date,open,high,low,close,CI,trend,in_progress,Volatility,Volatility_median,Volatility_status,Volatility_Trend,Volatility_Trend_actionable,typical_spread_in_points,weighted_avg_execution_spread_$,PnL_per_lot,total_profit,total_volume
2020-01-02 03:00:00,1.32091,1.32178,1.32022,1.32135,32.22433544078019,1.0,0.0,0.001181621244944029,0.002059822415672175,Low_Volatility,Low Volatility + Trend,,,,,,
2020-01-02 07:00:00,1.32135,1.32306,1.32062,1.3214,32.59840407608088,1.0,0.0,0.0018476170283654632,0.002045934377695845,Low_Volatility,Low Volatility + Trend,Low Volatility + Trend,,,,,
2020-01-02 11:00:00,1.3214,1.32147,1.31713,1.31763,36.60540233552941,1.0,0.0,0.0032950430101812357,0.002059822415672175,High_Volatility,High Volatility + Trend,Low Volatility + Trend,,,,,
2020-01-02 15:00:00,1.3176,1.31944,1.31151,1.31342,37.28190336240058,1.0,0.0,0.006046465524471786,0.002059822415672175,High_Volatility,High Volatility + Trend,High Volatility + Trend,,,,,
2020-01-02 19:00:00,1.31341,1.31456,1.31249,1.31366,40.93687511028533,0.0,0.0,0.001577154873560954,0.002045934377695845,Low_Volatility,Low Volatility + No Trend,High Volatility + Trend,,,,,
2020-01-02 23:00:00,1.31365,1.31599,1.31332,1.31377,41.369602510139416,0.0,0.0,0.002033015563609745,0.002040185133963173,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2020-01-03 03:00:00,1.31377,1.31436,1.31158,1.31212,41.59577552654336,0.0,0.0,0.002119580963418171,0.002045934377695845,High_Volatility,High Volatility + No Trend,Low Volatility + No Trend,,,,,
2020-01-03 07:00:00,1.31209,1.31239,1.30663,1.30677,35.212305854971696,1.0,0.0,0.004408286967236316,0.002059822415672175,High_Volatility,High Volatility + Trend,High Volatility + No Trend,,,,,
2020-01-03 11:00:00,1.30681,1.31097,1.30533,1.30722,33.67211750666435,1.0,0.0,0.004320746477902038,0.0020745452017089548,High_Volatility,High Volatility + Trend,High Volatility + Trend,,,,,
2020-01-03 15:00:00,1.30719,1.30988,1.30661,1.3088,34.35871761464555,1.0,0.0,0.0025026595541132275,0.0020935968942900405,High_Volatility,High Volatility + Trend,High Volatility + Trend,,,,,
2020-01-03 19:00:00,1.30878,1.30899,1.30707,1.30744,34.74380642004328,1.0,0.0,0.0014689343340449584,0.0020935968942900405,Low_Volatility,Low Volatility + Trend,High Volatility + Trend,,,,,
2020-01-05 23:00:00,1.30836,1.30881,1.30628,1.30788,34.76206901975281,1.0,0.0,0.0019367976237865702,0.0020935968942900405,Low_Volatility,Low Volatility + Trend,Low Volatility + Trend,,,,,
2020-01-06 03:00:00,1.30789,1.30903,1.30789,1.3081,37.56037445670088,1.0,0.0,0.0008716329354914548,0.0020935968942900405,Low_Volatility,Low Volatility + Trend,Low Volatility + Trend,,,,,
2020-01-06 07:00:00,1.30808,1.31485,1.30636,1.31429,44.59874123392744,0.0,0.0,0.006498974249058536,0.00210791821395175,High_Volatility,High Volatility + No Trend,Low Volatility + Trend,,,,,
2020-01-06 11:00:00,1.31433,1.31741,1.31347,1.31403,44.61896715322773,0.0,0.0,0.002999687849741566,0.0021110379891928423,High_Volatility,High Volatility + No Trend,High Volatility + No Trend,,,,,
2020-01-06 15:00:00,1.31402,1.31742,1.31331,1.31591,48.29098630142328,0.0,0.0,0.0031294972245700238,0.0021110379891928423,High_Volatility,High Volatility + No Trend,High Volatility + No Trend,,,,,
2020-01-06 19:00:00,1.31589,1.31685,1.31553,1.31685,53.34682676135175,0.0,0.0,0.0010033978700599666,0.00210791821395175,Low_Volatility,Low Volatility + No Trend,High Volatility + No Trend,,,,,
2020-01-06 23:00:00,1.31685,1.31784,1.3165,1.31716,57.27511027481444,0.0,0.0,0.0010178503608050868,0.0020935968942900405,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2020-01-07 03:00:00,1.31717,1.31759,1.31534,1.31544,56.73052394682784,0.0,0.0,0.0017105843356091089,0.0020935968942900405,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2020-01-07 07:00:00,1.31548,1.3212,1.31409,1.31731,47.40132421400146,0.0,0.0,0.005410588315868738,0.00210791821395175,High_Volatility,High Volatility + No Trend,Low Volatility + No Trend,,,,,
2020-01-07 11:00:00,1.31727,1.31739,1.31022,1.3118,47.37055735239085,0.0,0.0,0.005472363419883776,0.0021110379891928423,High_Volatility,High Volatility + No Trend,High Volatility + No Trend,,,,,
2020-01-07 15:00:00,1.31179,1.31393,1.30949,1.31272,47.12548594897272,0.0,0.0,0.0033906329945245853,0.002113699398724367,High_Volatility,High Volatility + No Trend,High Volatility + No Trend,,,,,
2020-01-07 19:00:00,1.31271,1.31371,1.31135,1.31206,48.86978043737217,0.0,0.0,0.001799672093643892,0.002113699398724367,Low_Volatility,Low Volatility + No Trend,High Volatility + No Trend,,,,,
2020-01-07 23:00:00,1.31183,1.31264,1.31048,1.31169,48.164442006762414,0.0,0.0,0.0016482510225260512,0.0021110379891928423,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
