date,open,high,low,close,CI,trend,in_progress,Volatility,Volatility_median,Volatility_status,Volatility_Trend,Volatility_Trend_actionable,typical_spread_in_points,weighted_avg_execution_spread_$,PnL_per_lot,total_profit,total_volume
2022-10-28 18:00:00,147.497,147.707,147.411,147.672,,0.0,0.0,0.0020079912625244538,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-10-28 19:00:00,147.673,147.75,147.628,147.709,,0.0,0.0,0.000826401495651327,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-10-28 20:00:00,147.708,147.735,147.586,147.661,,0.0,0.0,0.001009580854552606,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-10-28 21:00:00,147.66,147.663,147.481,147.512,,0.0,0.0,0.0012340572683940058,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-10-28 22:00:00,147.511,147.518,147.34,147.411,,0.0,0.0,0.0012080901316682319,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-10-28 23:00:00,147.41,147.563,147.402,147.45,,0.0,0.0,0.0010922511227798902,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-10-30 23:00:00,147.786,147.789,147.6,147.756,,0.0,0.0,0.0012804878048780011,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-10-31 00:00:00,147.754,147.754,147.5,147.687,,0.0,0.0,0.0017220338983050215,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,13.0000000000052,11.23973992,-11.550485,-50546.0,4376.12
2022-10-31 01:00:00,147.697,147.824,147.607,147.806,,0.0,0.0,0.0014701199807598078,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-10-31 02:00:00,147.804,148.27,147.743,148.214,,0.0,0.0,0.003567004866558925,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-10-31 03:00:00,148.212,148.255,148.058,148.089,,0.0,0.0,0.0013305596455443322,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-10-31 04:00:00,148.099,148.176,148.002,148.04,,0.0,0.0,0.0011756597883810906,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-10-31 05:00:00,148.04,148.091,147.856,147.874,,0.0,0.0,0.001589384265772195,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-10-31 06:00:00,147.874,147.981,147.8,147.961,,0.0,0.0,0.0012246278755073286,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-10-31 07:00:00,147.965,147.996,147.773,147.904,,0.0,0.0,0.0015090713459157844,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-10-31 08:00:00,147.903,147.919,147.731,147.811,57.49346748969074,0.0,0.0,0.0012725832763605242,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-10-31 09:00:00,147.808,148.043,147.733,148.01,56.19695055536231,0.0,0.0,0.002098380185875886,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-10-31 10:00:00,148.011,148.331,147.979,148.253,52.6600966927308,0.0,0.0,0.0023787158988773775,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-10-31 11:00:00,148.252,148.448,148.194,148.407,49.54302011554035,0.0,0.0,0.0017139695264316984,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-10-31 12:00:00,148.408,148.69,148.38,148.613,43.781224173217545,0.0,0.0,0.0020892303544952306,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-10-31 13:00:00,148.612,148.732,148.491,148.677,41.686774254259134,0.0,0.0,0.0016229939861674137,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-10-31 14:00:00,148.675,148.784,148.629,148.737,42.760164364535655,0.0,0.0,0.0010428651205350312,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-10-31 15:00:00,148.735,148.784,148.597,148.751,46.48883634124292,0.0,0.0,0.0012584372497424807,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-10-31 16:00:00,148.749,148.783,148.418,148.762,45.616693629180354,0.0,0.0,0.0024592704388954213,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-10-31 17:00:00,148.761,148.844,148.553,148.64,43.011449822935056,0.0,0.0,0.0019588968247022734,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-10-31 18:00:00,148.635,148.664,148.537,148.593,42.88227267490954,0.0,0.0,0.0008550058234647335,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-10-31 19:00:00,148.592,148.664,148.515,148.625,42.78804828676041,0.0,0.0,0.0010032656634010094,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-10-31 20:00:00,148.625,148.636,148.526,148.615,42.82576616288096,0.0,0.0,0.000740611071462136,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-10-31 21:00:00,148.612,148.736,148.6,148.678,42.85246029443149,0.0,0.0,0.0009152086137281002,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-10-31 22:00:00,148.674,148.751,148.664,148.743,42.81608353309675,0.0,0.0,0.0005852122908035403,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-10-31 23:00:00,148.697,148.755,148.666,148.745,51.892515988202746,0.0,0.0,0.000598657393082471,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-01 00:00:00,148.744,148.749,148.58,148.655,62.02363413076671,0.0,0.0,0.001137434378785723,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,13.0000000000052,12.39639524,9.416009,53437.0,5675.11
2022-11-01 01:00:00,148.673,148.798,148.558,148.728,74.01235517426213,0.0,0.0,0.001615530634499718,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-01 02:00:00,148.728,148.818,148.625,148.725,76.22376257773556,0.0,0.0,0.0012985702270816623,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-01 03:00:00,148.724,148.731,148.195,148.368,59.55837657294002,1.0,0.5,0.0036168561692364884,,Low_Volatility,Low Volatility + Trend,Low Volatility + No Trend,,,,,
2022-11-01 04:00:00,148.368,148.429,148.12,148.165,54.91234179536261,1.0,0.5,0.002086146367809867,,Low_Volatility,Low Volatility + Trend,Low Volatility + Trend,,,,,
2022-11-01 05:00:00,148.166,148.373,148.128,148.334,54.48161224380958,1.0,0.5,0.0016539749405919514,,Low_Volatility,Low Volatility + Trend,Low Volatility + Trend,,,,,
2022-11-01 06:00:00,148.334,148.431,148.299,148.399,53.98212247032931,1.0,0.5,0.0008900936621285713,,Low_Volatility,Low Volatility + Trend,Low Volatility + Trend,,,,,
2022-11-01 07:00:00,148.398,148.423,148.079,148.096,52.6615284688109,1.0,0.5,0.0023230842995967966,,Low_Volatility,Low Volatility + Trend,Low Volatility + Trend,,,,,
2022-11-01 08:00:00,148.096,148.171,147.632,147.79,34.60793296977793,1.0,0.0,0.003650969979408172,,Low_Volatility,Low Volatility + Trend,Low Volatility + Trend,,,,,
2022-11-01 09:00:00,147.796,148.021,147.496,147.92,30.78712526495304,1.0,0.0,0.003559418560503181,,Low_Volatility,Low Volatility + Trend,Low Volatility + Trend,,,,,
2022-11-01 10:00:00,147.92,147.964,147.504,147.537,31.45531672984183,1.0,0.0,0.0031185594966916695,,Low_Volatility,Low Volatility + Trend,Low Volatility + Trend,,,,,
2022-11-01 11:00:00,147.537,147.771,147.378,147.456,29.172831154446005,1.0,0.0,0.002666612384480728,,Low_Volatility,Low Volatility + Trend,Low Volatility + Trend,,,,,
2022-11-01 12:00:00,147.455,147.456,146.982,147.23,21.31281208994149,1.0,0.0,0.0032248846797566337,,Low_Volatility,Low Volatility + Trend,Low Volatility + Trend,,,,,
2022-11-01 13:00:00,147.23,147.345,147.1,147.215,22.917198650504872,1.0,0.0,0.0016655336505778692,,Low_Volatility,Low Volatility + Trend,Low Volatility + Trend,,,,,
2022-11-01 14:00:00,147.208,147.304,146.986,147.051,24.71221632090764,1.0,0.0,0.0021634713510131037,,Low_Volatility,Low Volatility + Trend,Low Volatility + Trend,,,,,
2022-11-01 15:00:00,147.047,147.54,147.017,147.417,26.643395781011133,1.0,0.0,0.003557411727895387,,Low_Volatility,Low Volatility + Trend,Low Volatility + Trend,,,,,
2022-11-01 16:00:00,147.439,148.209,147.439,148.091,30.81493045734022,1.0,0.0,0.00522249879611236,,Low_Volatility,Low Volatility + Trend,Low Volatility + Trend,,,,,
2022-11-01 17:00:00,148.081,148.256,148.033,148.106,39.7461828345692,1.0,0.0,0.0015064208656178906,,Low_Volatility,Low Volatility + Trend,Low Volatility + Trend,,,,,
2022-11-01 18:00:00,148.112,148.219,147.72,148.168,41.487988959888696,0.0,0.0,0.0033780124559978013,,Low_Volatility,Low Volatility + No Trend,Low Volatility + Trend,,,,,
2022-11-01 19:00:00,148.17,148.34,148.15,148.223,43.08559135235735,0.0,0.0,0.0012824839689503727,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-01 20:00:00,148.224,148.278,148.148,148.148,44.96102196272125,0.0,0.0,0.0008775008775008469,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-01 21:00:00,148.148,148.274,148.147,148.159,48.65573477132087,0.0,0.0,0.0008572566437390535,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-01 22:00:00,148.158,148.246,148.158,148.224,49.58739692848763,0.0,0.0,0.0005939605016267922,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-01 23:00:00,148.227,148.265,148.221,148.222,50.04344626710541,0.0,0.0,0.00029685402203454784,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-02 00:00:00,148.22,148.313,148.096,148.134,50.18100008725517,0.0,0.0,0.001465265773552186,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,12.0000000000004,13.07751042,-5.590622,-31887.0,5703.6
2022-11-02 01:00:00,148.149,148.17,147.816,147.909,50.16138008678529,0.0,0.0,0.0023948692969636915,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-02 02:00:00,147.897,147.962,147.181,147.221,50.211048357001445,0.0,0.0,0.005306391449983201,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-02 03:00:00,147.222,147.435,147.154,147.306,50.08492588304354,0.0,0.0,0.0019095641300950427,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-02 04:00:00,147.301,147.406,147.231,147.313,50.679523481013575,0.0,0.0,0.0011886083773119205,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-02 05:00:00,147.313,147.488,147.256,147.468,54.224704279235766,0.0,0.0,0.001575487586244359,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-02 06:00:00,147.463,147.701,147.453,147.616,52.97909379162968,0.0,0.0,0.0016818918570662546,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-02 07:00:00,147.616,147.619,147.328,147.504,51.91272933847668,0.0,0.0,0.0019751846220677455,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-02 08:00:00,147.5,147.56,147.245,147.417,50.59156971720714,0.0,0.0,0.002139291656762523,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-02 09:00:00,147.408,147.441,147.224,147.336,50.14630509232949,0.0,0.0,0.001473944465576353,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-02 10:00:00,147.338,147.357,147.021,147.151,44.79837541925467,0.0,0.0,0.002285387801742695,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-02 11:00:00,147.146,147.243,147.022,147.134,43.73146609452188,0.0,0.0,0.0015031763953694253,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-02 12:00:00,147.133,147.19,146.813,146.845,37.4772232752993,1.0,0.0,0.0025678924890848195,,Low_Volatility,Low Volatility + Trend,Low Volatility + No Trend,,,,,
2022-11-02 13:00:00,146.845,147.142,146.845,147.068,37.36700077509515,1.0,0.0,0.0020225407742857915,,Low_Volatility,Low Volatility + Trend,Low Volatility + Trend,,,,,
2022-11-02 14:00:00,147.068,147.38,147.022,147.09,41.31117004483597,0.0,0.0,0.0024350097264355273,,Low_Volatility,Low Volatility + No Trend,Low Volatility + Trend,,,,,
2022-11-02 15:00:00,147.089,147.156,146.896,147.029,47.72632255951022,0.0,0.0,0.0017699596993792843,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-02 16:00:00,147.029,147.107,146.854,146.91,57.03968595655566,0.0,0.0,0.0017227995151646253,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-02 17:00:00,146.909,147.149,146.904,147.111,56.53437491908205,0.0,0.0,0.0016677558133202945,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-02 18:00:00,147.11,147.164,147.041,147.056,56.08541753945315,0.0,0.0,0.0008365013839676719,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-02 19:00:00,147.056,147.157,146.967,147.02,55.80550094460968,0.0,0.0,0.0012928072288336681,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-02 20:00:00,147.015,147.193,145.665,146.926,26.90227589420703,1.0,0.0,0.010489822538015448,,Low_Volatility,Low Volatility + Trend,Low Volatility + No Trend,,,,,
2022-11-02 21:00:00,146.928,147.963,146.888,147.736,22.186390752990675,1.0,0.0,0.00731850117096011,,Low_Volatility,Low Volatility + Trend,Low Volatility + Trend,,,,,
2022-11-02 22:00:00,147.737,147.948,147.713,147.913,23.62894219737591,1.0,0.0,0.0015909229384009102,,Low_Volatility,Low Volatility + Trend,Low Volatility + Trend,,,,,
2022-11-02 23:00:00,147.866,147.881,147.717,147.764,24.98936034324507,1.0,0.0,0.0011102310499129231,,Low_Volatility,Low Volatility + Trend,Low Volatility + Trend,,,,,
2022-11-03 00:00:00,147.754,147.972,147.745,147.9,25.96873652942789,1.0,0.0,0.0015364310128938635,,Low_Volatility,Low Volatility + Trend,Low Volatility + Trend,10.9999999999956,8.646217651,-15.157647,-133702.0,8820.74
2022-11-03 01:00:00,147.917,147.995,147.838,147.887,26.596882780364403,1.0,0.0,0.001061973240980064,,Low_Volatility,Low Volatility + Trend,Low Volatility + Trend,,,,,
2022-11-03 02:00:00,147.882,147.906,147.308,147.342,27.53683991993981,1.0,0.0,0.004059521546691376,,Low_Volatility,Low Volatility + Trend,Low Volatility + Trend,,,,,
2022-11-03 03:00:00,147.339,147.53,147.104,147.365,28.386004589704385,1.0,0.0,0.002895910376332307,,Low_Volatility,Low Volatility + Trend,Low Volatility + Trend,,,,,
2022-11-03 04:00:00,147.365,147.401,147.127,147.354,29.095472576781663,1.0,0.0,0.0018623366207426298,,Low_Volatility,Low Volatility + Trend,Low Volatility + Trend,,,,,
2022-11-03 05:00:00,147.354,147.354,147.222,147.253,29.773903951991574,1.0,0.0,0.000896605126951169,,Low_Volatility,Low Volatility + Trend,Low Volatility + Trend,,,,,
2022-11-03 06:00:00,147.253,147.347,147.214,147.254,30.652056607471344,1.0,0.0,0.0009034466830601015,,Low_Volatility,Low Volatility + Trend,Low Volatility + Trend,,,,,
2022-11-03 07:00:00,147.249,147.394,147.234,147.392,31.48552934969613,1.0,0.0,0.0010867055163888543,,Low_Volatility,Low Volatility + Trend,Low Volatility + Trend,,,,,
2022-11-03 08:00:00,147.393,147.679,147.377,147.565,32.41530163897819,1.0,0.0,0.002049166423526008,,Low_Volatility,Low Volatility + Trend,Low Volatility + Trend,,,,,
2022-11-03 09:00:00,147.565,148.037,147.564,147.895,32.80221321783022,1.0,0.0,0.003205388848228655,,Low_Volatility,Low Volatility + Trend,Low Volatility + Trend,,,,,
2022-11-03 10:00:00,147.894,148.189,147.856,148.122,55.42085788382419,0.0,0.0,0.0022521913212855643,,Low_Volatility,Low Volatility + No Trend,Low Volatility + Trend,,,,,
2022-11-03 11:00:00,148.121,148.318,148.058,148.228,57.12206923005147,0.0,0.0,0.0017560685677235903,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-03 12:00:00,148.228,148.423,148.139,148.285,53.09965047370718,0.0,0.0,0.0019171183820600368,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-03 13:00:00,148.288,148.358,148.141,148.229,52.22136655668962,0.0,0.0,0.0014648206775977816,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-03 14:00:00,148.226,148.441,148.059,148.434,50.948193691697256,0.0,0.0,0.002580052546619962,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-03 15:00:00,148.436,148.447,147.915,147.937,50.239122882770246,0.0,0.0,0.0035966602440591603,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-03 16:00:00,147.936,147.936,147.601,147.859,49.42874048076741,0.0,0.0,0.0022696323195642845,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-03 17:00:00,147.859,148.187,147.791,148.176,49.16623929682213,0.0,0.0,0.0026794595070066176,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-03 18:00:00,148.177,148.358,148.134,148.226,50.8295088274545,0.0,0.0,0.0015121444097912565,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-03 19:00:00,148.226,148.293,148.165,148.275,49.95921026321918,0.0,0.0,0.0008639017311781752,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-03 20:00:00,148.275,148.308,148.163,148.24,49.76741295479225,0.0,0.0,0.0009786518901478897,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-03 21:00:00,148.239,148.257,148.186,148.223,53.68886381657575,0.0,0.0,0.00047912758290255455,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-03 22:00:00,148.222,148.305,148.214,148.266,59.87177963297584,0.0,0.0,0.0006139770871848016,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-03 23:00:00,148.216,148.26,148.173,148.184,59.9316920044808,0.0,0.0,0.0005871515053349064,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-04 00:00:00,148.181,148.214,147.941,148.144,59.07402744184319,0.0,0.0,0.0018453302329982638,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,10.9999999999956,8.404814392,-1.14221,-10358.0,9068.41
2022-11-04 01:00:00,148.16,148.388,148.144,148.387,58.742834225312926,0.0,0.0,0.0016470461172912825,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-04 02:00:00,148.373,148.401,148.085,148.196,58.3970759737885,0.0,0.0,0.0021339095789580475,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-04 03:00:00,148.19,148.226,147.997,148.092,58.04191032456625,0.0,0.0,0.0015473286620673729,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-04 04:00:00,148.092,148.18,148.054,148.084,57.39536683350657,0.0,0.0,0.0008510408364515972,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-04 05:00:00,148.086,148.145,148.031,148.087,58.28417813678282,0.0,0.0,0.0007701089636630457,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-04 06:00:00,148.086,148.111,147.846,147.858,67.4311321884136,0.0,0.0,0.0017924056112440401,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-04 07:00:00,147.859,148.014,147.824,147.964,68.24023383157933,0.0,0.0,0.001285312263231936,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-04 08:00:00,147.967,147.994,147.636,147.961,56.3563184829544,1.0,0.5,0.002424882819908451,,Low_Volatility,Low Volatility + Trend,Low Volatility + No Trend,,,,,
2022-11-04 09:00:00,147.963,148.04,147.808,147.882,55.20936850071909,1.0,0.5,0.0015696038103485558,,Low_Volatility,Low Volatility + Trend,Low Volatility + Trend,,,,,
2022-11-04 10:00:00,147.881,147.882,147.534,147.712,49.44594477018752,1.0,0.5,0.0023587783155070235,,Low_Volatility,Low Volatility + Trend,Low Volatility + Trend,,,,,
2022-11-04 11:00:00,147.713,147.818,147.612,147.788,48.59145211166484,1.0,0.5,0.0013955504972496633,,Low_Volatility,Low Volatility + Trend,Low Volatility + Trend,,,,,
2022-11-04 12:00:00,147.789,147.868,147.712,147.793,47.96103401030728,1.0,0.5,0.0010561091854419812,,Low_Volatility,Low Volatility + Trend,Low Volatility + Trend,,,,,
2022-11-04 13:00:00,147.795,147.874,147.604,147.639,47.81547905830584,1.0,0.5,0.0018292187203597585,,Low_Volatility,Low Volatility + Trend,Low Volatility + Trend,,,,,
2022-11-04 14:00:00,147.638,148.181,147.11,147.178,33.33688981784085,1.0,0.0,0.007280266467269376,,Low_Volatility,Low Volatility + Trend,Low Volatility + Trend,,,,,
2022-11-04 15:00:00,147.196,147.384,146.918,147.151,28.884363221911684,1.0,0.0,0.0031718373514476087,,Low_Volatility,Low Volatility + Trend,Low Volatility + Trend,,,,,
2022-11-04 16:00:00,147.155,147.208,146.556,146.743,25.42178380671325,1.0,0.0,0.004448811375856237,,Low_Volatility,Low Volatility + Trend,Low Volatility + Trend,,,,,
2022-11-04 17:00:00,146.741,147.256,146.675,147.218,27.739904841596484,1.0,0.0,0.003961138571671988,,Low_Volatility,Low Volatility + Trend,Low Volatility + Trend,,,,,
2022-11-04 18:00:00,147.219,147.335,147.107,147.153,29.25744880023168,1.0,0.0,0.0015498922552972234,,Low_Volatility,Low Volatility + Trend,Low Volatility + Trend,,,,,
2022-11-04 19:00:00,147.152,147.171,146.973,146.983,31.086464058958445,1.0,0.0,0.0013471862178766104,,Low_Volatility,Low Volatility + Trend,Low Volatility + Trend,,,,,
2022-11-04 20:00:00,146.982,147.099,146.768,146.781,32.927064593667,1.0,0.0,0.002255260002180236,,Low_Volatility,Low Volatility + Trend,Low Volatility + Trend,,,,,
2022-11-04 21:00:00,146.78,146.855,146.551,146.679,34.778784064528914,1.0,0.0,0.0020743631909710754,,Low_Volatility,Low Volatility + Trend,Low Volatility + Trend,,,,,
2022-11-04 22:00:00,146.681,146.719,146.547,146.628,36.35431385818686,1.0,0.0,0.0011736848929012333,,Low_Volatility,Low Volatility + Trend,Low Volatility + Trend,,,,,
2022-11-07 00:00:00,147.166,147.176,146.869,146.936,38.08110626484534,1.0,0.0,0.002090298156860794,,Low_Volatility,Low Volatility + Trend,Low Volatility + Trend,8.9999999999861,7.06181285,-4.417633,-73481.0,16633.53
2022-11-07 01:00:00,146.96,147.009,146.807,146.841,39.52949515119109,1.0,0.0,0.0013759561873752492,,Low_Volatility,Low Volatility + Trend,Low Volatility + Trend,,,,,
2022-11-07 02:00:00,146.84,147.093,146.706,146.997,40.95041955643361,0.0,0.0,0.0026379289190626184,,Low_Volatility,Low Volatility + No Trend,Low Volatility + Trend,,,,,
2022-11-07 03:00:00,146.998,147.216,146.887,147.101,42.37848938063774,0.0,0.0,0.002239817002185406,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-07 04:00:00,147.1,147.236,147.098,147.195,43.59303951374096,0.0,0.0,0.0009381500768193775,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-07 05:00:00,147.196,147.347,147.101,147.212,69.28444496605815,0.0,0.0,0.001672320378515505,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-07 06:00:00,147.214,147.239,147.076,147.186,71.06616120335607,0.0,0.0,0.0011082705539993672,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-07 07:00:00,147.184,147.198,147.042,147.159,70.70139831734657,0.0,0.0,0.0010609213694047,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-07 08:00:00,147.158,147.265,147.122,147.251,69.91308184890204,0.0,0.0,0.0009719824363451574,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-07 09:00:00,147.237,147.553,147.229,147.513,60.4226383675037,0.0,0.0,0.002200653403880919,,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-07 10:00:00,147.514,147.565,146.771,146.86,59.43206762090274,1.0,0.5,0.005409788037146379,,Low_Volatility,Low Volatility + Trend,Low Volatility + No Trend,,,,,
2022-11-07 11:00:00,146.861,146.861,146.581,146.704,58.81715391218047,1.0,0.5,0.0019102066434258272,,Low_Volatility,Low Volatility + Trend,Low Volatility + Trend,,,,,
