date,open,high,low,close,CI,trend,in_progress,Volatility,Volatility_median,Volatility_status,Volatility_Trend,Volatility_Trend_actionable,typical_spread_in_points,weighted_avg_execution_spread_$,PnL_per_lot,total_profit,total_volume
2022-11-11 01:00:00,1753.93,1754.53,1747.14,1752.66,37.40228347763278,1.0,0.0,0.004229769795208096,0.00507051477285494,Low_Volatility,Low Volatility + Trend,Low Volatility + Trend,,,,,
2022-11-11 05:00:00,1752.62,1764.28,1749.66,1757.96,33.05868662674172,1.0,0.0,0.008355909148062989,0.005140908704475651,High_Volatility,High Volatility + Trend,Low Volatility + Trend,,,,,
2022-11-11 09:00:00,1757.93,1766.55,1755.4,1758.08,32.11597923411269,1.0,0.0,0.006351828643044242,0.0051980065997884895,High_Volatility,High Volatility + Trend,High Volatility + Trend,,,,,
2022-11-11 13:00:00,1758.08,1766.07,1755.02,1760.79,32.73783122447778,1.0,0.0,0.00629622454444961,0.005232094665930856,High_Volatility,High Volatility + Trend,High Volatility + Trend,,,,,
2022-11-11 17:00:00,1760.79,1767.22,1757.83,1765.25,32.9495118825063,1.0,0.0,0.005341813485945797,0.005232094665930856,High_Volatility,High Volatility + Trend,High Volatility + Trend,,,,,
2022-11-11 21:00:00,1765.28,1772.57,1764.23,1771.26,30.31415497301137,1.0,0.0,0.004727274788434568,0.005232094665930856,Low_Volatility,Low Volatility + Trend,High Volatility + Trend,,,,,
2022-11-14 01:00:00,1762.67,1766.27,1760.81,1763.12,30.45439176946272,1.0,0.0,0.0031008456335436738,0.005232094665930856,Low_Volatility,Low Volatility + Trend,Low Volatility + Trend,,,,,
2022-11-14 05:00:00,1763.05,1766.27,1757.83,1761.44,31.572271530699343,1.0,0.0,0.004801374421872453,0.0051980065997884895,Low_Volatility,Low Volatility + Trend,Low Volatility + Trend,,,,,
2022-11-14 09:00:00,1761.37,1766.16,1754.26,1757.55,32.069790828200944,1.0,0.0,0.006783487054370555,0.005232094665930856,High_Volatility,High Volatility + Trend,Low Volatility + Trend,,,,,
2022-11-14 13:00:00,1757.6,1770.35,1753.14,1769.06,32.62001695978937,1.0,0.0,0.009816671800312473,0.005232094665930856,High_Volatility,High Volatility + Trend,High Volatility + Trend,,,,,
2022-11-14 17:00:00,1769.08,1775.0,1766.42,1773.2,32.662180984769336,1.0,0.0,0.004857281960122693,0.0051980065997884895,Low_Volatility,Low Volatility + Trend,High Volatility + Trend,,,,,
2022-11-14 21:00:00,1773.2,1774.36,1770.86,1771.0,62.15509929562261,0.0,0.0,0.0019764408253616886,0.0051980065997884895,Low_Volatility,Low Volatility + No Trend,Low Volatility + Trend,,,,,
2022-11-15 01:00:00,1770.16,1772.28,1767.0,1770.82,65.9801470884618,0.0,0.0,0.0029881154499150947,0.0051980065997884895,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-15 05:00:00,1770.81,1773.62,1768.61,1769.95,65.23111820083317,0.0,0.0,0.002832733050248495,0.0051980065997884895,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
