date,open,high,low,close,CI,trend,trend_in_progress,Volatility,Volatility_median,Volatility_status,Volatility_Trend,typical_spread_in_points,weighted_avg_execution_spread_$,PnL_per_lot,total_profit,total_volume
2020-01-02,1.11999,1.12242,1.11632,1.1172,51.56413754504065,0.0,0.0,0.005464382972624332,0.00427176180096096,High_Volatility,High Volatility + No Trend,,,5.705447427,20275.68,3553.74
2020-01-03,1.11697,1.11794,1.11245,1.11527,51.93743636162138,0.0,0.0,0.004935053260820707,0.004301457354499114,High_Volatility,High Volatility + No Trend,,,-13.7626672,-45475.98,3304.3
2020-01-06,1.1164,1.12051,1.11568,1.11964,51.937436361621366,0.0,0.0,0.004329198336440457,0.004301457354499114,High_Volatility,High Volatility + No Trend,,,-8.772622704,-23505.37,2679.4
2020-01-07,1.1192,1.11972,1.11332,1.11514,51.94061454748152,0.0,0.0,0.005748571839183668,0.004314223984460931,High_Volatility,High Volatility + No Trend,,,-8.717880764,-31314.1,3591.94
2020-01-08,1.1147,1.11678,1.11013,1.1103,51.972381753466,0.0,0.0,0.005990289425562812,0.004326591257396775,High_Volatility,High Volatility + No Trend,,,-9.474635153,-37729.8,3982.19
2020-01-09,1.11029,1.112,1.10921,1.1106,51.84833875829913,0.0,0.0,0.0025153036846044213,0.004314223984460931,Low_Volatility,Low Volatility + No Trend,,,-9.438089021,-30468.32,3228.23
2020-01-10,1.11024,1.11288,1.10847,1.11162,51.79294499215155,0.0,0.0,0.003978456791794117,0.004314223984460931,Low_Volatility,Low Volatility + No Trend,,,-3.059273439,-9910.18,3239.39
2020-01-13,1.11172,1.11466,1.1112,1.11349,52.37693528815274,0.0,0.0,0.0031137508999280225,0.004314223984460931,Low_Volatility,Low Volatility + No Trend,,,-3.198957044,-10726.26,3353.05
2020-01-14,1.11325,1.11441,1.11039,1.11258,52.40566456491931,0.0,0.0,0.003620349606894796,0.004314223984460931,Low_Volatility,Low Volatility + No Trend,,,-5.561565128,-18076.42,3250.24
2020-01-15,1.11247,1.11631,1.11182,1.11493,55.62087619342363,0.0,0.0,0.004038423485815944,0.004301457354499114,Low_Volatility,Low Volatility + No Trend,,,-6.203656604,-25295.41,4077.5
2020-01-16,1.1149,1.11721,1.11276,1.11353,56.63989949123661,0.0,0.0,0.003999065386965801,0.00427176180096096,Low_Volatility,Low Volatility + No Trend,,,-0.577160968,-2307.09,3997.31
2020-01-17,1.11341,1.11422,1.10857,1.10879,56.69222635892491,0.0,0.0,0.005096656052391759,0.00427176180096096,High_Volatility,High Volatility + No Trend,,,-13.02183204,-37455.74,2876.38
2020-01-20,1.10897,1.11021,1.10764,1.10931,54.56539993743893,0.0,0.0,0.0023202484561770623,0.00427176180096096,Low_Volatility,Low Volatility + No Trend,,,-9.589802625,-23988.6,2501.47
2020-01-21,1.10932,1.11177,1.10806,1.10813,57.97472543202623,0.0,0.0,0.003348194141111384,0.00422525131784777,Low_Volatility,Low Volatility + No Trend,,,-3.927526226,-15343.86,3906.75
2020-01-22,1.10822,1.10981,1.10698,1.10941,61.06247183234366,0.0,0.0,0.00255650508590931,0.004198544997059829,Low_Volatility,Low Volatility + No Trend,,,-1.578843924,-7608.54,4819.06
