date,open,high,low,close,move,abs_move,st_dev,avg_move,st_dev_move,pct_move,abs_pct_move,st_dev_pct,st_dev_pct_move,diff,avg_diff,avg_diff_multiple,2_st_dev_move,3_st_dev_move,2_st_dev_pct_move,3_st_dev_pct_move,2_mean_diff,3_mean_diff,2_st_dev_move_price,3_st_dev_move_price,2_st_dev_pct_move_price,3_st_dev_pct_move_price,2_mean_diff_move_price,3_mean_diff_move_price
2015-01-15,1.17882,1.17921,1.15673,1.16298,-0.01583000000000001,0.01583000000000001,0.005034865728931259,0.0037782539682539606,3.1440759003835868,-0.013428796837488663,0.013428796837488663,0.00391274185928278,3.432068181454273,0.022480000000000055,0.007540952380952383,2.981055822177324,1,1,1,1,1,0,1.16298,1.16298,1.16298,1.16298,1.16298,
2015-01-16,1.16305,1.16479,1.14594,1.1565,-0.006479999999999819,0.006479999999999819,0.005047371919097928,0.0038030158730158648,1.2838364407982703,-0.005571892895836403,0.005571892895836403,0.003924964674337867,1.4196033233793037,0.018850000000000033,0.007590595238095241,2.4833362086541966,0,0,0,0,1,0,,,,,1.1565,
2015-01-22,1.16088,1.16485,1.13156,1.13642,-0.024450000000000083,0.024450000000000083,0.005247768069082962,0.0038817063492063418,4.65912358894944,-0.021061789864498248,0.021061789864498248,0.004130384957011871,5.099231689952554,0.03329000000000004,0.0077002777777777824,4.323220663035247,1,1,1,1,1,1,1.13642,1.13642,1.13642,1.13642,1.13642,1.13642
2015-01-23,1.1363,1.13731,1.11145,1.12032,-0.016100000000000003,0.016100000000000003,0.005325720907750516,0.0039293650793650724,3.0230649106245298,-0.014167297302053822,0.014167297302053822,0.004210290415682395,3.364921633264012,0.025859999999999994,0.00777976190476191,3.32400918133129,1,1,1,1,1,1,1.12032,1.12032,1.12032,1.12032,1.12032,1.12032
2015-01-26,1.11492,1.12945,1.1097,1.12373,0.003409999999999913,0.003409999999999913,0.005332684226411933,0.003938333333333326,0.6394528262353746,0.003043773207654878,0.003043773207654878,0.0042170190609324585,0.7217831277674721,0.019750000000000156,0.007840277777777783,2.5190434012400535,0,0,0,0,1,0,,,,,1.12373,
2015-01-27,1.12377,1.14221,1.1223,1.13803,0.014300000000000201,0.014300000000000201,0.005414630851902931,0.003986428571428564,2.6409925978563384,0.012725476760431956,0.012725476760431956,0.004298851172099634,2.960204075689508,0.019909999999999872,0.007896825396825402,2.5212663316582735,1,0,1,0,1,0,1.13803,,1.13803,,1.13803,
2015-02-03,1.13399,1.15332,1.13122,1.14781,0.013679999999999914,0.013679999999999914,0.005512339327270846,0.004064246031746026,2.481704987267696,0.012062109282004633,0.012062109282004633,0.004401836772832208,2.740244562554211,0.02210000000000001,0.007970793650793657,2.7726222717858837,1,0,1,0,1,0,1.14781,,1.14781,,1.14781,
2015-02-04,1.14779,1.14842,1.13155,1.13433,-0.013479999999999936,0.013479999999999936,0.00553854207654411,0.004084444444444438,2.433853496769147,-0.011744103989336159,0.011744103989336159,0.004435581890324225,2.6477031153352706,0.01686999999999994,0.007995515873015878,2.1099326507417264,1,0,1,0,1,0,1.13433,,1.13433,,1.13433,
2015-02-05,1.13428,1.14983,1.13035,1.14763,0.013299999999999867,0.013299999999999867,0.0056088874854734955,0.0041320238095238025,2.3712367264356162,0.011724983029629708,0.011724983029629708,0.00450327449533486,2.603657192510946,0.019479999999999942,0.008056547619047625,2.4179091244920485,1,0,1,0,1,0,1.14763,,1.14763,,1.14763,
2015-02-06,1.1476,1.1485,1.1309,1.13102,-0.016610000000000014,0.016610000000000014,0.005694005616477345,0.004192817460317453,2.917102847937821,-0.014473305856417151,0.014473305856417151,0.004584974514657343,3.1566818550787104,0.01760000000000006,0.0081136507936508,2.1691838172001,1,0,1,1,1,0,1.13102,,1.13102,1.13102,1.13102,
2015-02-26,1.13593,1.13791,1.11834,1.11975,-0.016310000000000047,0.016310000000000047,0.005683046612461096,0.004182420634920627,2.8699395081922177,-0.014356636093164133,0.014356636093164133,0.004617940761533327,3.1088826891744707,0.019570000000000087,0.008241071428571434,2.374691224268698,1,0,1,1,1,0,1.11975,,1.11975,1.11975,1.11975,
2015-03-06,1.10284,1.10322,1.08387,1.08433,-0.01858000000000004,0.01858000000000004,0.005791788963166144,0.004257976190476183,3.2079898142288465,-0.016846342856624782,0.016846342856624782,0.004739291908988986,3.554611781703597,0.0193500000000002,0.008328769841269847,2.323272268146865,1,1,1,1,1,0,1.08433,1.08433,1.08433,1.08433,1.08433,
2015-03-10,1.08509,1.08547,1.06676,1.06785,-0.017330000000000068,0.017330000000000068,0.005849500974596507,0.004285158730158722,2.9626458864203324,-0.01596970087911689,0.01596970087911689,0.004814250404848162,3.3171728797145033,0.018710000000000004,0.008362142857142863,2.2374647646707087,1,0,1,1,1,0,1.06785,,1.06785,1.06785,1.06785,
2015-03-11,1.06791,1.07163,1.05108,1.05444,-0.013409999999999922,0.013409999999999922,0.00589617504880575,0.004320873015873008,2.2743558135568027,-0.012557943531394786,0.012557943531394786,0.004867014461237606,2.5802149616382066,0.020550000000000068,0.008405674603174611,2.4447770072182964,1,0,1,0,1,0,1.05444,,1.05444,,1.05444,
2015-03-12,1.05457,1.06833,1.04943,1.06241,0.007970000000000033,0.007970000000000033,0.005922352745114398,0.004346507936507929,1.3457489519810901,0.0075585144721369,0.0075585144721369,0.004895305950521532,1.544033110194397,0.018899999999999917,0.008462738095238103,2.2333197349726275,0,0,0,0,1,0,,,,,1.06241,
2015-03-13,1.06238,1.06343,1.04619,1.0491,-0.013310000000000155,0.013310000000000155,0.005959638335077905,0.004381587301587294,2.233357001155367,-0.012528120028990836,0.012528120028990836,0.004941150625640377,2.535466124829413,0.017240000000000144,0.008485277777777786,2.031754345762283,1,0,1,0,1,0,1.0491,,1.0491,,1.0491,
