date,open,high,low,close,TR,ATR,CI,trend
2015.05.07,119.425,119.86,119.054,119.729,,,,0
2015.05.08,119.729,120.23,119.586,119.77,0.6440000000000055,,,0
2015.05.11,119.633,120.151,119.617,120.079,0.5339999999999918,,,0
2015.05.12,120.081,120.275,119.788,119.845,0.487000000000009,,,0
2015.05.13,119.845,120.01,119.034,119.141,0.9759999999999991,,,0
2015.05.14,119.141,119.336,118.886,119.123,0.45000000000000284,,,0
2015.05.15,119.129,119.926,119.129,119.358,0.8029999999999973,,,0
2015.05.18,119.239,120.034,119.213,119.969,0.8210000000000122,,,0
2015.05.19,119.971,120.737,119.83,120.685,0.9069999999999965,,,0
2015.05.20,120.677,121.476,120.58,121.337,0.8960000000000008,,,0
2015.05.21,121.335,121.379,120.845,121.025,0.534000000000006,,,0
2015.05.22,121.033,121.569,120.64,121.499,0.929000000000002,,,0
2015.05.25,121.493,121.775,121.445,121.551,0.3300000000000125,,,0
2015.05.26,121.545,123.321,121.482,123.047,1.8389999999999986,,,0
2015.05.27,123.053,124.068,122.774,123.609,1.293999999999997,0.8174285714285736,,0
2015.05.28,123.609,124.46,123.494,123.945,0.965999999999994,0.8404285714285729,,0
2015.05.29,123.943,124.185,123.605,124.111,0.5799999999999983,0.8437142857142875,,0
2015.06.01,124.075,124.915,123.853,124.767,1.0620000000000118,0.8847857142857164,,0
2015.06.02,124.767,125.051,123.75,124.081,1.301000000000002,0.9080000000000022,,0
2015.06.03,124.083,124.681,123.787,124.243,0.8939999999999912,0.9397142857142872,,0
2015.06.04,124.243,124.68,123.778,124.345,0.902000000000001,0.946785714285716,,0
2015.06.05,124.347,125.855,124.337,125.575,1.5180000000000007,0.9965714285714294,,0
2015.06.08,125.567,125.676,124.292,124.473,1.3840000000000003,1.0306428571428583,,0
2015.06.09,124.477,124.735,123.859,124.331,0.8760000000000048,1.0292142857142872,,0
2015.06.10,124.325,124.619,122.457,122.599,2.162000000000006,1.1455000000000015,,0
2015.06.11,122.589,124.14,122.577,123.407,1.5630000000000024,1.1907857142857157,,0
2015.06.12,123.407,123.817,123.138,123.348,0.6789999999999878,1.2157142857142855,,0
2015.06.15,123.207,123.658,123.113,123.399,0.5450000000000017,1.1232857142857142,53.41323250728199,0
2015.06.16,123.397,123.799,123.289,123.353,0.5100000000000051,1.0672857142857148,54.08770562023269,0
2015.06.17,123.345,124.441,123.207,123.421,1.2340000000000089,1.086428571428573,54.740240515036,0
2015.06.18,123.419,123.61,122.451,122.961,1.159000000000006,1.1277857142857164,55.41319365755258,0
2015.06.19,122.957,123.216,122.558,122.631,0.657999999999987,1.0989285714285717,55.96148729522547,0
2015.06.22,122.939,123.419,122.56,123.349,0.8589999999999947,1.0673571428571427,56.36441929471953,0
2015.06.23,123.343,124.184,123.341,123.935,0.8430000000000035,1.0637142857142865,56.67501380557745,0
2015.06.24,123.911,124.375,123.715,123.843,0.6599999999999966,1.046428571428572,56.92276685929436,0
2015.06.25,123.841,123.955,123.318,123.623,0.6370000000000005,0.9835000000000004,58.9372351980272,0
2015.06.26,123.621,123.987,123.223,123.808,0.7639999999999958,0.9392142857142858,71.78279884947047,0
2015.06.29,122.703,123.19,122.102,122.535,1.706000000000003,0.9984999999999999,68.02524022068188,0
2015.06.30,122.531,122.716,121.936,122.487,0.7799999999999869,0.8997857142857129,67.58690456739424,0
2015.07.01,122.485,123.236,122.355,123.167,0.8810000000000002,0.851071428571427,66.71349005486391,0
2015.07.02,123.159,123.712,122.954,123.023,0.7580000000000098,0.8567142857142857,65.76807514163477,0
2015.07.03,123.031,123.183,122.599,122.823,0.5840000000000032,0.8595,65.0580546419278,0
2015.07.06,121.881,122.93,121.844,122.555,1.0860000000000127,0.9006428571428577,63.23584610001823,0
2015.07.07,122.555,122.883,122.01,122.521,0.8729999999999905,0.8748571428571422,63.6249761853923,0
2015.07.08,122.527,122.567,120.411,120.701,2.1559999999999917,0.9460714285714269,46.1140839415542,0
2015.07.09,120.701,121.576,120.46,121.309,1.1159999999999997,0.9787857142857135,45.77246237470831,0
2015.07.10,121.319,122.879,121.245,122.839,1.6340000000000003,1.0341428571428568,45.67747286199858,0
2015.07.13,122.185,123.534,122.185,123.435,1.3490000000000038,1.0702857142857138,45.696285391169916,0
2015.07.14,123.447,123.731,122.92,123.391,0.8109999999999928,1.081071428571428,49.69854670505281,0
2015.07.15,123.397,123.97,123.259,123.753,0.7109999999999985,1.0863571428571421,49.99103059252294,0
2015.07.16,123.759,124.178,123.693,124.143,0.48499999999999943,1.0664285714285708,48.37798948149708,0
2015.07.17,124.145,124.232,123.916,124.053,0.3160000000000025,0.9671428571428565,47.750569754368826,0
2015.07.20,124.019,124.386,124.011,124.258,0.375,0.9382142857142861,46.36127276237514,0
2015.07.21,124.211,124.476,123.761,123.879,0.7150000000000034,0.9263571428571434,45.72345410793485,0
2015.07.22,123.833,124.15,123.569,123.959,0.5810000000000031,0.9137142857142858,45.88209193085392,0
2015.07.23,123.957,124.185,123.674,123.913,0.5109999999999957,0.9084999999999995,46.01793593697947,0
2015.07.24,123.913,124.095,123.596,123.768,0.4989999999999952,0.8665714285714269,45.92353041556638,0
2015.07.27,123.731,123.836,123.009,123.239,0.8269999999999982,0.8632857142857132,45.89141458349298,0
2015.07.28,123.239,123.792,123.074,123.557,0.7180000000000035,0.7605714285714283,45.83235298455066,0
2015.07.29,123.557,124.025,123.331,123.925,0.6940000000000026,0.7304285714285713,53.36810597865356,0
2015.07.30,123.927,124.58,123.875,124.135,0.7049999999999983,0.6640714285714283,63.636953472809914,0
2015.07.31,124.129,124.374,123.518,123.874,0.8559999999999945,0.628857142857142,76.20166366817772,0
2015.08.03,123.851,124.272,123.849,124.025,0.4230000000000018,0.6011428571428569,76.79420578363077,0
2015.08.04,124.019,124.401,123.798,124.379,0.6029999999999944,0.5934285714285709,75.19414618235155,0
2015.08.05,124.375,125.011,124.005,124.849,1.0060000000000002,0.6306428571428567,64.53461654391288,0
2015.08.06,124.855,124.961,124.538,124.723,0.4230000000000018,0.6382857142857138,63.38375378559545,0
