date,open,high,low,close,move,abs_move,st_dev,avg_move,st_dev_move,pct_move,abs_pct_move,st_dev_pct,st_dev_pct_move,diff,avg_diff,avg_diff_multiple,2_st_dev_move,3_st_dev_move,2_st_dev_pct_move,3_st_dev_pct_move,2_mean_diff,3_mean_diff,2_st_dev_move_price,3_st_dev_move_price,2_st_dev_pct_move_price,3_st_dev_pct_move_price,2_mean_diff_move_price,3_mean_diff_move_price
2019-10-10,1.2201,1.24685,1.2201,1.2441,0.023859999999999992,0.023859999999999992,0.008501283680022745,0.005836795634920632,2.8066349622079847,0.019553530453025627,0.019553530453025627,0.006291633733538658,3.107862167626208,0.02675000000000005,0.011499146825396827,2.3262595396138814,1,0,1,1,1,0,1.2441,,1.2441,1.2441,1.2441,
2019-10-11,1.24292,1.27065,1.24076,1.26438,0.020280000000000076,0.020280000000000076,0.008523560800055832,0.005850386904761902,2.379287304417097,0.016300940438871533,0.016300940438871533,0.006311638087144699,2.5826798390219268,0.029889999999999972,0.011520248015873017,2.5945621968221904,1,0,1,0,1,0,1.26438,,1.26438,,1.26438,
2019-10-17,1.28225,1.29884,1.27487,1.28902,0.006280000000000063,0.006280000000000063,0.008541635787174569,0.00586316468253968,0.735222170140947,0.004895769992360154,0.004895769992360154,0.006328419495128187,0.7736165398215256,0.023970000000000047,0.011565952380952382,2.0724622763859477,0,0,0,0,1,0,,,,,1.28902,
2019-12-17,1.3332,1.33356,1.30988,1.31284,-0.020380000000000065,0.020380000000000065,0.008478232946462648,0.005779861111111111,2.4038027887053,-0.01528629933544356,0.01528629933544356,0.006302674260174418,2.4253671861221227,0.023680000000000145,0.011410287698412699,2.0753201519444864,1,0,1,0,1,0,1.31284,,1.31284,,1.31284,
2020-03-10,1.3096,1.31157,1.28674,1.28832,-0.02104000000000017,0.02104000000000017,0.00833931915226834,0.00565050595238095,2.5229877422639686,-0.01606891916661588,0.01606891916661588,0.00623257726490656,2.5782141935238068,0.024829999999999908,0.011139345238095236,2.2290358606612046,1,0,1,0,1,0,1.28832,,1.28832,,1.28832,
2020-03-12,1.28131,1.28481,1.24898,1.2576,-0.023800000000000043,0.023800000000000043,0.008371338488280521,0.005672430555555555,2.8430340062486925,-0.01857343530513504,0.01857343530513504,0.006259382127778432,2.967295321803127,0.03583000000000003,0.01116407738095238,3.2094009005286432,1,0,1,0,1,1,1.2576,,1.2576,,1.2576,1.2576
2020-03-13,1.25763,1.26237,1.22535,1.22924,-0.02835999999999994,0.02835999999999994,0.008414355781764166,0.005692708333333333,3.3704303378117846,-0.022550890585241682,0.022550890585241682,0.006296639782414121,3.581416654677316,0.03702000000000005,0.01118920634920635,3.308545650570282,1,1,1,1,1,1,1.22924,1.22924,1.22924,1.22924,1.22924,1.22924
2020-03-17,1.22658,1.22711,1.20001,1.20578,-0.02079999999999993,0.02079999999999993,0.008432687910368374,0.0057021825396825375,2.4665919361755795,-0.016957719838901604,0.016957719838901604,0.006314773168711877,2.685404429556214,0.027099999999999902,0.01120720238095238,2.4180878580419605,1,0,1,0,1,0,1.20578,,1.20578,,1.20578,
2020-03-18,1.206,1.21291,1.14449,1.15785,-0.04793000000000003,0.04793000000000003,0.008562633448626584,0.005743184523809522,5.597576993989837,-0.03975020318797793,0.03975020318797793,0.006434943524242916,6.177241966184097,0.06841999999999993,0.011265119047619046,6.073615352911953,1,1,1,1,1,1,1.15785,1.15785,1.15785,1.15785,1.15785,1.15785
2020-03-19,1.15784,1.17912,1.14378,1.14619,-0.011660000000000004,0.011660000000000004,0.008570093811412422,0.005754613095238095,1.3605452001555558,-0.010070389083214582,0.010070389083214582,0.006442426975841423,1.5631359301359133,0.03533999999999993,0.011290863095238093,3.1299644413281857,0,0,0,0,1,1,,,,,1.14619,1.14619
