date,open,high,low,close,move,abs_move,st_dev,avg_move,st_dev_move,pct_move,abs_pct_move,st_dev_pct,st_dev_pct_move,diff,avg_diff,avg_diff_multiple,2_st_dev_move,3_st_dev_move,2_st_dev_pct_move,3_st_dev_pct_move,2_mean_diff,3_mean_diff,2_st_dev_move_price,3_st_dev_move_price,2_st_dev_pct_move_price,3_st_dev_pct_move_price,2_mean_diff_move_price,3_mean_diff_move_price
2020-03-12,1.28131,1.28481,1.24898,1.2576,-0.023800000000000043,0.023800000000000043,0.008371338488280521,0.005672430555555555,2.8430340062486925,-0.01857343530513504,0.01857343530513504,0.006259382127778432,2.967295321803127,0.03583000000000003,0.01116407738095238,3.2094009005286432,1,0,1,0,1,1,1.2576,,1.2576,,1.2576,1.2576
2020-03-13,1.25763,1.26237,1.22535,1.22924,-0.02835999999999994,0.02835999999999994,0.008414355781764166,0.005692708333333333,3.3704303378117846,-0.022550890585241682,0.022550890585241682,0.006296639782414121,3.581416654677316,0.03702000000000005,0.01118920634920635,3.308545650570282,1,1,1,1,1,1,1.22924,1.22924,1.22924,1.22924,1.22924,1.22924
2020-03-18,1.206,1.21291,1.14449,1.15785,-0.04793000000000003,0.04793000000000003,0.008562633448626584,0.005743184523809522,5.597576993989837,-0.03975020318797793,0.03975020318797793,0.006434943524242916,6.177241966184097,0.06841999999999993,0.011265119047619046,6.073615352911953,1,1,1,1,1,1,1.15785,1.15785,1.15785,1.15785,1.15785,1.15785
2020-03-19,1.15784,1.17912,1.14378,1.14619,-0.011660000000000004,0.011660000000000004,0.008570093811412422,0.005754613095238095,1.3605452001555558,-0.010070389083214582,0.010070389083214582,0.006442426975841423,1.5631359301359133,0.03533999999999993,0.011290863095238093,3.1299644413281857,0,0,0,0,1,1,,,,,1.14619,1.14619
2020-03-20,1.1462,1.1933,1.14091,1.16473,0.01854,0.01854,0.008587953254844094,0.005766537698412697,2.1588380199371002,0.016175328697685374,0.016175328697685374,0.0064614142449083605,2.5033728042481793,0.05238999999999994,0.011331388888888887,4.623440296129233,1,0,1,0,1,1,1.16473,,1.16473,,1.16473,1.16473
2020-03-26,1.18923,1.22291,1.17753,1.21602,0.026800000000000157,0.026800000000000157,0.008665457729846381,0.005816329365079364,3.0927391068671524,0.022535779754797394,0.022535779754797394,0.0065403821558561006,3.4456365419900425,0.045379999999999976,0.011407787698412697,3.977984268265638,1,1,1,1,1,1,1.21602,1.21602,1.21602,1.21602,1.21602,1.21602
2020-03-27,1.21601,1.2485,1.21296,1.24502,0.028999999999999915,0.028999999999999915,0.008714075537841811,0.005843382936507935,3.327949117960281,0.02384829196888202,0.02384829196888202,0.00658382028289129,3.6222574347684082,0.035539999999999905,0.011432648809523807,3.108640927585723,1,1,1,1,1,1,1.24502,1.24502,1.24502,1.24502,1.24502,1.24502
2022-06-16,1.21725,1.24064,1.20405,1.23498,0.017709999999999892,0.017709999999999892,0.007175339180134888,0.0053550198412698445,2.4681760060946645,0.014548949698916338,0.014548949698916338,0.0055885806661659845,2.603335366884409,0.0365899999999999,0.01066490079365079,3.430880484306359,1,0,1,0,1,1,1.23498,,1.23498,,1.23498,1.23498
2022-09-23,1.1256,1.12732,1.08388,1.08516,-0.040240000000000054,0.040240000000000054,0.007248802701239967,0.005354761904761909,5.5512615887747465,-0.03575617558201533,0.03575617558201533,0.0057029735983836795,6.269742436147564,0.043440000000000145,0.010814484126984127,4.016835152738294,1,1,1,1,1,1,1.08516,1.08516,1.08516,1.08516,1.08516,1.08516
2022-09-26,1.07954,1.09292,1.03514,1.06852,-0.016639999999999988,0.016639999999999988,0.007235941593081131,0.005349841269841274,2.2996316078491894,-0.015334144273655488,0.015334144273655488,0.005699394591857302,2.69048651159604,0.05777999999999994,0.01084137896825397,5.3295803208422985,1,0,1,0,1,1,1.06852,,1.06852,,1.06852,1.06852
2022-09-28,1.07305,1.09149,1.05384,1.08875,0.015660000000000007,0.015660000000000007,0.0072522959707302746,0.00536212301587302,2.159316175622534,0.014593370546738862,0.014593370546738862,0.005718121294266524,2.5521267905546914,0.03764999999999996,0.010876339285714286,3.4616426548454586,1,0,1,0,1,1,1.08875,,1.08875,,1.08875,1.08875
2022-09-29,1.0882,1.11188,1.07617,1.1108,0.022049999999999903,0.022049999999999903,0.007283440963560284,0.005377678571428575,3.0274152162855517,0.020252583237657773,0.020252583237657773,0.005752095403720568,3.5209053077523724,0.03570999999999991,0.010901180555555556,3.2757919950056293,1,1,1,1,1,1,1.1108,1.1108,1.1108,1.1108,1.1108,1.1108
2022-11-10,1.1356,1.17313,1.13486,1.17122,0.03564999999999996,0.03564999999999996,0.007608316687688528,0.005570644841269845,4.685661949073092,0.031393925517581446,0.031393925517581446,0.006091404063634462,5.1538077575583,0.038270000000000026,0.011164474206349206,3.427837199734492,1,1,1,1,1,1,1.17122,1.17122,1.17122,1.17122,1.17122,1.17122
