date,open,high,low,close,TR,ATR,CI,trend
2014.09.19,1224.54,1228.46,1213.69,1215.44,,,,0
2014.09.22,1215.33,1220.28,1208.08,1214.75,12.200000000000045,,,0
2014.09.23,1214.16,1235.34,1214.13,1223.09,21.20999999999981,,,0
2014.09.24,1222.7,1225.82,1215.58,1216.76,10.240000000000009,,,0
2014.09.25,1216.45,1224.36,1206.76,1221.28,17.59999999999991,,,0
2014.09.26,1221.43,1231.18,1212.25,1218.1,18.930000000000064,,,0
2014.09.29,1218.66,1223.21,1214.79,1215.6,8.420000000000073,,,0
2014.09.30,1215.59,1219.95,1204.45,1207.89,15.5,,,0
2014.10.01,1208.37,1219.26,1204.52,1213.5,14.740000000000009,,,0
2014.10.02,1213.44,1222.41,1208.55,1214.29,13.860000000000127,,,0
2014.10.03,1213.7,1215.24,1189.93,1190.91,25.309999999999945,,,0
2014.10.06,1191.48,1208.81,1182.93,1206.9,25.87999999999988,,,0
2014.10.07,1207.33,1213.35,1202.82,1208.51,10.529999999999973,,,0
2014.10.08,1209.26,1223.98,1204.88,1220.87,19.09999999999991,,,0
2014.10.09,1219.41,1233.21,1218.88,1223.94,14.329999999999927,16.274999999999977,,0
2014.10.10,1223.48,1225.35,1217.25,1222.95,8.099999999999909,15.982142857142824,,0
2014.10.13,1225.57,1237.62,1222.51,1235.51,15.1099999999999,15.546428571428546,,0
2014.10.14,1236.9,1238.02,1230.87,1232.31,7.150000000000091,15.325714285714266,,0
2014.10.15,1226.21,1249.53,1221.78,1241.75,27.75,16.05071428571427,,0
2014.10.16,1240.49,1245.09,1235.33,1238.7,9.759999999999991,15.395714285714266,,0
2014.10.17,1238.12,1241.63,1231.55,1237.96,10.080000000000155,15.514285714285702,,0
2014.10.20,1239.0,1248.55,1234.5,1246.63,14.049999999999955,15.410714285714269,,0
2014.10.21,1246.19,1255.04,1245.25,1248.42,9.789999999999964,15.057142857142837,,0
2014.10.22,1247.74,1249.67,1240.34,1241.06,9.330000000000155,14.73357142857141,,0
2014.10.23,1241.67,1244.49,1226.2,1231.5,18.289999999999964,14.232142857142842,,0
2014.10.24,1233.1,1234.18,1228.78,1230.81,5.400000000000091,12.769285714285713,,0
2014.10.27,1230.14,1231.9,1225.19,1226.28,6.710000000000036,12.496428571428575,,0
2014.10.28,1225.72,1235.45,1222.37,1228.27,13.080000000000155,12.066428571428592,64.41606938018246,0
2014.10.29,1228.01,1230.44,1208.26,1211.84,22.180000000000064,12.627142857142887,55.65523735918581,1
2014.10.30,1211.7,1216.58,1195.83,1198.58,20.75,13.530714285714323,46.2665935612783,1
2014.10.31,1199.52,1202.61,1161.1,1172.6,41.50999999999999,15.416428571428614,28.752248969746805,1
2014.11.03,1170.8,1173.76,1161.53,1165.22,12.230000000000018,15.779285714285752,28.837818325700276,1
2014.11.04,1164.8,1174.77,1163.81,1168.1,10.960000000000036,14.580000000000041,28.559652545363853,1
2014.11.05,1167.56,1169.61,1137.65,1140.42,31.95999999999981,16.165714285714312,20.2614118411957,1
2014.11.06,1141.07,1149.43,1138.05,1141.59,11.38000000000011,16.258571428571454,20.40189773262999,1
2014.11.07,1141.44,1178.6,1130.91,1176.61,47.68999999999983,18.661428571428587,18.89400573250438,1
2014.11.10,1177.49,1177.53,1147.22,1151.09,30.309999999999945,20.12714285714287,21.49832473968775,1
2014.11.11,1151.9,1173.12,1146.0,1163.96,27.11999999999989,21.397857142857138,24.37512384573214,1
