date,open,high,low,close,move,abs_move,st_dev,avg_move,st_dev_move,pct_move,abs_pct_move,st_dev_pct,st_dev_pct_move,diff,avg_diff,avg_diff_multiple,2_st_dev_move,3_st_dev_move,2_st_dev_pct_move,3_st_dev_pct_move,2_mean_diff,3_mean_diff,2_st_dev_move_price,3_st_dev_move_price,2_st_dev_pct_move_price,3_st_dev_pct_move_price,2_mean_diff_move_price,3_mean_diff_move_price
2016-06-24,1.48923,1.50164,1.32268,1.36597,-0.12086000000000019,0.12086000000000019,0.011268724622793831,0.006849246031746035,10.72525987151469,-0.0812870334873524,0.0812870334873524,0.007625543142633209,10.659835236245588,0.17896,0.013418214285714295,13.337095099944097,1,1,1,1,1,1,1.36597,1.36597,1.36597,1.36597,1.36597,1.36597
2016-10-07,1.26154,1.2621,1.20305,1.24323,-0.01810999999999985,0.01810999999999985,0.012107799908485324,0.007661269841269837,1.4957300365781643,-0.01435774652353834,0.01435774652353834,0.008476858751363156,1.6937579054540084,0.05905000000000005,0.014555873015873022,4.056781749580163,0,0,0,0,1,1,,,,,1.24323,1.24323
2020-03-12,1.28131,1.28481,1.24898,1.2576,-0.023800000000000043,0.023800000000000043,0.006513254035452293,0.004838769841269841,3.6540874761608046,-0.01857343530513504,0.01857343530513504,0.005117443247944685,3.6294364988990697,0.03583000000000003,0.00964710317460317,3.714068290917173,1,1,1,1,1,1,1.2576,1.2576,1.2576,1.2576,1.2576,1.2576
2020-03-13,1.25763,1.26237,1.22535,1.22924,-0.02835999999999994,0.02835999999999994,0.006749401930989265,0.004945992063492063,4.201853777560287,-0.022550890585241682,0.022550890585241682,0.005307719667240704,4.2486966153141035,0.03702000000000005,0.009759880952380947,3.7930790529744045,1,1,1,1,1,1,1.22924,1.22924,1.22924,1.22924,1.22924,1.22924
2020-03-18,1.206,1.21291,1.14449,1.15784,-0.047940000000000094,0.047940000000000094,0.007459541418031704,0.005160873015873016,6.4266685193430675,-0.039758496574831305,0.039758496574831305,0.0059285112141605695,6.706320548043493,0.06841999999999993,0.010073849206349201,6.791842780104069,1,1,1,1,1,1,1.15784,1.15784,1.15784,1.15784,1.15784,1.15784
2020-03-19,1.15762,1.17912,1.14378,1.14619,-0.011649999999999938,0.011649999999999938,0.007491896211190192,0.0052015476190476195,1.555013533502912,-0.010061839286948057,0.010061839286948057,0.005959204410168856,1.6884534569377108,0.03533999999999993,0.010151190476190468,3.4813650756420738,0,0,0,0,1,1,,,,,1.14619,1.14619
2020-03-20,1.1462,1.1933,1.14091,1.16473,0.01854,0.01854,0.007573055483378455,0.0052469047619047625,2.448153197965087,0.016175328697685374,0.016175328697685374,0.006039537132468443,2.6782397960146813,0.05238999999999994,0.010302698412698406,5.085075569661205,1,0,1,0,1,1,1.16473,,1.16473,,1.16473,1.16473
2020-03-25,1.17557,1.19724,1.16375,1.18923,0.014329999999999954,0.014329999999999954,0.007736448944687858,0.005365436507936509,1.8522709969978512,0.012196782704911016,0.012196782704911016,0.006194365945369483,1.9690122947980757,0.03349000000000002,0.010484325396825391,3.194292310894953,0,0,0,0,1,1,,,,,1.18923,1.18923
2020-03-26,1.189,1.22291,1.17753,1.21602,0.02679000000000009,0.02679000000000009,0.007921122436172354,0.005455317460317462,3.382096440986911,0.02252718145354565,0.02252718145354565,0.006357248759786614,3.5435425456438785,0.045379999999999976,0.010610833333333328,4.276761171758423,1,1,1,1,1,1,1.21602,1.21602,1.21602,1.21602,1.21602,1.21602
2020-03-27,1.21601,1.2485,1.21296,1.24502,0.028999999999999915,0.028999999999999915,0.008131680782299689,0.005559166666666669,3.5662983799271246,0.02384829196888202,0.02384829196888202,0.006534392939749183,3.6496568524079938,0.035539999999999905,0.010729365079365073,3.3124047636659446,1,1,1,1,1,1,1.24502,1.24502,1.24502,1.24502,1.24502,1.24502
2022-02-24,1.35446,1.3549,1.32723,1.33757,-0.016900000000000137,0.016900000000000137,0.005465206988005241,0.0042776984126984205,3.0922891003197863,-0.012477205106056344,0.012477205106056344,0.00398077638011033,3.134364735582191,0.027670000000000083,0.008682976190476189,3.186695367234747,1,1,1,1,1,1,1.33757,1.33757,1.33757,1.33757,1.33757,1.33757
2022-05-05,1.263,1.26326,1.23245,1.23535,-0.027819999999999956,0.027819999999999956,0.0059550587057524565,0.00448817460317461,4.671658395764671,-0.022023955603758763,0.022023955603758763,0.004456129322103319,4.942395970088976,0.030810000000000004,0.009007460317460317,3.4204979998942684,1,1,1,1,1,1,1.23535,1.23535,1.23535,1.23535,1.23535,1.23535
2022-06-16,1.21725,1.24064,1.20405,1.23498,0.017749999999999932,0.017749999999999932,0.006586533643813904,0.004923650793650801,2.69489248212841,0.014582289296188832,0.014582289296188832,0.00505902669317113,2.8824297993668564,0.0365899999999999,0.009562063492063488,3.826579904052049,1,0,1,0,1,1,1.23498,,1.23498,,1.23498,1.23498
2022-09-23,1.1256,1.12732,1.08388,1.08516,-0.040240000000000054,0.040240000000000054,0.007278839326095638,0.005279920634920649,5.528353930788681,-0.03575617558201533,0.03575617558201533,0.005867680318445389,6.093749768475584,0.043440000000000145,0.010739841269841269,4.044752516220584,1,1,1,1,1,1,1.08516,1.08516,1.08516,1.08516,1.08516,1.08516
2022-09-26,1.07954,1.09292,1.03514,1.06852,-0.016639999999999988,0.016639999999999988,0.0073444349389953575,0.005343134920634934,2.265661026098785,-0.015334144273655488,0.015334144273655488,0.005937897643691919,2.582419771069244,0.05777999999999994,0.010941785714285715,5.280673695205139,1,0,1,0,1,1,1.06852,,1.06852,,1.06852,1.06852
2022-09-28,1.07305,1.09149,1.05384,1.08875,0.015660000000000007,0.015660000000000007,0.007407840655212687,0.0053893253968254114,2.113976356791707,0.014593370546738862,0.014593370546738862,0.006012203103796355,2.427291675745951,0.03764999999999996,0.011096825396825398,3.392862251466167,1,0,1,0,1,1,1.08875,,1.08875,,1.08875,1.08875
2022-09-29,1.08852,1.11188,1.07617,1.1108,0.022049999999999903,0.022049999999999903,0.007532439161839062,0.005448492063492077,2.9273386118682363,0.020252583237657773,0.020252583237657773,0.0061460802790996244,3.2952031730741878,0.03570999999999991,0.011196626984126984,3.1893533696018066,1,0,1,1,1,1,1.1108,,1.1108,1.1108,1.1108,1.1108
2022-11-10,1.1356,1.17313,1.13486,1.17122,0.03564999999999996,0.03564999999999996,0.00885630778796521,0.006404960317460327,4.025379520847792,0.031393925517581446,0.031393925517581446,0.007462511399274496,4.2068847654468655,0.038270000000000026,0.012649484126984129,3.0254198207468166,1,1,1,1,1,1,1.17122,1.17122,1.17122,1.17122,1.17122,1.17122
