date,open,high,low,close,move,abs_move,st_dev,avg_move,st_dev_move,pct_move,abs_pct_move,st_dev_pct,st_dev_pct_move,diff,avg_diff,avg_diff_multiple,2_st_dev_move,3_st_dev_move,2_st_dev_pct_move,3_st_dev_pct_move,2_mean_diff,3_mean_diff,2_st_dev_move_price,3_st_dev_move_price,2_st_dev_pct_move_price,3_st_dev_pct_move_price,2_mean_diff_move_price,3_mean_diff_move_price
2016-06-24,1.13847,1.14257,1.09107,1.10827,-0.030370000000000008,0.030370000000000008,0.007187821218533534,0.005264365079365076,4.225202474665351,-0.02667217030843814,0.02667217030843814,0.006469773467704242,4.122581793872698,0.0515000000000001,0.010511626984126988,4.89933671331444,1,1,1,1,1,1,1.10827,1.10827,1.10827,1.10827,1.10827,1.10827
2016-11-09,1.10251,1.12988,1.09064,1.09086,-0.01144999999999996,0.01144999999999996,0.00605211335453104,0.004298531746031741,1.8919011144144682,-0.010387277626076115,0.010387277626076115,0.005471732177757903,1.8983527132960674,0.03923999999999994,0.009073015873015877,4.3249125262421195,0,0,0,0,1,1,,,,,1.09086,1.09086
2016-12-05,1.06246,1.07957,1.0505,1.0763,0.010240000000000027,0.010240000000000027,0.0056898091819639314,0.0041796825396825344,1.7997088606169254,0.009605463107142212,0.009605463107142212,0.005120552816260626,1.8758644724138926,0.02906999999999993,0.00902888888888889,3.219665271966519,0,0,0,0,1,1,,,,,1.0763,1.0763
2016-12-08,1.07518,1.0873,1.05973,1.0612,-0.013980000000000103,0.013980000000000103,0.005737411768057394,0.004210873015873012,2.4366387781042134,-0.013002474004352855,0.013002474004352855,0.005167191769362255,2.5163521279485326,0.027569999999999872,0.009075674603174603,3.037790710384889,1,0,1,0,1,1,1.0612,,1.0612,,1.0612,1.0612
2018-06-14,1.17849,1.18511,1.15623,1.15654,-0.02261000000000002,0.02261000000000002,0.005545853523973176,0.004408452380952386,4.076919792825992,-0.019174829326209574,0.019174829326209574,0.00465335778511453,4.120643675314907,0.028880000000000017,0.008522460317460318,3.3886928098488607,1,1,1,1,1,1,1.15654,1.15654,1.15654,1.15654,1.15654,1.15654
2020-03-10,1.14407,1.14576,1.12744,1.12884,-0.01536000000000004,0.01536000000000004,0.003654677550678144,0.0027148809523809456,4.202833160246905,-0.013424226533822792,0.013424226533822792,0.0032763889477592815,4.097262793846135,0.018319999999999892,0.005434365079365081,3.371138989090569,1,1,1,1,1,1,1.12884,1.12884,1.12884,1.12884,1.12884,1.12884
2020-03-12,1.12583,1.13329,1.10549,1.11656,-0.009270000000000111,0.009270000000000111,0.0036639100147890114,0.0027147619047618978,2.530083971108098,-0.008233925192968842,0.008233925192968842,0.00328534063492346,2.506262244298656,0.027799999999999825,0.005506587301587304,5.04849891183716,1,0,1,0,1,1,1.11656,,1.11656,,1.11656,1.11656
2020-03-13,1.11655,1.1221,1.10543,1.11002,-0.00653999999999999,0.00653999999999999,0.003685750290803684,0.0027359920634920567,1.7744012708397379,-0.005857275918893737,0.005857275918893737,0.0033049423701331103,1.7722777776175953,0.016670000000000185,0.005555833333333336,3.0004499775011566,0,0,0,0,1,1,,,,,1.11002,1.11002
2020-03-17,1.11743,1.11888,1.09548,1.10034,-0.017079999999999984,0.017079999999999984,0.003856927555233415,0.0028087301587301516,4.428395336807495,-0.015285210574358776,0.015285210574358776,0.0034584332294002483,4.41969225961014,0.023400000000000087,0.005666825396825401,4.129296098148524,1,1,1,1,1,1,1.10034,1.10034,1.10034,1.10034,1.10034,1.10034
2020-03-18,1.1005,1.10448,1.08012,1.09104,-0.009300000000000086,0.009300000000000086,0.0038972255429049626,0.0028354761904761843,2.386313005910337,-0.00845193303887897,0.00845193303887897,0.003495723178778482,2.417792429957897,0.024359999999999937,0.005744603174603178,4.240501782211033,1,0,1,0,1,1,1.09104,,1.09104,,1.09104,1.09104
