date,open,high,low,close
2015-06-30,3.997398719621412,3.9998190623515644,3.977152335413482,3.9811164470622025
2015-07-01,3.9818135405089357,3.981348652935733,3.9616279890643313,3.9579542359628466
2015-07-02,3.9586977462924207,3.962786103112658,3.9451274325221974,3.9596494747213913
2015-07-03,3.9598553426116756,3.9675063449943075,3.9567544902747422,3.963608320545289
2015-07-06,3.962754241140675,3.970446593256482,3.9513169620529838,3.9639953616900656
2015-07-07,3.963845373386634,3.9625519763798116,3.925142770577723,3.9381121001738286
2015-07-08,3.9385320617723085,3.9540223938706465,3.9370928769147318,3.954709066720711
2015-07-09,3.9557911646418256,3.96440726385596,3.946553878996513,3.9483637386540864
2015-07-10,3.94835302831264,3.968583434792076,3.9460382304436563,3.959428922013817
2015-07-13,3.9572471766002764,3.9638014282612724,3.9376369664055084,3.933986786878012
2015-07-14,3.934042179328806,3.950911416914029,3.9288252177338325,3.9432648742376233
2015-07-15,3.9428877623314764,3.944828807101839,3.9229446298733825,3.9288240387589255
2015-07-16,3.9286557581564923,3.928803108107242,3.911088306679386,3.914710465059742
2015-07-17,3.914529952634135,3.9217933932418108,3.8969638960169317,3.901598374235169
2015-07-20,3.901467566278559,3.9038845284382804,3.8567827112295134,3.865145932293172
2015-07-21,3.867326096483663,3.8897743813579484,3.866319378372621,3.881114148883691
2015-07-22,3.88129784789006,3.8902327490544844,3.8656499816316368,3.877850777608039
2015-07-23,3.878543815855879,3.8980805734350885,3.866717020770686,3.8737262776165347
2015-07-24,3.8740217801180727,3.8838847013832707,3.857018119816379,3.881293248710511
2015-07-27,3.8822399059454296,3.9052233328352677,3.876560601070692,3.8941642538990506
2015-07-28,3.8951145597517836,3.8999603752461542,3.8858965862532893,3.8938502389661167
2015-07-29,3.8938924904639327,3.903273307113599,3.881744727062426,3.88451940267925
2015-07-30,3.8836050562871476,3.8845303504148623,3.8627258216357476,3.8711226130020013
2015-07-31,3.8716020147432046,3.9037674472282604,3.8650042449804043,3.885174230812555
2015-08-03,3.8853719177655646,3.8869756144592498,3.870154382274055,3.871312585044826
2015-08-04,3.87006254496518,3.882039519664773,3.8604213249445802,3.8616035314273613
2015-08-05,3.861960448940537,3.8719948691405244,3.855693094140101,3.8607817568964684
2015-08-06,3.8606421499326284,3.8733880866306243,3.850410379712532,3.861352452503281
2015-08-07,3.861416259179967,3.8743235622351113,3.848806810090211,3.871565758747475
2015-08-10,3.8717382304766987,3.8940734648010853,3.862941111438256,3.8880152696138204
2015-08-11,3.8880172372698674,3.904519912468569,3.8727937158746397,3.8888168829708882
2015-08-12,3.8888459888810565,3.9233698216208963,3.8894876652017523,3.9217586752706532
2015-08-13,3.9228039746948227,3.9254047815791977,3.9048480995076016,3.9114309028211993
2015-08-14,3.9113956250491504,3.922862677917467,3.9059238871274515,3.911302696081584
2015-08-17,3.9118912841764457,3.920194442793764,3.902254620950832,3.9058365280136687
2015-08-18,3.9062690608930293,3.9183453620195925,3.8941714070886593,3.905879986154298
2015-08-19,3.90637423526296,3.9325746017946175,3.908469727905637,3.9344079315763083
2015-08-20,3.933971930705234,3.9613327746916904,3.9312245217635717,3.9644879564856783
2015-08-21,3.9660444650140962,3.99277177387491,3.9712585904070563,3.995604075923874
2015-08-24,3.996334811230099,4.040089353828151,4.026932200986337,4.0466239524666605
2015-08-25,4.0471085726893525,4.034768121130058,4.005099679204476,4.016114581227272
2015-08-26,4.016818079470866,4.017523832271944,3.964791695503137,3.9610626879112374
2015-08-27,3.9614162857161466,3.960356549193164,3.940699947690783,3.9418312530701933
2015-08-28,3.9428250370303486,3.9581958256915875,3.9318804061020365,3.9374824273727875
2015-08-31,3.938309324643745,3.9508910565909563,3.932854936934978,3.941706015289887
2015-09-01,3.9420079024177763,3.9678745377500766,3.9547826642072055,3.9685081281170334
2015-09-02,3.9681908138258266,3.963185488047876,3.951557490114886,3.9463952063009047
2015-09-03,3.9461302583219497,3.946793020053473,3.9249745746251783,3.9295969663972743
2015-09-04,3.929753064981568,3.9416352779775132,3.9261353703619513,3.932269427313319
2015-09-07,3.936429766582768,3.940461858908811,3.926962848867705,3.936132718980952
2015-09-08,3.937218410564568,3.949502793351001,3.937990406011517,3.944578925474267
2015-09-09,3.9450352455925453,3.938697888019482,3.918641015367871,3.926366190549824
2015-09-10,3.925788963105333,3.9405839607537376,3.9222966121009217,3.9388676216442415
2015-09-11,3.939708230421192,3.9456163280591854,3.9260833555246393,3.940999464648088
2015-09-14,3.9414454902871063,3.947317597771422,3.9352189082180025,3.9426837933828565
2015-09-15,3.942693976932021,3.9430373788316633,3.9330221892225428,3.928463645068769
2015-09-16,3.928779248545022,3.9589203573521368,3.924469911443989,3.9507744378502423
2015-09-17,3.950638613831471,3.983421532434129,3.9531303471716357,3.9845040220672554
2015-09-18,3.984473797870718,3.9972567471179885,3.970134349107498,3.9751679543682914
2015-09-21,3.9733155606048745,3.9761817864466593,3.956044406094885,3.954857290445087
2015-09-22,3.9548671196171568,3.9603506104641926,3.9342735405943077,3.9353902116957094
2015-09-23,3.934470083285636,3.948862643979227,3.926830321245698,3.936583669551598
2015-09-24,3.9371602529335807,3.9713268202712158,3.941247838084795,3.962613064413927
2015-09-25,3.960045556967809,3.9523234301252383,3.935124988938061,3.943962379717609
2015-09-28,3.9442166142937274,3.9551789279139706,3.930973221431051,3.9423007198138964
2015-09-29,3.942402189578496,3.9479596782490134,3.934021111556742,3.938032628467368
2015-09-30,3.938310011779154,3.939581001653845,3.916053699954365,3.9188027006361965
2015-10-01,3.91925588286854,3.92575575691235,3.9141045445824174,3.9190582578267628
2015-10-02,3.9194038009547807,3.9568248313687957,3.918076100245704,3.944986804982724
2015-10-05,3.9457353397354975,3.9540610139836736,3.932340773593639,3.933720064299864
2015-10-06,3.9336858035245763,3.960772629850304,3.9345712410740474,3.958140250626537
2015-10-07,3.9577941650375514,3.9712160995421097,3.951938168157483,3.9613605975254518
2015-10-08,3.962095453677009,3.9773231630185353,3.9533623047386284,3.9616006501762975
2015-10-09,3.9619764154597523,3.98847111691495,3.958800336167696,3.9816033284551255
2015-10-12,3.979405914017659,3.9972272426129583,3.9804204594764925,3.989464076207886
2015-10-13,3.9896733546728167,4.000737043970483,3.9726931232793867,3.9913933429994772
2015-10-14,3.9914997841691684,4.034825482094945,3.9960718323480364,4.03518758147465
2015-10-15,4.036106843732743,4.043046375391101,4.019731818972181,4.024180037903253
2015-10-16,4.022425479075111,4.022627407056244,4.011851384947526,4.010820738088108
2015-10-19,4.011462021283437,4.016972660062452,4.0016820560960715,4.004664811389925
2015-10-20,4.0052002382755845,4.017387286302946,4.0004079096237115,4.006715376366844
2015-10-21,4.006603496862501,4.012407378269607,3.9938729248782425,3.9957387466841765
2015-10-22,3.9959086105861825,4.000222048997493,3.970480683907843,3.9663742823808987
2015-10-23,3.966462554825525,3.976196402998722,3.9490192030475537,3.9456260147813773
2015-10-26,3.943764847767675,3.9592010945132947,3.9492840111928214,3.9542346645666493
2015-10-27,3.95386125905553,3.9610765058374398,3.9525050114772613,3.9584575608256602
2015-10-28,3.9585465269687363,3.972364311821428,3.9324795689926404,3.930292288183734
2015-10-29,3.930084816663424,3.9444754895448253,3.9214283462898387,3.9305132130137617
2015-10-30,3.9320817046327363,3.9485844396817398,3.9295446263105003,3.939716049221906
2015-11-02,3.946238917723385,3.9481379923036544,3.9334024798578295,3.9316135774754026
2015-11-03,3.931224721622659,3.935590464474349,3.906417577067576,3.9111704997759515
2015-11-04,3.911790968190101,3.9128640683384215,3.888213840792415,3.8879664622069843
2015-11-05,3.888035435058264,3.891875243059685,3.8711473786921373,3.873390740106152
2015-11-06,3.8741930589876126,3.868742048585054,3.8312243650584055,3.825364145585062
2015-11-09,3.8251056516963495,3.8384941474860392,3.8252982270029543,3.834350599760104
2015-11-10,3.8343485369788035,3.8377682799722366,3.8212810618463537,3.830417002387296
2015-11-11,3.8304906416357456,3.8442495007395023,3.8271472601059853,3.83708595103853
2015-11-12,3.8367681217343033,3.848806989358277,3.8226613292038607,3.8460855556212636
2015-11-13,3.8460775796462467,3.8485484250044912,3.8312317312700968,3.8394069933074673
2015-11-16,3.846002599515567,3.8468478286705334,3.8304335098358337,3.8259674934745247
2015-11-17,3.826986052860357,3.828645500705571,3.803840443017185,3.810213250681245
2015-11-18,3.811258250294621,3.8193143630262005,3.80380743894728,3.8123922540438944
2015-11-19,3.8129263331051617,3.8422688587726475,3.8183946709990573,3.8382335675566313
2015-11-20,3.837957019993735,3.843483111696061,3.818825483366856,3.8211442343631763
2015-11-23,3.818534121797304,3.8179199736314726,3.801572900207057,3.807834784713242
2015-11-24,3.8081036476729784,3.8226034911818756,3.8060654230135036,3.8132975077790645
2015-11-25,3.8133806470254665,3.8227124805265054,3.8008336196594916,3.810081938805871
2015-11-26,3.8103844921610244,3.813299703136014,3.80420036306862,3.8084000814152597
2015-11-27,3.8085910963278007,3.81091134846022,3.7861341259716337,3.7876053927320745
2015-11-30,3.7887967216259537,3.7973241390151116,3.780325408566227,3.7908112801321914
2015-12-01,3.7915398001310496,3.8094936816464577,3.7933056668773144,3.8047087618127646
2015-12-02,3.804707063671434,3.8008120923604567,3.769883114938768,3.778270101685401
2015-12-03,3.778893096432771,3.83231823739084,3.7682395958265977,3.832079897003502
2015-12-04,3.8333964506619944,3.8510937248778063,3.8164665378283376,3.841088949285752
2015-12-07,3.8386363349382884,3.839617529848139,3.8121183548646633,3.8188551974093605
2015-12-08,3.818052349366019,3.8317507707264316,3.8140768442237003,3.827001901630001
2015-12-09,3.8275933528987167,3.8608095536266993,3.83611009803388,3.8603787265379257
2015-12-10,3.859582994395461,3.8617347404935196,3.845896359834808,3.8494410727222155
2015-12-11,3.8498960953680776,3.864434305049012,3.8465287192605113,3.8652368714169154
2015-12-14,3.8641983239814275,3.8707455494385874,3.845860103773702,3.8475900095983837
2015-12-15,3.848245581309549,3.857642547359108,3.8353797984331894,3.830932571952606
2015-12-16,3.831190260588487,3.85141092879751,3.8243874678598724,3.8317439276564387
2015-12-17,3.8325317495135525,3.8282384176936866,3.7929944703137504,3.7972968924282577
2015-12-18,3.7978053556136095,3.814275800737173,3.8063841831599907,3.8242126862017725
2015-12-21,3.8227412619430012,3.8436151502928317,3.822351012249861,3.838167855040454
2015-12-22,3.838143040848395,3.8469750316242664,3.830291458122629,3.834381250538954
2015-12-23,3.8346895418554174,3.8409964140447443,3.824453907047409,3.8321022002519594
2015-12-24,3.832224836324543,3.8474464633395886,3.836302384586715,3.84772077376737
2015-12-28,3.850882309147313,3.851692246008828,3.8394329040482362,3.841202386215394
2015-12-29,3.840747298040041,3.8500696044637084,3.8290036143152864,3.8318845241376542
2015-12-30,3.832016919176543,3.8377468340143177,3.821989347098509,3.8260392924732685
2015-12-31,3.8259450405172086,3.8300935901272637,3.815146383777352,3.815733810815681
2016-01-04,3.821611462678469,3.8469720764490907,3.818570534901829,3.8304942457156765
2016-01-05,3.829487332077907,3.836481996525928,3.819064655342848,3.8263999763289616
2016-01-06,3.826288755567507,3.8457358070078915,3.8230085864693204,3.8452963622380754
2016-01-07,3.8455241561250304,3.8717121988717724,3.845998384571261,3.877500966896564
2016-01-08,3.877764304047007,3.8732147863166055,3.847694078574346,3.8689728623684743
2016-01-11,3.870140730132534,3.8768132698026343,3.857585545302775,3.8525546088738647
2016-01-12,3.853336314829005,3.859431706572981,3.8327015296734377,3.8412098455314756
2016-01-13,3.841814642826905,3.8472128093238314,3.826600281517414,3.845842842997163
2016-01-14,3.8460016711411216,3.8507953647645916,3.8238278325998873,3.828641261532674
2016-01-15,3.8293974566146556,3.8551357102619916,3.829461497293907,3.8413306835690997
2016-01-18,3.845874790395066,3.8469405301022617,3.8377541349967346,3.8363656659898866
2016-01-19,3.8359139740766754,3.844244457511318,3.820933586588276,3.827354720379911
2016-01-20,3.827981323435996,3.856211081309489,3.837580475198797,3.845301164631869
2016-01-21,3.845142145717049,3.847818508066359,3.8253613689894475,3.8396668213677034
2016-01-22,3.8400498427546514,3.8406696903027338,3.826654162098309,3.823892442867563
2016-01-25,3.824506359692817,3.840907933337434,3.825031647658498,3.8396411865002174
2016-01-26,3.840194620988104,3.8599542390004573,3.8371462732374537,3.857579796963443
2016-01-27,3.857738007253455,3.8635072600540137,3.847049336999014,3.8540072873191327
2016-01-28,3.854419111597899,3.8702581466173505,3.8428314886046784,3.8566360483034248
2016-01-29,3.8566481621501194,3.8405286829180882,3.8285623817855807,3.8229489463973185
2016-02-01,3.8208625516001695,3.8505446464282147,3.8220792632865828,3.850257113886638
2016-02-02,3.8503900910855693,3.857702023913876,3.847300843394414,3.8601340178470536
2016-02-03,3.8602034585516987,3.9096440010191973,3.8783374013122383,3.918503967106051
2016-02-04,3.9176565008010136,3.944448881490344,3.920099476172674,3.9471893816854084
2016-02-05,3.9472123564307804,3.9614934546948395,3.925479246679908,3.951482958768846
2016-02-08,3.9473411428121468,3.977382247451787,3.9427347462088203,3.9722114717845414
2016-02-09,3.973379611572872,3.9993045243769814,3.978264059587931,3.990328032630112
2016-02-10,3.9905398359136623,4.005237027810417,3.9881444213675543,4.01680957735828
2016-02-11,4.0161952672669985,4.080824123816656,4.0275794906599325,4.066827026028078
2016-02-12,4.06723191982196,4.065091559414945,4.050603313866874,4.0479336326963455
2016-02-15,4.040241314172588,4.033060423221553,3.999880204800711,3.997554832291446
2016-02-16,3.9974369087736723,4.01027002057644,3.9783285849390415,3.9847425310274853
2016-02-17,3.98637450094141,3.998263463617528,3.9800200883872354,3.989497320216378
2016-02-18,3.9899654312107105,4.023090316598192,3.9847278287231256,4.017299003169037
2016-02-19,4.017369687895117,4.026304072584773,4.007774873979025,4.026719780992768
2016-02-22,4.015899191953197,4.012002820715818,3.9734157910379473,3.9833039843755436
2016-02-23,3.9840152415461145,4.000777487840291,3.9797041014522274,3.9965925544478793
2016-02-24,3.995418389189566,4.020155099493525,3.987725668677494,3.9906857419045085
2016-02-25,3.990271444143193,4.003027254340909,3.9829374649590568,3.9892394336083647
2016-02-26,3.9881889550370198,3.9961755396946015,3.958885905130942,3.9582500058892136
2016-02-29,3.952908627055058,3.9812995082258014,3.955635498666083,3.9809581867998927
2016-03-01,3.980843591403199,3.9841540631069705,3.972189427419952,3.965389206454515
2016-03-02,3.964488019249061,3.9807681601828295,3.9602223348946524,3.9848861416012027
2016-03-03,3.9848804612931383,4.018660175994096,3.9802782845639175,4.0175913114243285
2016-03-04,4.016967955494291,4.038250787126637,4.002050483615883,4.019470691615265
2016-03-07,4.018128187703181,4.036412477940161,4.011615404962595,4.033128447184536
2016-03-08,4.032794603967068,4.046680427461411,4.02946772916338,4.032553326478446
2016-03-09,4.0320931557728255,4.0318618250885265,4.0127793769665745,4.017318926604369
2016-03-10,4.017251887536071,4.051118367464524,3.989118682417273,4.0557681639315755
2016-03-11,4.054249951813629,4.070944674977303,4.029195136129333,4.034192019867027
2016-03-14,4.034025848775363,4.045776025433167,4.008407532486625,4.013143887169769
2016-03-15,4.013625157861904,4.015158772955246,4.003005430870664,4.0073266332678585
2016-03-16,4.007604931742059,4.048280076317296,3.999812918713065,4.0534805825495415
2016-03-17,4.051494869725492,4.086063572756091,4.063385075420077,4.084963969043232
2016-03-18,4.085696923433925,4.094181989095674,4.0731296019015115,4.07779500829766
2016-03-21,4.076905284117369,4.0748595847086495,4.058320802282646,4.054139869685346
2016-03-22,4.054373680401869,4.067186307355748,4.042794638545232,4.04187300936603
2016-03-23,4.041465012694477,4.039831162963601,4.002925540499033,4.008598874553313
2016-03-24,4.01115380271479,4.011025970854426,3.9960185785508626,4.004210335930295
2016-03-28,3.9964079112373048,4.013640550465516,3.989417099356856,4.010341359601022
2016-03-29,4.009971165336653,4.044577529513028,4.006743633675955,4.051245564993302
2016-03-30,4.05052927470203,4.064017311460717,4.040069108758016,4.043426206998683
2016-03-31,4.044737721880566,4.064134801938202,4.039684631200956,4.050863991257633
2016-04-01,4.050654601741286,4.059378233317641,4.02431014222211,4.043642966445511
2016-04-04,4.0430651591222935,4.050672344341611,4.037146823422679,4.043049324535035
2016-04-05,4.042289903877391,4.063460225857004,4.042226329200538,4.05871151818752
2016-04-06,4.059504840783623,4.061801722917337,4.041360752874798,4.055507947354082
2016-04-07,4.05592148189393,4.079490381890993,4.067202994370084,4.0806900664269845
2016-04-08,4.079978413886458,4.0828429054913755,4.069566709493124,4.087180136517012
2016-04-11,4.090147038764227,4.114985739094939,4.089319275483262,4.112070565142494
2016-04-12,4.112701364489874,4.120357811124618,4.099484263634756,4.104538962810872
2016-04-13,4.104629437283018,4.098108932560203,4.076325162174349,4.071140503527938
2016-04-14,4.070293418614889,4.072709187856689,4.049110202442805,4.054576143178349
2016-04-15,4.054459988593133,4.068260482567089,4.057116496142661,4.069776935128741
2016-04-18,4.079997768174145,4.085050072452916,4.071252719042323,4.076078769782695
2016-04-19,4.075980212466556,4.105716757189546,4.071787782864289,4.0990257531915795
2016-04-20,4.098494911326716,4.102727194143098,4.086614730077643,4.077733082106229
2016-04-21,4.077078869950629,4.11583442186356,4.077544820019641,4.083565839697725
2016-04-22,4.083119619657327,4.075046367679173,4.061241244658057,4.046519580639491
2016-04-25,4.050019310505762,4.067373821464679,4.053806409064066,4.066413523970609
2016-04-26,4.066653332298269,4.086743914104972,4.065008332803214,4.078971477858011
2016-04-27,4.079711208084957,4.091383630499073,4.069384723803907,4.0793536992932875
2016-04-28,4.079494982060952,4.10526512111156,4.105000054585355,4.136377336245594
2016-04-29,4.136415197823108,4.175579977603548,4.152783111909842,4.187583039006718
2016-05-02,4.187149548474907,4.204346386307014,4.182411889343934,4.196178277104316
2016-05-03,4.196020246848802,4.216056121576323,4.185087944976633,4.178291014933649
2016-05-04,4.177386123449807,4.17716918571801,4.16183603679916,4.164449088255278
2016-05-05,4.164264951106948,4.167992303709727,4.1452002308993405,4.1520523451662585
2016-05-06,4.151819141291411,4.176608255552681,4.1519613175483805,4.158337172996332
2016-05-09,4.154856541293947,4.147791509504747,4.130914750482903,4.122521958014072
2016-05-10,4.122719481509454,4.124182676747542,4.113843299409651,4.115414460530932
2016-05-11,4.115800846171332,4.1359518663757795,4.120884282615827,4.139454372595134
2016-05-12,4.139718547511348,4.138397427637578,4.120590314308667,4.117587901434319
2016-05-13,4.117904522692728,4.123405409578295,4.106582530363176,4.116804640104537
2016-05-16,4.115782880162713,4.132757389256735,4.114833963871597,4.117726814651401
2016-05-17,4.117945229194664,4.129388920264342,4.113564134298424,4.124108947513441
2016-05-18,4.124558395318667,4.12749129895784,4.095898145537957,4.096563105565321
2016-05-19,4.096497960261686,4.102945031846091,4.083849161957762,4.095243664913292
2016-05-20,4.0960657396987825,4.097491418442813,4.083118992391571,4.086274651908163
2016-05-23,4.084209716152658,4.093631919012891,4.082098594689045,4.091172621082402
2016-05-24,4.091238642283597,4.096153985488352,4.064364488780442,4.067839577490493
2016-05-25,4.067726506415525,4.074723652602466,4.058325091899859,4.0691861293589
2016-05-26,4.0684307314659165,4.085374205918368,4.06754828816284,4.070922313628853
2016-05-27,4.072173334234373,4.069558032212399,4.051331356012073,4.049551733089649
2016-05-30,4.047562464573916,4.0431582433597395,4.034367867263627,4.038396446619528
2016-05-31,4.038995747198387,4.056141834944675,4.032300004836029,4.040375500471413
2016-06-01,4.04080871231922,4.050683319572728,4.040992582684961,4.05026907074216
2016-06-02,4.050678705699362,4.060724836234581,4.053390660961132,4.052390564044658
2016-06-03,4.052565165030582,4.108867329380177,4.070828653769066,4.129444290991692
2016-06-06,4.124167458788872,4.122406621180368,4.114107048085303,4.114154975107203
2016-06-07,4.114186782914316,4.128428369911013,4.107870100612303,4.12212014575307
2016-06-08,4.123070897455154,4.14777048704306,4.126525849840352,4.1419132142146085
2016-06-09,4.141831442428274,4.151796059518245,4.133802641810589,4.1369199205640115
2016-06-10,4.1371008420780715,4.144533395349298,4.114488509204855,4.123491656156415
2016-06-13,4.128448798678069,4.145267812273396,4.124411965607259,4.14309287010275
2016-06-14,4.143603035839553,4.147560166817226,4.123154079931704,4.128735160671108
2016-06-15,4.128538802448997,4.150632095214079,4.126920191239697,4.145368038764748
2016-06-16,4.146748701900257,4.172385040918003,4.137260608237904,4.150577584304339
2016-06-17,4.15066198945728,4.180465391221235,4.150024557291265,4.182599966967439
2016-06-20,4.178971366990691,4.203446373981025,4.177423360291347,4.202386456045102
2016-06-21,4.201494704652731,4.204064950926438,4.174653935179252,4.167519513194606
2016-06-22,4.1680133586965065,4.184777170382501,4.164927163406678,4.177557640514226
2016-06-23,4.1753336582451075,4.190750232903444,4.1715300491538745,4.1692685707325055
2016-06-24,4.168296727107329,4.2621439764215445,4.096265899681047,4.1560260977405035
2016-06-27,4.149093448069059,4.1591725241948705,4.12272179582054,4.1323176585496135
2016-06-28,4.133135158525574,4.145508081279927,4.119162212852477,4.125034352279508
2016-06-29,4.124954910598821,4.154942263704218,4.126076964897973,4.13975296873325
2016-06-30,4.1402134596247695,4.147588153351151,4.118018207390454,4.130054306168752
2016-07-01,4.1309609148928015,4.155698687490454,4.1302899545908485,4.155102294595147
2016-07-04,4.150635580390257,4.171444446948317,4.145507545635037,4.164581152535354
2016-07-05,4.161185524770752,4.172923018513298,4.139758472286119,4.154647645645604
2016-07-06,4.154952316006912,4.173665030713123,4.153351069214756,4.16194626981562
2016-07-07,4.161324819949613,4.175110232314357,4.15149474187536,4.160431182826211
2016-07-08,4.1592251383076775,4.175492398377673,4.140921707056004,4.168483061359057
2016-07-11,4.1708656272592215,4.156878259779422,4.147443320808617,4.138407934479264
2016-07-12,4.137111708527006,4.141661817233218,4.119132042546546,4.115249658204888
2016-07-13,4.116182224267139,4.134646115365197,4.109995440637583,4.1211210980642345
2016-07-14,4.121836388816319,4.137677853954575,4.105235829757193,4.120540849263245
2016-07-15,4.122309229062797,4.125515404116517,4.095951044980257,4.109774295288377
2016-07-18,4.102768757320713,4.106796285959316,4.094462861858164,4.097068693212544
2016-07-19,4.097206653825736,4.100633395202843,4.081740717410696,4.085991208644268
2016-07-20,4.085912542033722,4.090532598025922,4.066554888406234,4.070423365340283
2016-07-21,4.0707548919669225,4.087826240363434,4.075168643970321,4.096842170909595
2016-07-22,4.096898502493861,4.098402539544553,4.073965103071727,4.075023008462951
2016-07-25,4.075779641725939,4.0746007485999804,4.06660356083857,4.07519075131638
2016-07-26,4.07485544636225,4.087628158527717,4.086775986575945,4.0905565518095415
2016-07-27,4.089769559009461,4.102709485564999,4.080817400673267,4.110942943450835
2016-07-28,4.110940928529636,4.122215808229051,4.10757506096067,4.106415926895557
2016-07-29,4.106856459452991,4.139320321650359,4.136237381316517,4.1681584624688774
2016-08-01,4.164832121947116,4.168372032396823,4.159790443505969,4.161238124929274
2016-08-02,4.161815012823784,4.18779629469154,4.176018816557456,4.204994539114485
2016-08-03,4.204834442999822,4.2011443107708235,4.186781219384366,4.187806475536234
2016-08-04,4.18776514319249,4.190946328999956,4.167284386786848,4.17498592292168
2016-08-05,4.174205506761003,4.175416203053459,4.143521976383103,4.141145734592924
2016-08-08,4.137292950294806,4.136164823580252,4.131102310599853,4.130661435637568
2016-08-09,4.130427870808394,4.1395471870086515,4.127295994472549,4.141671075978575
2016-08-10,4.141892481828623,4.167660359635052,4.150982476627493,4.159320308331282
2016-08-11,4.159943663056868,4.159104004495823,4.145120151135064,4.138059749996074
2016-08-12,4.1386163751308445,4.161946831369427,4.142817207085968,4.142487487275069
2016-08-15,4.147488528052881,4.15358048644117,4.143976398283478,4.145525412602018
2016-08-16,4.146003514439845,4.184948258959342,4.165705607331038,4.182363377237612
2016-08-17,4.181920581798233,4.1828530987179855,4.168535010575732,4.185109098858465
