date,open,high,low,close,CI,trend,in_progress,Volatility,Volatility_median,Volatility_status,Volatility_Trend
2019-05-09,1280.08,1288.15,1279.54,1283.78,65.17346270685815,0.0,0.0,0.006728980727449027,0.008028629695687168,Low_Volatility,Low Volatility + No Trend
2019-05-10,1283.37,1289.35,1283.09,1285.92,65.29328996185701,0.0,0.0,0.004878847158032555,0.008028629695687168,Low_Volatility,Low Volatility + No Trend
2019-05-13,1286.43,1301.17,1281.89,1299.33,53.14202264352218,1.0,0.5,0.015040292068742226,0.008028629695687168,High_Volatility,High Volatility + Trend
2019-05-14,1299.14,1303.22,1293.63,1296.92,51.1351777087021,1.0,0.5,0.007413247992084226,0.008028629695687168,Low_Volatility,Low Volatility + Trend
2019-05-15,1296.39,1300.82,1292.97,1296.25,51.3391305190649,1.0,0.5,0.006071293224127326,0.007966998568782134,Low_Volatility,Low Volatility + Trend
2019-05-16,1295.88,1298.7,1283.95,1286.98,51.443422750527006,1.0,0.5,0.011487986292301102,0.007966998568782134,High_Volatility,High Volatility + Trend
2019-05-17,1286.32,1288.87,1274.7,1277.91,51.72045117208113,1.0,0.5,0.011116341099866514,0.008028629695687168,High_Volatility,High Volatility + Trend
2019-05-20,1277.13,1278.93,1273.59,1277.89,52.02880383270975,1.0,0.5,0.004192872117400534,0.008028629695687168,Low_Volatility,Low Volatility + Trend
2019-05-21,1276.67,1277.84,1269.4,1274.66,52.138232198992576,1.0,0.5,0.006648810461635282,0.007966998568782134,Low_Volatility,Low Volatility + Trend
2019-05-22,1274.21,1277.24,1272.41,1273.71,54.40171792295717,1.0,0.5,0.0037959462751785407,0.007966998568782134,Low_Volatility,Low Volatility + Trend
2019-05-23,1273.35,1287.25,1272.76,1283.58,55.685219682756646,1.0,0.5,0.011384707250384997,0.008028629695687168,High_Volatility,High Volatility + Trend
2019-05-24,1282.86,1285.18,1280.69,1284.76,55.589557327136205,1.0,0.5,0.0035059225886045872,0.007966998568782134,Low_Volatility,Low Volatility + Trend
2019-05-27,1284.31,1287.31,1283.7,1284.93,55.56020196966264,1.0,0.5,0.0028121835319777984,0.007966998568782134,Low_Volatility,Low Volatility + Trend
2019-05-28,1285.12,1286.49,1276.07,1279.62,55.39713404585748,1.0,0.5,0.008165696239234582,0.007966998568782134,High_Volatility,High Volatility + Trend
2019-05-29,1278.26,1285.49,1278.25,1280.3,55.16959433345935,1.0,0.5,0.005663993741443387,0.007966998568782134,Low_Volatility,Low Volatility + Trend
2019-05-30,1279.56,1289.15,1274.93,1288.89,55.08552656191424,1.0,0.5,0.011153553528429033,0.008028629695687168,High_Volatility,High Volatility + Trend
2019-05-31,1287.78,1306.9,1287.71,1306.27,50.9149650716384,1.0,0.5,0.014902423682350882,0.00804464647920349,High_Volatility,High Volatility + Trend
2019-06-03,1307.47,1327.9,1305.93,1325.37,34.044635412806485,1.0,0.0,0.01682326005222334,0.008054144989670914,High_Volatility,High Volatility + Trend
2019-06-04,1324.1,1328.98,1319.85,1326.45,33.38140708504517,1.0,0.0,0.0069174527408418455,0.008054144989670914,Low_Volatility,Low Volatility + Trend
2019-06-05,1324.15,1344.07,1324.1,1329.17,24.95187396075727,1.0,0.0,0.015081942451476496,0.008068318373541005,High_Volatility,High Volatility + Trend
2019-06-06,1331.85,1339.77,1327.16,1333.71,24.94380511785888,1.0,0.0,0.009501491907531797,0.008068318373541005,High_Volatility,High Volatility + Trend
2019-06-07,1335.19,1348.21,1330.21,1341.29,23.150841484342592,1.0,0.0,0.013531698002571022,0.008068318373541005,High_Volatility,High Volatility + Trend
2019-06-10,1336.67,1337.62,1325.01,1328.06,25.129405508552814,1.0,0.0,0.009516909306344782,0.008113571871926253,High_Volatility,High Volatility + Trend
2019-06-11,1324.77,1329.82,1319.81,1326.72,26.01950857264548,1.0,0.0,0.00758442503087565,0.008068318373541005,Low_Volatility,Low Volatility + Trend
2019-06-12,1326.56,1338.32,1325.96,1332.92,27.785486684401903,1.0,0.0,0.00932154816133209,0.008113571871926253,High_Volatility,High Volatility + Trend
2019-06-13,1332.96,1343.07,1332.34,1341.21,28.61860766667922,1.0,0.0,0.008053499857393773,0.008113571871926253,Low_Volatility,Low Volatility + Trend
2019-06-14,1342.39,1358.1,1337.71,1340.97,24.99322543707681,1.0,0.0,0.015242466603374328,0.008158332156331691,High_Volatility,High Volatility + Trend
2019-06-17,1341.35,1343.45,1332.91,1339.98,26.160672818921228,1.0,0.0,0.007907510634626466,0.008158332156331691,Low_Volatility,Low Volatility + Trend
2019-06-18,1339.54,1354.55,1338.57,1345.93,27.452987149320304,1.0,0.0,0.011938113060953121,0.008158332156331691,High_Volatility,High Volatility + Trend
2019-06-19,1345.99,1356.0,1341.29,1355.2,34.91031447000592,1.0,0.0,0.010967054104630645,0.008177365318264164,High_Volatility,High Volatility + Trend
2019-06-20,1359.91,1393.86,1357.63,1389.37,27.871806309284825,1.0,0.0,0.026686210528641667,0.008190849966875607,High_Volatility,High Volatility + Trend
2019-06-21,1386.81,1411.74,1382.46,1398.88,27.456666859954517,1.0,0.0,0.02117963630050777,0.00826771069812508,High_Volatility,High Volatility + Trend
2019-06-24,1400.09,1420.19,1399.3,1419.01,25.504141654420163,1.0,0.0,0.014928893017937612,0.00826771069812508,High_Volatility,High Volatility + Trend
2019-06-25,1419.33,1439.15,1411.8,1422.09,20.30802149993965,1.0,0.0,0.019372432355857866,0.00826771069812508,High_Volatility,High Volatility + Trend
2019-06-26,1423.45,1424.06,1401.68,1409.19,21.76563310548613,1.0,0.0,0.015966554420409708,0.0083472409800452,High_Volatility,High Volatility + Trend
2019-06-27,1408.98,1412.1,1398.58,1408.1,22.95774535784315,1.0,0.0,0.009666947904302923,0.00838772462460269,High_Volatility,High Volatility + Trend
2019-06-28,1409.26,1424.58,1405.63,1411.18,24.05199241826466,1.0,0.0,0.013481499398845938,0.008426957147346568,High_Volatility,High Volatility + Trend
2019-07-01,1398.13,1398.13,1381.64,1384.23,27.287728102693254,1.0,0.0,0.011935091630236537,0.008426957147346568,High_Volatility,High Volatility + Trend
2019-07-02,1383.34,1416.19,1383.02,1413.3,30.9360883773591,1.0,0.0,0.023983745715897148,0.008426957147346568,High_Volatility,High Volatility + Trend
2019-07-03,1419.5,1437.71,1411.94,1417.8,32.63026860614998,1.0,0.0,0.018251483774098035,0.008426957147346568,High_Volatility,High Volatility + Trend
2019-07-04,1418.41,1421.59,1410.11,1415.27,33.797906361716,1.0,0.0,0.008141208841863415,0.008426957147346568,Low_Volatility,Low Volatility + Trend
2019-07-05,1415.09,1424.13,1386.51,1400.79,37.27737228048182,1.0,0.0,0.027132873185191683,0.008426957147346568,High_Volatility,High Volatility + Trend
2019-07-08,1398.25,1407.51,1391.66,1391.76,39.584730725346986,1.0,0.0,0.011389276116292707,0.008459571110487268,High_Volatility,High Volatility + Trend
2019-07-09,1394.91,1399.91,1385.62,1396.6,47.7261116450532,0.0,0.0,0.010313072848255793,0.008459571110487268,High_Volatility,High Volatility + No Trend
2019-07-10,1396.95,1418.55,1389.84,1418.02,61.85755485926739,0.0,0.0,0.020657054049387006,0.008500108716773955,High_Volatility,High Volatility + No Trend
2019-07-11,1418.16,1427.09,1403.49,1406.76,62.63047155879788,0.0,0.0,0.016815224903633023,0.008500108716773955,High_Volatility,High Volatility + No Trend
2019-07-12,1403.83,1416.81,1402.92,1414.85,63.21438777499432,0.0,0.0,0.009900778376528863,0.008500108716773955,High_Volatility,High Volatility + No Trend
2019-07-15,1415.13,1419.67,1407.61,1415.04,64.55163026581745,0.0,0.0,0.008567714068527627,0.008500108716773955,High_Volatility,High Volatility + No Trend
2019-07-16,1413.65,1418.2,1400.66,1403.31,64.79696254345939,0.0,0.0,0.012522667885139836,0.008500108716773955,High_Volatility,High Volatility + No Trend
2019-07-17,1405.64,1426.32,1399.99,1426.31,65.19040209842453,0.0,0.0,0.018807277194837053,0.008500108716773955,High_Volatility,High Volatility + No Trend
2019-07-18,1425.83,1448.04,1414.56,1445.86,59.27364388567151,0.0,0.5,0.023668137088564654,0.008500108716773955,High_Volatility,High Volatility + No Trend
