date,open,high,low,close,CI,trend,in_progress,Volatility,Volatility_median,Volatility_status,Volatility_Trend
2015-04-01,1183.76,1208.51,1180.74,1204.14,42.66110519836338,0.0,0.5,0.023519149008249047,0.011873747150205194,High_Volatility,High Volatility + Possible Trend False
2015-04-02,1203.83,1207.21,1194.75,1202.07,42.80644761765509,0.0,0.5,0.010428960033479838,0.011873747150205194,Low_Volatility,Low Volatility + Possible Trend False
2015-04-03,1201.41,1201.45,1199.64,1199.64,42.82714914129651,0.0,0.5,0.0015087859691240249,0.011873747150205194,Low_Volatility,Low Volatility + Possible Trend False
2015-04-06,1215.64,1224.13,1213.82,1214.39,42.18117671945586,0.0,0.0,0.008493845875006322,0.011873747150205194,Low_Volatility,Low Volatility + No Trend
2015-04-07,1214.56,1215.66,1207.34,1208.91,49.09330673516626,0.0,0.0,0.006891182268458068,0.011873747150205194,Low_Volatility,Low Volatility + No Trend
2015-04-08,1208.49,1212.21,1197.34,1202.03,54.45487006451925,0.0,0.0,0.012419195884210098,0.011873747150205194,High_Volatility,High Volatility + No Trend
2015-04-09,1202.79,1203.18,1192.52,1194.15,61.1459475389872,0.0,0.0,0.00893905343306618,0.011873747150205194,Low_Volatility,Low Volatility + No Trend
2015-04-10,1194.59,1210.59,1193.19,1207.24,60.7437822174992,0.0,0.0,0.01458275714680802,0.01191016888872895,High_Volatility,High Volatility + No Trend
2015-04-13,1207.15,1209.41,1196.32,1198.39,60.39431950698815,0.0,0.0,0.010941888457937797,0.011873747150205194,Low_Volatility,Low Volatility + No Trend
2015-04-14,1198.93,1201.34,1183.87,1192.3,60.09447311417643,0.0,0.0,0.014756687812006411,0.011873747150205194,High_Volatility,High Volatility + No Trend
2015-04-15,1192.77,1204.48,1188.78,1202.35,59.81891434784141,0.0,0.5,0.0132068170729656,0.01191016888872895,High_Volatility,High Volatility + Possible Trend False
2015-04-16,1202.37,1209.08,1194.63,1198.23,59.50304282263481,0.0,0.5,0.01209579535086162,0.01191016888872895,High_Volatility,High Volatility + Possible Trend False
2015-04-17,1198.92,1207.6,1197.3,1204.27,59.106170512287605,0.0,0.5,0.008602689384448305,0.01191016888872895,Low_Volatility,Low Volatility + Possible Trend False
2015-04-20,1205.29,1209.02,1191.27,1195.69,60.92240390524356,0.0,0.0,0.014900064636900115,0.011950792058393861,High_Volatility,High Volatility + No Trend
2015-04-21,1196.64,1204.15,1192.97,1202.05,63.15936929481087,0.0,0.0,0.009371568438435219,0.011950792058393861,Low_Volatility,Low Volatility + No Trend
2015-04-22,1202.45,1204.71,1185.68,1186.88,62.60921889108927,0.0,0.0,0.01604986168274743,0.012025971234046362,High_Volatility,High Volatility + No Trend
2015-04-23,1187.53,1197.91,1184.26,1193.8,62.344352724911246,0.0,0.0,0.01152618512826583,0.011950792058393861,Low_Volatility,Low Volatility + No Trend
2015-04-24,1194.03,1195.88,1175.14,1179.24,61.68710477256696,0.0,0.0,0.017648960974862574,0.011950792058393861,High_Volatility,High Volatility + No Trend
2015-04-27,1179.54,1207.12,1178.57,1201.79,65.18840047330292,0.0,0.0,0.024224271786996068,0.011950792058393861,High_Volatility,High Volatility + No Trend
2015-04-28,1201.77,1214.96,1199.16,1212.06,62.66139088713796,0.0,0.0,0.013175889789519292,0.012025971234046362,High_Volatility,High Volatility + No Trend
2015-04-29,1212.17,1213.99,1201.32,1204.92,62.98179963856022,0.0,0.0,0.010546731928212361,0.011950792058393861,Low_Volatility,Low Volatility + No Trend
2015-04-30,1205.37,1207.22,1177.0,1183.97,63.397357252107945,0.0,0.0,0.025675446049277847,0.012025971234046362,High_Volatility,High Volatility + No Trend
2015-05-01,1184.55,1185.13,1169.66,1178.4,58.90826985755749,0.0,0.5,0.01322606569430435,0.012123331576351959,High_Volatility,High Volatility + Possible Trend False
