date,open,high,low,close,CI,trend,in_progress,Volatility,Volatility_median,Volatility_status,Volatility_Trend,Volatility_Trend_actionable,typical_spread_in_points,weighted_avg_execution_spread_$,volume_spreads_df,PnL_per_lot,total_profit,total_volume
2023-01-03 01:00:00,1827.53,1830.07,1823.52,1829.44,39.58489137996051,1.0,0.0,0.003591954022988481,0.0017854142517717048,High_Volatility,High Volatility + Trend confirmed,,,,,,,
2023-01-03 02:00:00,1829.44,1832.18,1828.83,1830.66,37.13112747009912,1.0,0.0,0.0018317722259587478,0.0017854142517717048,High_Volatility,High Volatility + Trend confirmed,High Volatility + Trend confirmed,,93.1404947854157,359.3801200116812,-293.76,-194143.06,660.89
2023-01-03 03:00:00,1830.66,1832.55,1826.83,1828.53,38.14497647547047,1.0,0.0,0.0031311068900773623,0.0017854142517717048,High_Volatility,High Volatility + Trend confirmed,High Volatility + Trend confirmed,,26.661518709180505,317.09656012529183,-142.2,-63190.2,444.38
2023-01-03 04:00:00,1828.55,1839.9,1828.34,1838.42,28.038098652941464,1.0,0.0,0.0063226752135818135,0.0017854142517717048,High_Volatility,High Volatility + Trend confirmed,High Volatility + Trend confirmed,,22.728655632446166,561.9595507426695,10.44,11003.89,1054.35
2023-01-03 05:00:00,1838.41,1843.14,1838.41,1841.24,25.93463260899169,1.0,0.0,0.002572875473914969,0.001789345648572201,High_Volatility,High Volatility + Trend confirmed,High Volatility + Trend confirmed,,24.411833145186677,1001.8966171094512,-499.98,-793849.77,1587.77
2023-01-03 06:00:00,1841.24,1842.16,1840.33,1840.41,29.150690071302265,1.0,0.0,0.0009943868762668407,0.001789345648572201,Low_Volatility,Low Volatility + Trend confirmed,High Volatility + Trend confirmed,,22.1287762425259,757.086076162916,-287.03,-321218.42,1119.11
2023-01-03 07:00:00,1840.43,1841.15,1837.99,1840.39,31.016810477298154,1.0,0.0,0.0017192694193113574,0.001789345648572201,Low_Volatility,Low Volatility + Trend confirmed,Low Volatility + Trend confirmed,,22.30230599008644,247.5942810757472,8.44,2878.19,341.15
2023-01-03 08:00:00,1840.38,1844.26,1840.01,1841.95,31.34096883849768,1.0,0.0,0.002309770055597524,0.001789345648572201,High_Volatility,High Volatility + Trend confirmed,Low Volatility + Trend confirmed,,22.633622231334783,520.408964508624,83.12,85208.59,1025.12
2023-01-03 09:00:00,1841.94,1849.99,1841.1,1847.56,26.344119581880648,1.0,0.0,0.0048286350551301396,0.001789345648572201,High_Volatility,High Volatility + Trend confirmed,High Volatility + Trend confirmed,,25.370122094391174,822.806125444121,-116.24,-161925.2,1393.02
2023-01-03 10:00:00,1847.58,1848.03,1834.56,1836.13,27.920901078811674,1.0,0.0,0.007342360020931465,0.001789345648572201,High_Volatility,High Volatility + Trend confirmed,High Volatility + Trend confirmed,,23.988352818201523,1484.8149729556992,-332.83,-883890.41,2655.72
2023-01-03 11:00:00,1836.13,1841.93,1834.82,1838.87,29.45849815278488,1.0,0.0,0.0038750395134128294,0.001789345648572201,High_Volatility,High Volatility + Trend confirmed,High Volatility + Trend confirmed,,20.85523090111749,1501.505483580622,75.25,242550.78,3223.23
2023-01-03 12:00:00,1838.79,1839.4,1833.72,1834.5,32.91435961356442,1.0,0.0,0.0030975285212573693,0.0017920576169813583,High_Volatility,High Volatility + Trend confirmed,High Volatility + Trend confirmed,,20.52533599338001,935.4407960982084,60.45,104213.74,1724.06
2023-01-03 13:00:00,1834.5,1834.85,1830.85,1833.19,37.14625706796115,1.0,0.0,0.002184777562334435,0.0017920576169813583,High_Volatility,High Volatility + Trend confirmed,High Volatility + Trend confirmed,,20.756044454711223,544.9699783279,47.6,46080.5,968.02
2023-01-03 14:00:00,1833.2,1836.41,1831.74,1834.63,43.91674950660751,0.0,0.0,0.0025494884645201137,0.0017920576169813583,High_Volatility,High Volatility + No Trend,High Volatility + Trend confirmed,,21.79565445172555,666.0775111881637,-6.5,-8069.95,1241.12
2023-01-03 15:00:00,1834.86,1841.02,1834.18,1838.9,49.375363691534176,0.0,0.0,0.003729186884602339,0.0017920576169813583,High_Volatility,High Volatility + No Trend,High Volatility + No Trend,,20.23367584839772,859.0069447199246,45.82,61101.28,1333.39
2023-01-03 16:00:00,1838.93,1849.86,1836.71,1844.9,50.02950444032044,0.0,0.0,0.007159540700491566,0.0017920576169813583,High_Volatility,High Volatility + No Trend,High Volatility + No Trend,,21.94284357402216,1228.807297000783,42.69,87650.06,2053.13
2023-01-03 17:00:00,1844.98,1845.48,1827.58,1833.25,52.33586720713117,0.0,0.0,0.009794372886549477,0.0017920576169813583,High_Volatility,High Volatility + No Trend,High Volatility + No Trend,,22.43718518854964,1671.639483145049,-67.55,-194463.35,2878.68
2023-01-03 18:00:00,1833.21,1834.35,1828.25,1834.33,52.93773950052119,0.0,0.0,0.003336523998359037,0.0017920576169813583,High_Volatility,High Volatility + No Trend,High Volatility + No Trend,,21.941621989251168,2021.7257671396144,97.13,380138.98,3913.67
