date,open,high,low,close,CI,trend,trend_in_progress,Volatility,Volatility_median,Volatility_status,Volatility_Trend,typical_spread_in_points,weighted_avg_execution_spread_$,PnL_per_lot,total_profit,total_volume
2023-01-03,1826.98,1849.95,1823.76,1839.02,56.78292197277543,1.0,0.5,0.014360442163442589,0.01319081703963951,High_Volatility,High Volatility + Trend,20.00000000000454,22.35128135,-38.437825,-1186571.04,30869.88
2023-01-04,1838.59,1865.08,1836.17,1854.22,49.872214611866426,1.0,0.5,0.015744729518508555,0.013274186675752196,High_Volatility,High Volatility + Trend,20.00000000000454,23.14031145,-52.329147,-1429745.85,27322.17
2023-01-05,1854.07,1858.95,1824.99,1832.52,49.85823885797257,1.0,0.5,0.018608321141485726,0.013369800278594024,High_Volatility,High Volatility + Trend,20.00000000000454,23.08474713,-26.764023,-672834.7,25139.52
2023-01-06,1831.95,1869.8,1831.26,1865.52,48.03795146705558,1.0,0.5,0.02104561886351472,0.013424952158955228,High_Volatility,High Volatility + Trend,20.00000000000454,24.34874043,-20.990477,-508093.18,24205.89
2023-01-09,1867.49,1881.47,1865.85,1871.72,47.03694500953933,1.0,0.5,0.008371519682718397,0.013424952158955228,Low_Volatility,Low Volatility + Trend,20.00000000000454,21.79387277,-31.484925,-660887.78,20990.61
2023-01-10,1870.95,1880.71,1867.69,1876.72,47.22244114491606,1.0,0.5,0.006971178300467412,0.013424952158955228,Low_Volatility,Low Volatility + Trend,20.00000000000454,21.91501641,45.126552,948412.55,21016.73
2023-01-11,1876.39,1886.62,1867.06,1875.22,44.97834760430218,1.0,0.5,0.010476363909033424,0.013369800278594024,Low_Volatility,Low Volatility + Trend,20.00000000000454,21.63496011,-23.442552,-615928.91,26273.97
2023-01-12,1874.47,1901.57,1873.13,1896.82,39.76762918835534,1.0,0.0,0.015183142654273769,0.013424952158955228,High_Volatility,High Volatility + Trend,20.00000000000454,26.51538881,-94.344693,-2569921.13,27239.7
2023-01-13,1895.45,1921.88,1892.27,1919.86,35.3523306361368,1.0,0.0,0.015647872660878272,0.013432423973287156,High_Volatility,High Volatility + Trend,20.00000000000454,21.97110744,-88.711347,-2154285.86,24284.22
2023-01-16,1918.81,1928.9,1910.78,1915.29,35.17814522725172,1.0,0.0,0.009483038340363683,0.013432423973287156,Low_Volatility,Low Volatility + Trend,20.00000000000454,19.92467285,-47.2986,-807505.35,17072.5
2023-01-17,1914.59,1919.06,1903.68,1908.42,34.99376351111813,1.0,0.0,0.008079088922507922,0.013432423973287156,Low_Volatility,Low Volatility + Trend,20.00000000000454,20.07967265,23.451308,566156.56,24141.79
2023-01-18,1908.21,1926.01,1896.53,1903.82,36.82466370541041,1.0,0.0,0.015544178051494054,0.013432423973287156,High_Volatility,High Volatility + Trend,20.00000000000454,21.31559357,-46.815491,-1312637.54,28038.53
2023-01-19,1903.84,1935.16,1900.91,1931.62,38.02041908792653,1.0,0.0,0.018017686266051523,0.013432423973287156,High_Volatility,High Volatility + Trend,20.00000000000454,19.84802667,-24.143996,-621250.37,25731.05
2023-01-20,1931.32,1937.45,1920.53,1925.72,40.78367195978008,0.0,0.0,0.00881006805413093,0.013432423973287156,Low_Volatility,Low Volatility + No Trend,20.00000000000454,19.73003024,-0.540388,-12016.2,22236.23
2023-01-23,1927.09,1935.48,1911.27,1931.0,41.25796566268749,0.0,0.0,0.012666970129808995,0.013432423973287156,Low_Volatility,Low Volatility + No Trend,20.00000000000454,19.70381119,31.464719,870925.79,27679.44
2023-01-24,1930.64,1942.49,1917.09,1937.12,39.75132030502336,1.0,0.0,0.013249247557496045,0.013432423973287156,Low_Volatility,Low Volatility + Trend,20.00000000000454,19.80399641,17.291054,469992.3,27181.24
2023-01-25,1936.89,1948.0,1919.82,1945.79,39.98703963857727,1.0,0.0,0.014678459438905764,0.013456468574959444,High_Volatility,High Volatility + Trend,20.00000000000454,20.33919071,8.604596,255395.6,29681.3
2023-01-26,1946.13,1949.16,1918.51,1928.49,52.66781194125323,0.0,0.0,0.015975939661508197,0.01353655332980364,High_Volatility,High Volatility + No Trend,19.00000000000545,22.00860436,34.424735,1081180.4,31407.08
2023-01-27,1927.53,1935.01,1916.62,1927.49,53.17166709206017,0.0,0.0,0.00959501622648209,0.01353655332980364,Low_Volatility,Low Volatility + No Trend,19.00000000000545,21.49032487,32.206021,867873.68,26947.56
2023-01-30,1927.96,1934.46,1920.57,1922.92,53.14475441498461,0.0,0.0,0.007232227932332641,0.01353655332980364,Low_Volatility,Low Volatility + No Trend,23.000000000001812,23.09342613,68.906971,1968261.49,28564.04
2023-01-31,1922.78,1931.1,1900.61,1928.16,56.254305478394,0.0,0.0,0.01604221802473943,0.013611137490373397,High_Volatility,High Volatility + No Trend,25.0,24.59139824,-72.012589,-2740943.88,38062.01
2023-02-01,1927.8,1954.46,1920.46,1950.26,63.97882598115336,0.0,0.0,0.017704091728023494,0.013638089795791255,High_Volatility,High Volatility + No Trend,24.000000000000902,29.84708095,-23.853886,-772662.19,32391.46
2023-02-02,1950.86,1959.58,1911.2,1912.15,63.7672981564957,0.0,0.0,0.02531393888656335,0.013665881373758645,High_Volatility,High Volatility + No Trend,22.00000000000272,32.74598314,-35.606723,-1109822.73,31168.91
2023-02-03,1911.87,1918.49,1861.27,1864.42,47.50288028455512,1.0,0.5,0.030742450047548196,0.013665881373758645,High_Volatility,High Volatility + Trend,23.000000000001812,44.00022481,-336.75169,-9477037.81,28142.51
2023-02-06,1860.84,1881.27,1860.0,1867.05,47.77683740147468,1.0,0.5,0.011435483870967732,0.013665881373758645,Low_Volatility,Low Volatility + Trend,26.99999999999818,30.14452849,20.949807,444852.82,21234.22
2023-02-07,1867.27,1884.35,1864.81,1872.96,48.35688857124361,1.0,0.5,0.010478279288506585,0.013638089795791255,Low_Volatility,Low Volatility + Trend,28.999999999996362,33.91346755,36.991793,989143.15,26739.53
2023-02-08,1873.69,1886.08,1868.84,1875.14,48.66965914958134,1.0,0.5,0.009224973780526963,0.013638089795791255,Low_Volatility,Low Volatility + Trend,29.999999999995453,36.9429741,36.286485,883018.18,24334.63
2023-02-09,1875.25,1890.15,1858.8,1861.42,48.60216210285608,1.0,0.5,0.016865719819238293,0.013638089795791255,High_Volatility,High Volatility + Trend,25.99999999999909,31.16521257,5.47988,160813.88,29346.24
2023-02-10,1862.45,1872.1,1852.63,1865.21,46.71460592819375,1.0,0.5,0.010509383956861218,0.013638089795791255,Low_Volatility,Low Volatility + Trend,29.999999999995453,30.35274247,-4.483229,-115090.62,25671.37
2023-02-13,1864.38,1866.5,1850.4,1853.0,46.25091329866443,1.0,0.5,0.008700821444012055,0.013638089795791255,Low_Volatility,Low Volatility + Trend,25.99999999999909,28.27252565,42.610253,1023615.88,24022.76
2023-02-14,1853.54,1870.44,1843.14,1854.07,44.162620057920826,1.0,0.5,0.014811680067710511,0.013665881373758645,High_Volatility,High Volatility + Trend,25.99999999999909,33.65951251,41.62792,1489436.99,35779.76
2023-02-15,1853.97,1860.01,1830.07,1835.86,40.531006024010736,1.0,0.5,0.016360029944209816,0.013741859070395759,High_Volatility,High Volatility + Trend,22.00000000000272,25.89431872,-54.738126,-1495992.43,27329.99
2023-02-16,1835.97,1845.24,1827.54,1836.18,40.17097048826097,1.0,0.5,0.009685150530220978,0.013665881373758645,Low_Volatility,Low Volatility + Trend,22.00000000000272,26.25499725,36.726792,1211954.77,32999.2
2023-02-17,1836.16,1843.5,1818.84,1841.83,38.19206259017604,1.0,0.0,0.01355809197070665,0.013638089795791255,Low_Volatility,Low Volatility + Trend,25.99999999999909,26.55839179,-32.692513,-970945.74,29699.33
2023-02-20,1841.14,1847.42,1837.21,1841.1,38.40882007861,1.0,0.0,0.005557339661769768,0.013611137490373397,Low_Volatility,Low Volatility + Trend,22.00000000000272,29.33837663,0.73365,11475.98,15642.31
2023-02-21,1841.29,1843.71,1830.1,1834.72,38.44383832245464,1.0,0.0,0.007436752090049794,0.013575746650127375,Low_Volatility,Low Volatility + Trend,31.999999999993626,35.9032985,26.291804,719963.21,27383.56
2023-02-22,1834.45,1846.03,1823.39,1825.02,51.24981738476469,0.0,0.0,0.01241643312730676,0.013518898650382916,Low_Volatility,Low Volatility + No Trend,23.000000000001812,27.8879823,48.605598,1377975.98,28350.15
2023-02-23,1825.48,1833.74,1817.34,1822.02,62.29272969982488,0.0,0.0,0.009024178194504106,0.013518898650382916,Low_Volatility,Low Volatility + No Trend,23.000000000001812,27.63835818,30.256302,927813.72,30665.14
2023-02-24,1822.3,1827.74,1808.86,1810.42,57.189725164336,0.0,0.5,0.01043751312981663,0.013456468574959444,Low_Volatility,Low Volatility + No Trend,23.000000000001812,28.44493759,-31.873126,-931135.14,29213.8
2023-02-27,1812.73,1820.1,1806.55,1816.82,55.20602602485928,0.0,0.5,0.007500484348620273,0.013432423973287156,Low_Volatility,Low Volatility + No Trend,23.000000000001812,25.98252804,-17.762364,-497962.2,28034.68
2023-02-28,1816.97,1831.13,1804.3,1826.89,53.45987667128821,0.0,0.5,0.014870032699662005,0.013432423973287156,High_Volatility,High Volatility + No Trend,23.000000000001812,27.50708857,-5.113864,-173545.25,33936.23
2023-03-01,1826.44,1844.38,1822.99,1836.32,61.45758916981728,0.0,0.0,0.011733470836373265,0.013424952158955228,Low_Volatility,Low Volatility + No Trend,23.000000000001812,27.60943463,-51.47296344,-1574741.71,30593.57
2023-03-02,1837.27,1838.85,1829.89,1835.52,61.37956607976676,0.0,0.0,0.004896469186672318,0.013369800278594024,Low_Volatility,Low Volatility + No Trend,,25.78695502,9.43348527,264578.32,28046.72
2023-03-03,1835.81,1856.62,1835.81,1855.92,60.453061385468295,0.0,0.0,0.011335595731584394,0.013285279961744119,Low_Volatility,Low Volatility + No Trend,,26.5650571,-92.1326088,-2689475.23,29191.35
2023-03-06,1854.01,1858.27,1845.04,1846.51,65.89376251616434,0.0,0.0,0.007170576247669438,0.01323815427150412,Low_Volatility,Low Volatility + No Trend,,24.48943124,9.657994646,243984.8,25262.47
2023-03-07,1846.34,1851.62,1812.07,1813.11,66.09391200023423,0.0,0.0,0.0218258676541193,0.01323815427150412,High_Volatility,High Volatility + No Trend,,29.87956837,-255.7494797,-8938001.87,34948.27
2023-03-08,1813.89,1824.23,1809.24,1813.3,65.0462608034682,0.0,0.0,0.008285246843978692,0.01319081703963951,Low_Volatility,Low Volatility + No Trend,,27.7992992,-52.95305896,-989683.67,18689.83
2023-03-09,1814.04,1835.57,1811.87,1830.8,63.85991835035516,0.0,0.0,0.013080408638588887,0.013133530194506752,Low_Volatility,Low Volatility + No Trend,,27.29231373,-44.73885391,-976663.05,21830.31
2023-03-10,1831.19,1870.13,1827.26,1867.41,55.61300618134472,1.0,0.5,0.023461357442290706,0.013133530194506752,High_Volatility,High Volatility + Trend,,30.32732932,-141.9643819,-3866560.36,27236.13
