date,open,high,low,close,CI,trend,trend_in_progress,Volatility,Volatility_median,Volatility_status,Volatility_Trend
2017-02-21,1.246,1.2481,1.2402,1.2473,59.73959297460883,0.0,0.5,0.006369940332204498,0.00923568228894573,Low_Volatility,Low Volatility + No Trend
2017-02-22,1.247,1.2508,1.2417,1.2448,74.22501563887366,0.0,0.0,0.007328662317790034,0.009211615650415087,Low_Volatility,Low Volatility + No Trend
2017-02-23,1.2446,1.2561,1.2427,1.2556,72.9353318607161,0.0,0.0,0.010782972559748997,0.00923568228894573,High_Volatility,High Volatility + No Trend
2017-02-24,1.2556,1.257,1.2448,1.2456,72.25150406268847,0.0,0.0,0.009800771208226212,0.009268017029007754,High_Volatility,High Volatility + No Trend
2017-02-27,1.2473,1.2478,1.2382,1.2443,77.57436281068146,0.0,0.0,0.007753190114682647,0.00923568228894573,Low_Volatility,Low Volatility + No Trend
2017-02-28,1.2443,1.247,1.2374,1.2382,75.17943291059952,0.0,0.0,0.007758202683045137,0.009211615650415087,Low_Volatility,Low Volatility + No Trend
2017-03-01,1.2379,1.2404,1.2279,1.2291,61.63636001753244,0.0,0.0,0.010179982083231497,0.00923568228894573,High_Volatility,High Volatility + No Trend
2017-03-02,1.2292,1.2308,1.2242,1.2266,56.39786746895436,1.0,0.5,0.005391275935304639,0.009211615650415087,Low_Volatility,Low Volatility + Trend
2017-03-03,1.2265,1.23,1.2214,1.2294,52.74974902190011,1.0,0.5,0.007041100376616948,0.00919125048461594,Low_Volatility,Low Volatility + Trend
2017-03-06,1.2284,1.23,1.2224,1.2237,52.21881971978424,1.0,0.5,0.006217277486911037,0.009137275749909394,Low_Volatility,Low Volatility + Trend
2017-03-07,1.2237,1.2252,1.2169,1.22,47.17971414608425,1.0,0.5,0.006820609746076073,0.009137275749909394,Low_Volatility,Low Volatility + Trend
2017-03-08,1.22,1.2214,1.2139,1.2168,43.949069729680026,1.0,0.5,0.006178433149353376,0.009137275749909394,Low_Volatility,Low Volatility + Trend
2017-03-09,1.2167,1.2195,1.2133,1.2161,42.82386821964046,1.0,0.5,0.0051100304953432645,0.009071024985424093,Low_Volatility,Low Volatility + Trend
2017-03-10,1.2153,1.2188,1.2139,1.2163,42.37107483493243,1.0,0.5,0.004036576324244276,0.009051980566159312,Low_Volatility,Low Volatility + Trend
2017-03-13,1.2165,1.2251,1.2156,1.2218,42.06413755364954,1.0,0.5,0.007815070746956289,0.009051980566159312,Low_Volatility,Low Volatility + Trend
2017-03-14,1.2218,1.2221,1.2109,1.2154,39.97081917652739,1.0,0.0,0.009249318688578641,0.009071024985424093,High_Volatility,High Volatility + Trend
2017-03-15,1.2154,1.2309,1.2147,1.2285,39.85409817118027,1.0,0.0,0.013336626327488447,0.009071024985424093,High_Volatility,High Volatility + Trend
2017-03-16,1.2285,1.2376,1.2241,1.2359,48.09364364672659,0.0,0.0,0.011028510742586446,0.009071024985424093,High_Volatility,High Volatility + No Trend
2017-03-17,1.2359,1.2405,1.2324,1.2391,48.91388458806187,0.0,0.0,0.006572541382667962,0.009071024985424093,Low_Volatility,Low Volatility + No Trend
2017-03-20,1.2388,1.2436,1.2335,1.2357,52.61878095012327,0.0,0.0,0.008188082691528169,0.009071024985424093,Low_Volatility,Low Volatility + No Trend
2017-03-21,1.2357,1.2494,1.234,1.2469,46.37995784309668,0.0,0.0,0.012479740680713194,0.009071024985424093,High_Volatility,High Volatility + No Trend
2017-03-22,1.2471,1.2506,1.2423,1.2478,45.23346518135073,0.0,0.0,0.006681155920470075,0.009051980566159312,Low_Volatility,Low Volatility + No Trend
2017-03-23,1.2478,1.2531,1.2463,1.2515,42.844957028231626,0.0,0.0,0.0054561502046057446,0.009038765518826788,Low_Volatility,Low Volatility + No Trend
2017-03-24,1.2514,1.252,1.2468,1.2476,42.78279430061004,0.0,0.0,0.004170676932948423,0.00901095703004672,Low_Volatility,Low Volatility + No Trend
2017-03-27,1.249,1.2615,1.249,1.2557,35.98908063041935,1.0,0.0,0.010008006405124063,0.009038765518826788,High_Volatility,High Volatility + Trend
2017-03-28,1.2558,1.2596,1.2441,1.2451,36.232456904916994,1.0,0.0,0.012458805562253894,0.009051980566159312,High_Volatility,High Volatility + Trend
2017-03-29,1.2451,1.2476,1.2377,1.2435,36.67394961300339,1.0,0.0,0.007998707279631591,0.009038765518826788,Low_Volatility,Low Volatility + Trend
2017-03-30,1.2435,1.2525,1.2403,1.2468,37.3147049201786,1.0,0.0,0.009836329920180593,0.009038765518826788,High_Volatility,High Volatility + Trend
2017-03-31,1.2467,1.2557,1.2433,1.255,37.97034226498897,1.0,0.0,0.009973457733451272,0.009051980566159312,High_Volatility,High Volatility + Trend
2017-04-03,1.2543,1.2555,1.2465,1.2485,41.489911851925406,0.0,0.0,0.007220216606498291,0.009051980566159312,Low_Volatility,Low Volatility + No Trend
2017-04-04,1.2485,1.2495,1.2419,1.244,50.32102219500612,0.0,0.0,0.006119655366776755,0.009051980566159312,Low_Volatility,Low Volatility + No Trend
2017-04-05,1.2438,1.2497,1.2422,1.2483,60.02264404420291,0.0,0.0,0.006037675092577735,0.009038765518826788,Low_Volatility,Low Volatility + No Trend
2017-04-06,1.2483,1.2505,1.2449,1.2468,61.65601145810352,0.0,0.0,0.004498353281388103,0.00901095703004672,Low_Volatility,Low Volatility + No Trend
2017-04-07,1.2468,1.2477,1.2365,1.237,62.52256628934991,0.0,0.0,0.009057824504650303,0.009038765518826788,High_Volatility,High Volatility + No Trend
2017-04-10,1.2379,1.2429,1.2365,1.2417,66.09248328505767,0.0,0.0,0.005175899716942953,0.00901095703004672,Low_Volatility,Low Volatility + No Trend
2017-04-11,1.2416,1.2494,1.2403,1.2492,66.0337780651275,0.0,0.0,0.007336934612593815,0.008963132134979561,Low_Volatility,Low Volatility + No Trend
2017-04-12,1.2492,1.2548,1.248,1.2544,66.0091326540675,0.0,0.0,0.0054487179487178825,0.008963132134979561,Low_Volatility,Low Volatility + No Trend
2017-04-13,1.2543,1.2574,1.2499,1.25,66.0735560528115,0.0,0.0,0.006000480038403122,0.008935247914872945,Low_Volatility,Low Volatility + No Trend
2017-04-14,1.2504,1.2534,1.2498,1.2522,68.83129484632256,0.0,0.0,0.0028804608737398366,0.008885666174672522,Low_Volatility,Low Volatility + No Trend
2017-04-17,1.2529,1.2595,1.2523,1.2561,68.44494190868166,0.0,0.0,0.005749421065240035,0.008885666174672522,Low_Volatility,Low Volatility + No Trend
2017-04-18,1.2564,1.2906,1.2515,1.2844,35.97222154251695,1.0,0.5,0.031242508989212874,0.008935247914872945,High_Volatility,High Volatility + Trend
2017-04-19,1.2842,1.286,1.2769,1.2777,35.70798649387319,1.0,0.0,0.007126634818701628,0.008935247914872945,Low_Volatility,Low Volatility + Trend
2017-04-20,1.2774,1.2846,1.2772,1.2811,35.28646625491493,1.0,0.0,0.0057939242092076996,0.008885666174672522,Low_Volatility,Low Volatility + Trend
2017-04-21,1.2809,1.2834,1.2757,1.2806,34.87814418156008,1.0,0.0,0.00603590185780359,0.008885666174672522,Low_Volatility,Low Volatility + Trend
2017-04-24,1.2818,1.2841,1.2772,1.2792,34.62420141389362,1.0,0.0,0.0054024428437207395,0.008885666174672522,Low_Volatility,Low Volatility + Trend
2017-04-25,1.2794,1.2845,1.2775,1.2836,34.47947433178566,1.0,0.0,0.005479452054794438,0.008835869474944205,Low_Volatility,Low Volatility + Trend
2017-04-26,1.2837,1.2863,1.2805,1.2847,34.38873839285354,1.0,0.0,0.004529480671612672,0.008835869474944205,Low_Volatility,Low Volatility + Trend
2017-04-27,1.2848,1.2917,1.2838,1.2904,33.44591486297457,1.0,0.0,0.006153606480760257,0.008835869474944205,Low_Volatility,Low Volatility + Trend
2017-04-28,1.2902,1.2965,1.2888,1.2947,32.79399042189205,1.0,0.0,0.005974549968963408,0.008835869474944205,Low_Volatility,Low Volatility + Trend
2017-05-01,1.2931,1.2943,1.2882,1.2884,38.33697654441552,1.0,0.0,0.004735289551311903,0.008835869474944205,Low_Volatility,Low Volatility + Trend
2017-05-02,1.288,1.2939,1.2864,1.2938,39.743663418737725,1.0,0.0,0.005830223880597063,0.008835869474944205,Low_Volatility,Low Volatility + Trend
2017-05-03,1.2939,1.2948,1.2865,1.2865,39.68676803542234,1.0,0.0,0.0064516129032257865,0.008835869474944205,Low_Volatility,Low Volatility + Trend
2017-05-04,1.2867,1.2931,1.283,1.292,41.3755051193415,0.0,0.0,0.007872174590802805,0.008826890763566542,Low_Volatility,Low Volatility + No Trend
2017-05-05,1.2921,1.2984,1.29,1.2976,40.27584021618288,0.0,0.0,0.006511627906976715,0.008774399114256945,Low_Volatility,Low Volatility + No Trend
2017-05-08,1.298,1.2988,1.293,1.2941,66.32095205089527,0.0,0.0,0.004485692188708451,0.008774399114256945,Low_Volatility,Low Volatility + No Trend
2017-05-09,1.2935,1.296,1.2903,1.2935,65.50824460220961,0.0,0.0,0.0044175773076029125,0.008702711808041205,Low_Volatility,Low Volatility + No Trend
2017-05-10,1.2929,1.2988,1.2928,1.2938,64.75417508328911,0.0,0.0,0.004641089108910895,0.008702711808041205,Low_Volatility,Low Volatility + No Trend
2017-05-11,1.2936,1.2948,1.2849,1.2888,66.60455825058277,0.0,0.0,0.0077048797571795625,0.00859746311809605,Low_Volatility,Low Volatility + No Trend
2017-05-12,1.2884,1.2899,1.2844,1.2883,66.41249980394078,0.0,0.0,0.004282155091871738,0.008514761132029418,Low_Volatility,Low Volatility + No Trend
2017-05-15,1.2881,1.294,1.2881,1.2895,71.41525094410886,0.0,0.0,0.004580389721294943,0.008514761132029418,Low_Volatility,Low Volatility + No Trend
2017-05-16,1.2892,1.2957,1.2865,1.2918,76.28991456266512,0.0,0.0,0.0071511853867081985,0.008514761132029418,Low_Volatility,Low Volatility + No Trend
2017-05-17,1.2915,1.2991,1.2906,1.2972,74.9637365994191,0.0,0.0,0.006586083991941696,0.008514761132029418,Low_Volatility,Low Volatility + No Trend
2017-05-18,1.2967,1.3048,1.2887,1.2941,63.022824777214055,0.0,0.0,0.012493210211841393,0.008514761132029418,High_Volatility,High Volatility + No Trend
2017-05-19,1.2929,1.304,1.2928,1.3032,62.73465091499652,0.0,0.0,0.00866336633663374,0.008591448479360088,High_Volatility,High Volatility + No Trend
2017-05-22,1.2998,1.3043,1.2966,1.2996,62.43232015095923,0.0,0.0,0.005938608668826192,0.008591448479360088,Low_Volatility,Low Volatility + No Trend
2017-05-23,1.2997,1.3033,1.2952,1.296,62.10345630918597,0.0,0.0,0.006253860407659046,0.008514761132029418,Low_Volatility,Low Volatility + No Trend
2017-05-24,1.296,1.2999,1.2927,1.2976,64.05750744845142,0.0,0.0,0.005569737758180626,0.008493590148976295,Low_Volatility,Low Volatility + No Trend
2017-05-25,1.2967,1.3015,1.2932,1.2941,63.45820221520237,0.0,0.0,0.006418187442004482,0.008469799465882086,Low_Volatility,Low Volatility + No Trend
2017-05-26,1.2936,1.2946,1.2774,1.2804,52.78341766504972,0.0,0.5,0.013464850477532394,0.008493590148976295,High_Volatility,High Volatility + No Trend
2017-05-29,1.2795,1.285,1.2795,1.284,53.357960447808594,0.0,0.5,0.004298554122704055,0.008493590148976295,Low_Volatility,Low Volatility + No Trend
2017-05-30,1.2839,1.2888,1.2794,1.2857,54.03800513664046,0.0,0.5,0.007347193997186066,0.008469799465882086,Low_Volatility,Low Volatility + No Trend
2017-05-31,1.2857,1.292,1.2768,1.289,53.95746933459052,0.0,0.5,0.011904761904761986,0.008469799465882086,High_Volatility,High Volatility + No Trend
2017-06-01,1.2891,1.2915,1.283,1.2879,54.78387527676839,0.0,0.5,0.006625097427903488,0.00845893907250302,Low_Volatility,Low Volatility + No Trend
2017-06-02,1.2881,1.2903,1.2845,1.2888,55.61492492546097,0.0,0.5,0.004515375632541866,0.008406430181382,Low_Volatility,Low Volatility + No Trend
2017-06-05,1.2855,1.294,1.2851,1.2902,56.34737959138581,0.0,0.5,0.006925531087075038,0.008292078994999362,Low_Volatility,Low Volatility + No Trend
2017-06-06,1.2902,1.2949,1.2872,1.2908,57.03591674504796,0.0,0.5,0.00598197638284652,0.008207424093992478,Low_Volatility,Low Volatility + No Trend
2017-06-07,1.2908,1.2968,1.2887,1.296,58.04767859792263,0.0,0.5,0.00628540389539846,0.008182144132348353,Low_Volatility,Low Volatility + No Trend
2017-06-08,1.2962,1.2977,1.2908,1.2946,58.18356960778204,0.0,0.5,0.005345522156802083,0.008174621402946862,Low_Volatility,Low Volatility + No Trend
2017-06-09,1.272,1.2828,1.2635,1.2739,44.79773637687357,0.0,0.5,0.015275029679461712,0.008174621402946862,High_Volatility,High Volatility + No Trend
2017-06-12,1.2711,1.2769,1.2639,1.266,47.26808721010141,0.0,0.5,0.010285623862647282,0.008174621402946862,High_Volatility,High Volatility + No Trend
2017-06-13,1.2655,1.2756,1.2641,1.2751,48.11577111852672,0.0,0.5,0.009097381536270916,0.008174621402946862,High_Volatility,High Volatility + No Trend
2017-06-14,1.2754,1.2818,1.2723,1.2751,52.96269698881561,0.0,0.5,0.007466792423170686,0.008101032628560613,Low_Volatility,Low Volatility + No Trend
2017-06-15,1.2751,1.2795,1.269,1.2749,53.45050841154357,0.0,0.5,0.008274231678487136,0.008101032628560613,High_Volatility,High Volatility + No Trend
2017-06-16,1.2755,1.2805,1.2748,1.2773,53.93974541120022,0.0,0.5,0.004471289614057137,0.008024234546827432,Low_Volatility,Low Volatility + No Trend
2017-06-19,1.2773,1.2814,1.2722,1.2733,54.35492993657861,0.0,0.5,0.007231567363622148,0.008012799826392294,Low_Volatility,Low Volatility + No Trend
2017-06-20,1.2733,1.2758,1.2603,1.2628,51.28296160113276,0.0,0.5,0.01229865904943273,0.008024234546827432,High_Volatility,High Volatility + No Trend
2017-06-21,1.2628,1.271,1.2589,1.2669,50.21623754398116,0.0,0.5,0.009611565652553817,0.008101032628560613,High_Volatility,High Volatility + No Trend
2017-06-22,1.267,1.2691,1.2654,1.2681,50.502483480410135,0.0,0.5,0.0029239766081869878,0.008024234546827432,Low_Volatility,Low Volatility + No Trend
2017-06-23,1.2679,1.2744,1.2675,1.2716,50.75552772625071,0.0,0.5,0.005443786982248447,0.008012799826392294,Low_Volatility,Low Volatility + No Trend
2017-06-26,1.2735,1.2759,1.2706,1.2722,50.97783482297207,0.0,0.0,0.004171257673540125,0.008002432931578676,Low_Volatility,Low Volatility + No Trend
2017-06-27,1.2721,1.286,1.2715,1.2809,51.45806215834905,0.0,0.0,0.011403853716083332,0.008002432931578676,High_Volatility,High Volatility + No Trend
2017-06-28,1.2812,1.2971,1.2793,1.2922,52.79116133076417,0.0,0.0,0.013913859141717982,0.008002432931578676,High_Volatility,High Volatility + No Trend
2017-06-29,1.2922,1.3015,1.2921,1.3003,48.6020918243312,0.0,0.0,0.007274978716817641,0.00795639151432118,Low_Volatility,Low Volatility + No Trend
2017-06-30,1.3003,1.303,1.2945,1.3012,47.06638865242147,0.0,0.0,0.006566241792197723,0.007893125169906786,Low_Volatility,Low Volatility + No Trend
2017-07-03,1.3001,1.3023,1.2932,1.2935,46.720988068648495,0.0,0.0,0.007036807918342181,0.007870191057388147,Low_Volatility,Low Volatility + No Trend
2017-07-04,1.2934,1.2958,1.2912,1.2913,46.2621396604231,0.0,0.0,0.0035625774473359356,0.007842872298414873,Low_Volatility,Low Volatility + No Trend
2017-07-05,1.292,1.2947,1.2893,1.2932,45.82697815956951,0.0,0.0,0.004188319243000133,0.007816303909906272,Low_Volatility,Low Volatility + No Trend
2017-07-06,1.2931,1.2983,1.2919,1.2969,45.39602321293668,0.0,0.0,0.004953943803699947,0.007806170851060922,Low_Volatility,Low Volatility + No Trend
2017-07-07,1.2968,1.2974,1.2866,1.2879,44.99382087542042,0.0,0.0,0.00839421731695954,0.007806170851060922,High_Volatility,High Volatility + No Trend
2017-07-10,1.2875,1.2907,1.2853,1.2879,44.39000659427864,0.0,0.0,0.004201353769547848,0.007780504864095179,Low_Volatility,Low Volatility + No Trend
2017-07-11,1.2879,1.2927,1.283,1.2843,49.702398912658936,0.0,0.0,0.0075604053000779756,0.00776097072803497,Low_Volatility,Low Volatility + No Trend
2017-07-12,1.2838,1.2908,1.2812,1.2881,51.29390463176823,0.0,0.0,0.007492975335622896,0.00776097072803497,Low_Volatility,Low Volatility + No Trend
2017-07-13,1.288,1.2954,1.2876,1.2934,54.21882711254178,0.0,0.0,0.006057781919850908,0.007755696398863892,Low_Volatility,Low Volatility + No Trend
2017-07-14,1.2934,1.3113,1.2934,1.3096,46.18159841772536,0.0,0.0,0.013839492809648836,0.007755696398863892,High_Volatility,High Volatility + No Trend
2017-07-17,1.3099,1.3113,1.3046,1.3051,53.914681929504006,0.0,0.0,0.0051356737697377955,0.007743316571121692,Low_Volatility,Low Volatility + No Trend
2017-07-18,1.305,1.3125,1.3004,1.3036,53.8679466271216,0.0,0.0,0.009304829283297447,0.007743316571121692,High_Volatility,High Volatility + No Trend
2017-07-19,1.3037,1.3053,1.301,1.3018,53.31510184546983,0.0,0.0,0.003305149884704051,0.007729946895993123,Low_Volatility,Low Volatility + No Trend
2017-07-20,1.3018,1.3032,1.2932,1.2967,52.882796564190784,0.0,0.0,0.007732755954222092,0.0077296033593238014,High_Volatility,High Volatility + No Trend
2017-07-21,1.2966,1.302,1.2953,1.2993,52.44550223149402,0.0,0.0,0.005172546900332086,0.0077296033593238014,Low_Volatility,Low Volatility + No Trend
2017-07-24,1.299,1.3057,1.2984,1.3026,52.169335366316425,0.0,0.0,0.005622304374614975,0.007725123891519934,Low_Volatility,Low Volatility + No Trend
2017-07-25,1.3028,1.3083,1.3007,1.3022,52.05129747558853,0.0,0.0,0.00584300761128627,0.0077143383878969605,Low_Volatility,Low Volatility + No Trend
2017-07-26,1.3022,1.3123,1.2999,1.3116,52.04910811732306,0.0,0.0,0.009539195322717107,0.007725123891519934,High_Volatility,High Volatility + No Trend
2017-07-27,1.3113,1.3158,1.305,1.3062,48.21371099921679,0.0,0.0,0.008275862068965627,0.0077296033593238014,High_Volatility,High Volatility + No Trend
2017-07-28,1.3062,1.3152,1.3058,1.3132,48.48449635241965,0.0,0.0,0.007198652167253678,0.007725123891519934,Low_Volatility,Low Volatility + No Trend
2017-07-31,1.3124,1.3224,1.3096,1.3212,42.25659227481949,0.0,0.0,0.009773976786805071,0.0077296033593238014,High_Volatility,High Volatility + No Trend
2017-08-01,1.3212,1.3244,1.319,1.3202,46.70379363087035,0.0,0.0,0.004094010614101647,0.007725123891519934,Low_Volatility,Low Volatility + No Trend
2017-08-02,1.3202,1.325,1.3191,1.3221,52.34433250380729,0.0,0.0,0.004472746569630821,0.007725123891519934,Low_Volatility,Low Volatility + No Trend
2017-08-03,1.3223,1.3268,1.3112,1.3135,50.0457074587598,0.0,0.0,0.011897498474679727,0.007725123891519934,High_Volatility,High Volatility + No Trend
2017-08-04,1.3137,1.3164,1.3023,1.3036,50.15950151334127,0.0,0.0,0.010826998387468326,0.007725123891519934,High_Volatility,High Volatility + No Trend
2017-08-07,1.3035,1.3058,1.3013,1.3032,50.232321952763314,0.0,0.0,0.0034580803811574356,0.0077143383878969605,Low_Volatility,Low Volatility + No Trend
2017-08-08,1.3033,1.3053,1.2952,1.2993,50.53707326491213,0.0,0.0,0.007798023471278566,0.0077143383878969605,High_Volatility,High Volatility + No Trend
2017-08-09,1.2989,1.3027,1.2967,1.3003,53.04881317658666,0.0,0.0,0.004627130407958669,0.0076845843618194055,Low_Volatility,Low Volatility + No Trend
2017-08-10,1.3002,1.3015,1.2951,1.2977,53.1586199863355,0.0,0.0,0.00494170334337131,0.0076845843618194055,Low_Volatility,Low Volatility + No Trend
2017-08-11,1.2976,1.3031,1.2939,1.3008,51.962143600430615,0.0,0.0,0.007110286730040864,0.007642890031071459,Low_Volatility,Low Volatility + No Trend
2017-08-14,1.3003,1.3022,1.2956,1.2963,52.10592391282123,0.0,0.0,0.005094164865699242,0.007642890031071459,Low_Volatility,Low Volatility + No Trend
2017-08-15,1.2961,1.297,1.2846,1.287,42.69143743447043,0.0,0.0,0.009652810213295941,0.007642890031071459,High_Volatility,High Volatility + No Trend
2017-08-16,1.2868,1.2903,1.2841,1.289,42.168121545907226,0.0,0.0,0.004828284401526348,0.007642890031071459,Low_Volatility,Low Volatility + No Trend
2017-08-17,1.2892,1.2909,1.2852,1.2864,41.92990943066387,0.0,0.0,0.004435107376283877,0.007642890031071459,Low_Volatility,Low Volatility + No Trend
2017-08-18,1.2869,1.2917,1.2831,1.2868,40.65870944714746,0.0,0.0,0.006702517340815341,0.007642890031071459,Low_Volatility,Low Volatility + No Trend
2017-08-21,1.2853,1.2916,1.285,1.2898,40.375953439531,0.0,0.0,0.0051361867704281415,0.007590948197880823,Low_Volatility,Low Volatility + No Trend
2017-08-22,1.2899,1.2908,1.281,1.2822,38.43705579462311,0.0,0.0,0.00765027322404374,0.007605339262060858,High_Volatility,High Volatility + No Trend
2017-08-23,1.2824,1.2833,1.2779,1.2797,44.68467600679913,0.0,0.0,0.004225682760779459,0.007605339262060858,Low_Volatility,Low Volatility + No Trend
2017-08-24,1.2798,1.2836,1.2773,1.28,55.41358988155838,0.0,0.0,0.004932279026070596,0.007529900255070875,Low_Volatility,Low Volatility + No Trend
2017-08-25,1.2802,1.2888,1.2793,1.2877,55.68614274164522,0.0,0.0,0.007425936058782022,0.007497279810060936,Low_Volatility,Low Volatility + No Trend
2017-08-28,1.2924,1.2942,1.2873,1.2932,58.18172938204554,0.0,0.0,0.005360055931018337,0.007497279810060936,Low_Volatility,Low Volatility + No Trend
2017-08-29,1.2932,1.2978,1.2914,1.2916,57.66766519752465,0.0,0.0,0.004955861855350752,0.007497279810060936,Low_Volatility,Low Volatility + No Trend
2017-08-30,1.2916,1.2937,1.2877,1.2922,57.14420905793378,0.0,0.0,0.004659470373534212,0.007494069872840497,Low_Volatility,Low Volatility + No Trend
2017-08-31,1.2924,1.2934,1.2851,1.2927,57.892861184422735,0.0,0.0,0.00645864135086779,0.007479883879396791,Low_Volatility,Low Volatility + No Trend
2017-09-01,1.293,1.2994,1.2904,1.2951,61.88812163774188,0.0,0.0,0.006974581525108586,0.007446364240976354,Low_Volatility,Low Volatility + No Trend
2017-09-04,1.296,1.2965,1.2911,1.292,61.18565434130293,0.0,0.0,0.004182480055766456,0.007398188758757634,Low_Volatility,Low Volatility + No Trend
2017-09-05,1.2914,1.3042,1.2908,1.3028,53.3140942575868,1.0,0.5,0.010381158971180724,0.007398188758757634,High_Volatility,High Volatility + Trend
2017-09-06,1.3028,1.3082,1.3018,1.3043,47.741902435527706,1.0,0.5,0.004916269780304164,0.007398188758757634,Low_Volatility,Low Volatility + Trend
2017-09-07,1.3042,1.3115,1.3032,1.3099,43.67270008062043,1.0,0.5,0.006368937998772404,0.007368167086452241,Low_Volatility,Low Volatility + Trend
2017-09-08,1.3098,1.3224,1.3094,1.3194,33.09444009416847,1.0,0.0,0.009928211394531941,0.007368167086452241,High_Volatility,High Volatility + Trend
2017-09-11,1.318,1.3222,1.3161,1.3161,32.80769964380801,1.0,0.0,0.004634906162145729,0.007356543355678652,Low_Volatility,Low Volatility + Trend
2017-09-12,1.3161,1.3298,1.316,1.328,27.232036276371502,1.0,0.0,0.010486322188449873,0.007356543355678652,High_Volatility,High Volatility + Trend
2017-09-13,1.328,1.3328,1.3183,1.3207,27.095585577359323,1.0,0.0,0.010999013881514039,0.007395914386476629,High_Volatility,High Volatility + Trend
2017-09-14,1.3206,1.3405,1.3148,1.3392,26.61509035181781,1.0,0.0,0.01954669911773658,0.007446364240976354,High_Volatility,High Volatility + Trend
2017-09-15,1.3394,1.3616,1.3379,1.3587,15.681105261893505,1.0,0.0,0.017714328425143755,0.007479883879396791,High_Volatility,High Volatility + Trend
2017-09-18,1.3553,1.3618,1.3464,1.3491,17.02782850374281,1.0,0.0,0.011437908496731921,0.007479883879396791,High_Volatility,High Volatility + Trend
2017-09-19,1.3495,1.3551,1.3468,1.3508,18.478904958167192,1.0,0.0,0.006162756162756144,0.007479883879396791,Low_Volatility,Low Volatility + Trend
2017-09-20,1.3497,1.3658,1.3451,1.3492,20.800950929370767,1.0,0.0,0.015389190394766144,0.007479883879396791,High_Volatility,High Volatility + Trend
2017-09-21,1.3493,1.3586,1.347,1.3575,22.609918927983497,1.0,0.0,0.008611729769858986,0.007479883879396791,High_Volatility,High Volatility + Trend
2017-09-22,1.3574,1.3595,1.3449,1.3496,24.459732208286106,1.0,0.0,0.010855825711948803,0.007494069872840497,High_Volatility,High Volatility + Trend
2017-09-25,1.3488,1.3571,1.3431,1.3463,32.11393325212015,1.0,0.0,0.01042364678728316,0.007494069872840497,High_Volatility,High Volatility + Trend
2017-09-26,1.3462,1.3514,1.3409,1.3457,34.58697750536675,1.0,0.0,0.007830561563129208,0.007494069872840497,High_Volatility,High Volatility + Trend
2017-09-27,1.3457,1.3461,1.3363,1.3386,40.13627554373679,0.0,0.0,0.007333682556312228,0.007479883879396791,Low_Volatility,Low Volatility + No Trend
2017-09-28,1.3384,1.3455,1.3342,1.3441,45.35289688504133,0.0,0.0,0.008469494828361464,0.007479883879396791,High_Volatility,High Volatility + No Trend
2017-09-29,1.3441,1.3441,1.3349,1.3395,46.81086672968298,0.0,0.0,0.006891902015132292,0.007446364240976354,Low_Volatility,Low Volatility + No Trend
2017-10-02,1.3367,1.3402,1.3256,1.3276,48.10164624827034,0.0,0.0,0.011013880506940382,0.007446364240976354,High_Volatility,High Volatility + No Trend
2017-10-03,1.3274,1.3287,1.3222,1.3237,49.115424986082886,0.0,0.0,0.004916049009227008,0.007395914386476629,Low_Volatility,Low Volatility + No Trend
2017-10-04,1.3236,1.3292,1.3234,1.3248,55.52899152165287,0.0,0.0,0.004382650748073166,0.007395914386476629,Low_Volatility,Low Volatility + No Trend
2017-10-05,1.3244,1.3249,1.3107,1.3116,46.75176726898052,0.0,0.0,0.010833905546654452,0.007395914386476629,High_Volatility,High Volatility + No Trend
2017-10-06,1.3119,1.312,1.3027,1.3064,41.49145725615253,0.0,0.0,0.007139018960620316,0.007395914386476629,Low_Volatility,Low Volatility + No Trend
2017-10-09,1.3091,1.3183,1.3074,1.314,41.38655799780767,0.0,0.0,0.008337157717607567,0.007446364240976354,High_Volatility,High Volatility + No Trend
2017-10-10,1.3141,1.3225,1.313,1.3203,44.92497023509612,0.0,0.0,0.007235338918507284,0.007446364240976354,Low_Volatility,Low Volatility + No Trend
2017-10-11,1.3203,1.3234,1.3175,1.3225,44.3498550939895,0.0,0.0,0.0044781783681214545,0.007446364240976354,Low_Volatility,Low Volatility + No Trend
2017-10-12,1.322,1.329,1.3121,1.3262,45.29803984517225,0.0,0.0,0.012880115844828835,0.007446364240976354,High_Volatility,High Volatility + No Trend
2017-10-13,1.3255,1.3337,1.3246,1.3283,48.7072990622669,0.0,0.0,0.0068699984901103035,0.007395914386476629,Low_Volatility,Low Volatility + No Trend
2017-10-16,1.3287,1.3311,1.3225,1.3247,52.17747606893845,0.0,0.0,0.006502835538752318,0.007356543355678652,Low_Volatility,Low Volatility + No Trend
2017-10-17,1.3251,1.3286,1.3154,1.3191,51.81815839572131,0.0,0.0,0.01003497035122404,0.007356543355678652,High_Volatility,High Volatility + No Trend
2017-10-18,1.3186,1.3211,1.3139,1.3202,52.13064766851155,0.0,0.0,0.005479869092016038,0.0073461669814543305,Low_Volatility,Low Volatility + No Trend
2017-10-19,1.3204,1.3228,1.3129,1.3158,54.86700246059165,0.0,0.0,0.007540559067712713,0.007356543355678652,High_Volatility,High Volatility + No Trend
2017-10-20,1.3157,1.32,1.3087,1.3185,60.96786752870711,0.0,0.0,0.00863452280889439,0.007356543355678652,High_Volatility,High Volatility + No Trend
