day,symbol_name,profit,volume,PnL/Lot
10/28/2021,XAUUSD,1016677.95,27494.63,36.977328
10/29/2021,XAUUSD,-594511.23,30200.02,-19.685789
11/1/2021,XAUUSD,632901.39,24597.8,25.73
11/2/2021,XAUUSD,1243886.04,26822.04,46.375519
11/3/2021,XAUUSD,-1638383.71,39308.74,-41.679884
11/4/2021,XAUUSD,-1514627.95,26579.97,-56.983809
11/5/2021,XAUUSD,-3814131.1,29090.95,-131.110572
11/8/2021,XAUUSD,-633693.91,21327.21,-29.712931
11/9/2021,XAUUSD,136248.04,28915.85,4.711881
11/10/2021,XAUUSD,-9967049.31,34460.52,-289.230961
11/11/2021,XAUUSD,-300974.06,21534.58,-13.976314
11/12/2021,XAUUSD,-599053.25,24688.05,-24.264907
11/15/2021,XAUUSD,260159.29,22503.22,11.56098
11/16/2021,XAUUSD,-1114167.13,29358.77,-37.950061
11/17/2021,XAUUSD,-26724.58,20441.67,-1.307358
11/18/2021,XAUUSD,816357.27,26279.17,31.064804
11/19/2021,XAUUSD,917294.05,29675.85,30.910456
11/22/2021,XAUUSD,-3310702.25,34126.32,-97.013163
11/23/2021,XAUUSD,-2306289.37,26205.28,-88.008576
11/24/2021,XAUUSD,-52901.78,23380.2,-2.262674
11/25/2021,XAUUSD,332690.88,11442.91,29.073975
11/26/2021,XAUUSD,-1846973.6,28030.24,-65.892179
11/29/2021,XAUUSD,-22452.45,19038.56,-1.179314
11/30/2021,XAUUSD,-44910.44,26509.35,-1.694136
12/1/2021,XAUUSD,547700.64,24034.94,22.787685
12/2/2021,XAUUSD,-173589.84,24743.97,-7.01544
12/3/2021,XAUUSD,-384726.49,24723.32,-15.561279
12/6/2021,XAUUSD,1056304.49,23597.09,44.764185
12/7/2021,XAUUSD,1454461.24,28195.14,51.58553
12/8/2021,XAUUSD,1010011.08,27138.42,37.217018
12/9/2021,XAUUSD,1418771.06,30768.41,46.111289
12/10/2021,XAUUSD,816637.99,29375.98,27.799515
12/13/2021,XAUUSD,1825885.24,31842.05,57.34195
12/14/2021,XAUUSD,-408266.08,37783.26,-10.805475
12/15/2021,XAUUSD,-3462491.58,38945.13,-88.906921
12/16/2021,XAUUSD,-1079149.52,30889.23,-34.936109
12/17/2021,XAUUSD,-2299544.15,28922.9,-79.506002
12/20/2021,XAUUSD,1028019.66,23185.71,44.338502
12/21/2021,XAUUSD,34537.11,29234.75,1.181372
12/22/2021,XAUUSD,-84869.53,23690.57,-3.582418
12/23/2021,XAUUSD,-192223.9,20884.21,-9.20427
12/27/2021,XAUUSD,224043.28,20199.03,11.091784
12/28/2021,XAUUSD,-801814.38,21929.64,-36.563044
12/29/2021,XAUUSD,-1910857.1,22425.37,-85.209613
12/30/2021,XAUUSD,-220829.16,17624.21,-12.529876
12/31/2021,XAUUSD,-2815537.51,15301.65,-184.002216
1/3/2022,XAUUSD,-1109867.25,24227.85,-45.809564
1/4/2022,XAUUSD,771901.29,19871.45,38.844739
1/5/2022,XAUUSD,951454.69,24983.2,38.08378
1/6/2022,XAUUSD,-1473544.59,26501.25,-55.602834
1/7/2022,XAUUSD,-8458.21,22780.1,-0.371298
1/10/2022,XAUUSD,1183502.3,22948.12,51.572952
1/11/2022,XAUUSD,-517592.9,25983.3,-19.920214
1/12/2022,XAUUSD,-157343.45,20452.28,-7.693198
1/13/2022,XAUUSD,552791,24649.16,22.426363
1/14/2022,XAUUSD,886705.78,24602.88,36.040731
1/17/2022,XAUUSD,574755.28,13509.36,42.544968
1/18/2022,XAUUSD,3456366.86,38891.5,88.872038
1/19/2022,XAUUSD,-9628531.26,33052.33,-291.311725
1/20/2022,XAUUSD,-1235074.28,21499.19,-57.44748
1/21/2022,XAUUSD,57503.38,19998.99,2.875314
1/24/2022,XAUUSD,1414791.26,27285.81,51.850807
1/25/2022,XAUUSD,-20619.27,30013.72,-0.686995
1/26/2022,XAUUSD,-1999495.06,33379.87,-59.901224
1/27/2022,XAUUSD,-1537777.89,33297.96,-46.182345
1/28/2022,XAUUSD,-2421583.84,27185.67,-89.075746
1/31/2022,XAUUSD,1120669.31,28067.42,39.927763
2/1/2022,XAUUSD,-395783.01,26255.42,-15.074336
2/2/2022,XAUUSD,458273.31,24634.22,18.603118
2/3/2022,XAUUSD,-21402,28277.19,-0.756864
2/4/2022,XAUUSD,886845.67,25825.6,34.33979
2/7/2022,XAUUSD,265240.4,23080.53,11.491954
2/8/2022,XAUUSD,387719.75,22799.47,17.005647
2/9/2022,XAUUSD,-433438.65,23723.05,-18.270781
2/10/2022,XAUUSD,667464.46,32084.33,20.803441
2/11/2022,XAUUSD,-7579586.6,32648.09,-232.160184
2/14/2022,XAUUSD,-803703.58,29749.91,-27.015328
2/15/2022,XAUUSD,-1839906.14,32113.31,-57.294192
2/16/2022,XAUUSD,-706181.32,21081.15,-33.498235
2/17/2022,XAUUSD,-8217774.72,27887.78,-294.672961
2/18/2022,XAUUSD,-540689.51,19144.24,-28.242934
2/21/2022,XAUUSD,-2539498.79,19869.66,-127.807863
2/22/2022,XAUUSD,-457941.29,23350.64,-19.611509
2/23/2022,XAUUSD,-411799.08,19481.86,-21.137565
2/24/2022,XAUUSD,-24227597.29,45665.62,-530.543487
2/25/2022,XAUUSD,-928302.09,17979.6,-51.630853
2/28/2022,XAUUSD,-1448.16,21854.46,-0.066264
3/1/2022,XAUUSD,-1513490.23,24547.22,-61.656278
3/2/2022,XAUUSD,-257341.1,23043.93,-11.167414
3/3/2022,XAUUSD,376613.79,20064.7,18.769969
3/4/2022,XAUUSD,-1760439.58,24378.13,-72.213889
3/7/2022,XAUUSD,-2455093.27,29396.84,-83.51555
3/8/2022,XAUUSD,-6355970.48,37364.23,-170.108429
3/9/2022,XAUUSD,-1772445.5,27616.82,-64.179927
3/10/2022,XAUUSD,-729971.76,21516.51,-33.926123
3/11/2022,XAUUSD,-769222.85,17649.52,-43.583216
3/14/2022,XAUUSD,-427329.98,18337.97,-23.303015
3/15/2022,XAUUSD,-1854908.72,24539.76,-75.587892
3/16/2022,XAUUSD,-459793.94,23235.37,-19.788535
3/17/2022,XAUUSD,-153468.71,19661.97,-7.805358
3/18/2022,XAUUSD,475994.09,22842.72,20.83789
3/21/2022,XAUUSD,413675.46,21690.06,19.072122
3/22/2022,XAUUSD,-901274.65,25070.49,-35.949622
3/23/2022,XAUUSD,-1236347.45,21848.17,-56.588147
3/24/2022,XAUUSD,-1103939.96,22772.29,-48.477336
3/25/2022,XAUUSD,342047.55,21056.36,16.244382
3/28/2022,XAUUSD,-1866693.59,27936.66,-66.818782
3/29/2022,XAUUSD,-2156600.01,24044.17,-89.693261
3/30/2022,XAUUSD,-108496.27,17717.27,-6.123758
3/31/2022,XAUUSD,-457217.03,21077.75,-21.691928
4/1/2022,XAUUSD,365328.08,21033.34,17.369
4/4/2022,XAUUSD,107072.76,21864.09,4.897197
4/5/2022,XAUUSD,533873.91,25630.26,20.829828
4/6/2022,XAUUSD,1301268.57,27107.59,48.003846
4/7/2022,XAUUSD,851987.59,23864.21,35.701479
4/8/2022,XAUUSD,172692.12,27136.81,6.363759
4/11/2022,XAUUSD,-3101305.3,33539.07,-92.468434
4/12/2022,XAUUSD,88395.35,29568.04,2.989557
4/13/2022,XAUUSD,422204.57,27688.56,15.24834
4/14/2022,XAUUSD,1573400.49,33558.08,46.885891
4/18/2022,XAUUSD,-1279537.36,31648.61,-40.429496
4/19/2022,XAUUSD,-3269396.46,33793.45,-96.746454
4/20/2022,XAUUSD,11919.61,26680.83,0.446748
4/21/2022,XAUUSD,-152549.56,32939.9,-4.631148
4/22/2022,XAUUSD,-882588.27,31173.73,-28.311924
4/25/2022,XAUUSD,-4536636.2,33494.91,-135.442555
4/26/2022,XAUUSD,451825.73,29761.93,15.181332
4/27/2022,XAUUSD,-1470932.74,31832.37,-46.20871
4/28/2022,XAUUSD,-1512625.77,29610.43,-51.084222
4/29/2022,XAUUSD,-1572306.78,30259.64,-51.960525
5/2/2022,XAUUSD,-3362806.2,26839.15,-125.29481
5/3/2022,XAUUSD,-530804.58,27302.71,-19.441461
5/4/2022,XAUUSD,-134574.02,28647.39,-4.697601
5/5/2022,XAUUSD,-1325523.88,31185.06,-42.505093
5/6/2022,XAUUSD,-668304.96,23908.96,-27.952071
5/9/2022,XAUUSD,-1096637.1,27239.68,-40.25881
5/10/2022,XAUUSD,-905886.42,30548.87,-29.65368
5/11/2022,XAUUSD,23895.12,31108.02,0.768134
5/12/2022,XAUUSD,-1892225.59,33360.49,-56.720558
5/13/2022,XAUUSD,-886620.48,28920.74,-30.656909
5/16/2022,XAUUSD,-2085623.26,28950.38,-72.041309
5/17/2022,XAUUSD,-438169.65,28742.39,-15.244719
5/18/2022,XAUUSD,-11754.69,28610.22,-0.410856
5/19/2022,XAUUSD,-2068857.62,29718.21,-69.615822
5/20/2022,XAUUSD,-298511.87,20686.22,-14.43047
5/23/2022,XAUUSD,-898599.67,22667.81,-39.642104
5/24/2022,XAUUSD,436790.46,22427.44,19.475716
5/25/2022,XAUUSD,-173658.69,25672.56,-6.76437
5/26/2022,XAUUSD,542256.25,25210.19,21.509408
5/27/2022,XAUUSD,561491.95,24247.51,23.156685
5/30/2022,XAUUSD,939417.83,20992.78,44.749568
5/31/2022,XAUUSD,982330.14,34228.69,28.699028
6/1/2022,XAUUSD,-425575.22,34699.37,-12.264638
6/2/2022,XAUUSD,-3486193.76,28239.31,-123.451804
6/3/2022,XAUUSD,-985461.68,24926.84,-39.53416
6/6/2022,XAUUSD,-191812.03,25010.58,-7.669236
6/7/2022,XAUUSD,464666.17,28554.41,16.273009
6/8/2022,XAUUSD,883236.89,30097.36,29.345992
6/9/2022,XAUUSD,1234319.02,35004.69,35.261533
6/10/2022,XAUUSD,-2316375.69,40474.6,-57.230354
6/13/2022,XAUUSD,-3758725.23,32915.53,-114.193064
6/14/2022,XAUUSD,-1043166.21,22063.23,-47.280757
6/15/2022,XAUUSD,-761175.24,29594.48,-25.720176
6/16/2022,XAUUSD,84314.78,25191.23,3.346989
6/17/2022,XAUUSD,316777.59,18639.37,16.995081
6/20/2022,XAUUSD,537139.93,14240.21,37.719945
6/21/2022,XAUUSD,879545.51,24692.29,35.620249
6/22/2022,XAUUSD,-158404.19,30273.41,-5.232453
6/23/2022,XAUUSD,653664.9,29577.19,22.100304
6/24/2022,XAUUSD,874220.13,24535.09,35.631422
6/27/2022,XAUUSD,559255.5,27711.24,20.18154
6/28/2022,XAUUSD,883951.38,25426.29,34.765252
6/29/2022,XAUUSD,201615.68,33040.35,6.102105
6/30/2022,XAUUSD,958648.73,36591.93,26.198365
7/1/2022,XAUUSD,-2482600.68,36358.48,-68.281201
7/4/2022,XAUUSD,611231.65,18348.26,33.312785
7/5/2022,XAUUSD,-8805491.61,40071.62,-219.743839
7/6/2022,XAUUSD,-5698562.76,36260.87,-157.154607
7/7/2022,XAUUSD,21213.64,21579.66,0.983039
7/8/2022,XAUUSD,289464.84,23706.64,12.210285
7/11/2022,XAUUSD,350434.82,20960.72,16.718644
7/12/2022,XAUUSD,14153.12,30158.21,0.469296
7/13/2022,XAUUSD,-2007891.98,37813.15,-53.100363
7/14/2022,XAUUSD,-2562881.87,33556.97,-76.374055
7/15/2022,XAUUSD,714830.08,22741.77,31.432473
7/18/2022,XAUUSD,293806.44,24880.13,11.808879
7/19/2022,XAUUSD,604166.13,22320.6,27.067647
7/20/2022,XAUUSD,-684742.28,29194.08,-23.454833
7/21/2022,XAUUSD,-3560119.5,34051.05,-104.552415
7/22/2022,XAUUSD,-2195288.28,22200.9,-98.882851
7/25/2022,XAUUSD,-391039.79,18874.76,-20.717604
7/26/2022,XAUUSD,701361.56,19855.79,35.322773
7/27/2022,XAUUSD,-230725.35,27734.47,-8.319083
7/28/2022,XAUUSD,-963289.13,31016.42,-31.057393
7/29/2022,XAUUSD,-1140517.46,23801.64,-47.9176
8/1/2022,XAUUSD,-347280.15,25556.72,-13.588604
8/2/2022,XAUUSD,-1374683.99,31879.04,-43.121875
8/3/2022,XAUUSD,554083.94,22517.45,24.606869
8/4/2022,XAUUSD,-2061318.78,23857.71,-86.40053
8/5/2022,XAUUSD,-193902.77,20958.37,-9.251806
8/8/2022,XAUUSD,22194.25,17944.16,1.236851
8/9/2022,XAUUSD,8594.72,22191.42,0.387299
8/10/2022,XAUUSD,692104.46,26173.88,26.442563
8/11/2022,XAUUSD,555385.63,26219.88,21.181852
8/12/2022,XAUUSD,76676.41,23964.55,3.199577
8/15/2022,XAUUSD,-1798092.61,26069.16,-68.973937
8/16/2022,XAUUSD,-28083.85,18273.13,-1.536893
8/17/2022,XAUUSD,-1375733.77,25462.68,-54.029418
8/18/2022,XAUUSD,-182483.09,19586.94,-9.31657
8/19/2022,XAUUSD,-1568771.14,19549.72,-80.245198
8/22/2022,XAUUSD,-2817694.92,23569.11,-119.550332
8/23/2022,XAUUSD,-232072.73,22372.97,-10.372907
8/24/2022,XAUUSD,604060.95,20702.05,29.178799
8/25/2022,XAUUSD,-417983.09,22047.71,-18.958118
8/26/2022,XAUUSD,54014.91,27854.13,1.939207
8/29/2022,XAUUSD,-2382417.16,23248.87,-102.474536
8/30/2022,XAUUSD,347442.06,21028.23,16.522649
8/31/2022,XAUUSD,-1398225.25,26491.17,-52.780804
9/1/2022,XAUUSD,-717257.2,29000.78,-24.732342
9/2/2022,XAUUSD,-917101.23,22338.77,-41.05424
9/5/2022,XAUUSD,364399.66,12919.4,28.205618
9/6/2022,XAUUSD,-601347.3,25550.57,-23.535573
9/7/2022,XAUUSD,-1654046.96,24210.24,-68.320139
9/8/2022,XAUUSD,-762254.68,25192.39,-30.257339
9/9/2022,XAUUSD,548296.44,20411.44,26.862213
9/12/2022,XAUUSD,-286316.29,23391.53,-12.240169
9/13/2022,XAUUSD,363493.42,25443.41,14.286348
9/14/2022,XAUUSD,198982.21,20863.42,9.537373
9/15/2022,XAUUSD,-7840719.85,31541.14,-248.587079
9/16/2022,XAUUSD,-6033725.61,21810.63,-276.64151
9/19/2022,XAUUSD,392943.78,18485.28,21.257118
9/20/2022,XAUUSD,312711.63,20074.59,15.577485
9/21/2022,XAUUSD,157608.4,30519.52,5.164183
9/22/2022,XAUUSD,-303311.53,26722.6,-11.350375
9/23/2022,XAUUSD,-3196501.39,26497.9,-120.632254
9/26/2022,XAUUSD,-3494354.5,26127.15,-133.744189
9/27/2022,XAUUSD,589480.97,21206.88,27.796685
9/28/2022,XAUUSD,-2961329.45,32136.12,-92.149564
9/29/2022,XAUUSD,-39868.56,23462.96,-1.699213
9/30/2022,XAUUSD,-216546.84,20109.44,-10.768417
10/3/2022,XAUUSD,-2772923.65,29246.56,-94.811959
10/4/2022,XAUUSD,-2727427.11,26986.48,-101.066427
10/5/2022,XAUUSD,-83487.38,24579.66,-3.396604
10/6/2022,XAUUSD,259494.62,20806.66,12.47171
10/7/2022,XAUUSD,70963.82,24874.34,2.852892
10/10/2022,XAUUSD,-954326.05,25005.73,-38.164295
10/11/2022,XAUUSD,-145654.93,29893.36,-4.872484
10/12/2022,XAUUSD,674710.47,23703.91,28.4641
10/13/2022,XAUUSD,-402252.6,34627.14,-11.616686
10/14/2022,XAUUSD,-277226.66,25507.3,-10.868523
10/17/2022,XAUUSD,101421.46,21908.62,4.629295
10/18/2022,XAUUSD,1278965.52,23276.83,54.945863
10/19/2022,XAUUSD,-853665.28,27714.95,-30.801617
10/20/2022,XAUUSD,-420297.45,28693.42,-14.647869
10/21/2022,XAUUSD,-348529.66,29456.4,-11.832052
10/24/2022,XAUUSD,823682.55,19894.82,41.40186
10/25/2022,XAUUSD,850548.48,27778.15,30.619335
10/26/2022,XAUUSD,-1511589.25,26142.37,-57.821431
10/27/2022,XAUUSD,973677.3,24941.12,39.039037
10/28/2022,XAUUSD,-1705605.03,25645.62,-66.506679
10/31/2022,XAUUSD,-209548.8,21055.24,-9.952335
11/1/2022,XAUUSD,-865884.71,28010.26,-30.913127
11/2/2022,XAUUSD,707286.6,30536.36,23.162112
11/3/2022,XAUUSD,-779241.88,26195.96,-29.746643
11/4/2022,XAUUSD,-4595182.58,29643.28,-155.015996
11/7/2022,XAUUSD,-151921.4,17876.48,-8.498396
11/8/2022,XAUUSD,-4471100.86,26212.47,-170.57152
11/9/2022,XAUUSD,-754361.61,20125.76,-37.482391
11/10/2022,XAUUSD,-3394879.6,21892.29,-155.071927
11/11/2022,XAUUSD,-1633036.95,18244.54,-89.508255
11/14/2022,XAUUSD,-140832.53,18103.2,-7.779428
11/15/2022,XAUUSD,-526811.85,23067.57,-22.83777
11/16/2022,XAUUSD,238455.9,18733.38,12.728931
11/17/2022,XAUUSD,-375375.19,18849.38,-19.914458
11/18/2022,XAUUSD,213436.97,16577.79,12.874875
11/21/2022,XAUUSD,-433722.6,17971.9,-24.133375
11/22/2022,XAUUSD,-14727.78,16327.61,-0.902017
11/23/2022,XAUUSD,-543058.38,22855.3,-23.76072
11/24/2022,XAUUSD,55377.88,10315.28,5.368529
11/25/2022,XAUUSD,-49993.5,16981.82,-2.943942
11/28/2022,XAUUSD,-498632.26,22090.68,-22.572065
11/29/2022,XAUUSD,683739,20097.97,34.020302
11/30/2022,XAUUSD,345392.13,25541.76,13.522644
12/1/2022,XAUUSD,-3232953.9,22598.49,-143.060616
12/2/2022,XAUUSD,-337593.98,18551.72,-18.197449
12/5/2022,XAUUSD,-2637017.35,22593.54,-116.715546
12/6/2022,XAUUSD,190556.65,16686.18,11.420028
12/7/2022,XAUUSD,-318470.41,19869.94,-16.027749
12/8/2022,XAUUSD,395945.79,16795.91,23.573941
12/9/2022,XAUUSD,409078.85,22641.92,18.067322
12/12/2022,XAUUSD,84039.8,18287.31,4.595526
12/13/2022,XAUUSD,-1143450,27306.46,-41.874707
12/14/2022,XAUUSD,315380.48,21786.37,14.476046
12/15/2022,XAUUSD,-1194696.89,26394.04,-45.263889
12/16/2022,XAUUSD,80442.36,20111.68,3.999783
12/19/2022,XAUUSD,-149903.43,17838.93,-8.403162
12/20/2022,XAUUSD,-1658241.43,22998.94,-72.100776
12/21/2022,XAUUSD,18425.11,14028.15,1.313438
12/22/2022,XAUUSD,-546832.14,22617.65,-24.177231
12/23/2022,XAUUSD,188295.11,15153.68,12.425702
12/27/2022,XAUUSD,-807212.72,21085.1,-38.283562
12/28/2022,XAUUSD,167045.65,19877.7,8.403671
12/29/2022,XAUUSD,459625.51,18958.35,24.243962
12/30/2022,XAUUSD,549994.81,20450.66,26.893744
1/3/2023,XAUUSD,-1186571.04,30869.88,-38.437825
1/4/2023,XAUUSD,-1429745.85,27322.17,-52.329147
1/5/2023,XAUUSD,-672834.7,25139.52,-26.764023
1/6/2023,XAUUSD,-508093.18,24205.89,-20.990477
1/9/2023,XAUUSD,-660887.78,20990.61,-31.484925
1/10/2023,XAUUSD,948412.55,21016.73,45.126552
1/11/2023,XAUUSD,-615928.91,26273.97,-23.442552
1/12/2023,XAUUSD,-2569921.13,27239.7,-94.344693
1/13/2023,XAUUSD,-2154285.86,24284.22,-88.711347
1/16/2023,XAUUSD,-807505.35,17072.5,-47.2986
1/17/2023,XAUUSD,566156.56,24141.79,23.451308
1/18/2023,XAUUSD,-1312637.54,28038.53,-46.815491
1/19/2023,XAUUSD,-621250.37,25731.05,-24.143996
1/20/2023,XAUUSD,-12016.2,22236.23,-0.540388
1/23/2023,XAUUSD,870925.79,27679.44,31.464719
1/24/2023,XAUUSD,469992.3,27181.24,17.291054
1/25/2023,XAUUSD,255395.6,29681.3,8.604596
1/26/2023,XAUUSD,1081180.4,31407.08,34.424735
1/27/2023,XAUUSD,867873.68,26947.56,32.206021
1/30/2023,XAUUSD,1968261.49,28564.04,68.906971
1/31/2023,XAUUSD,-2740943.88,38062.01,-72.012589
2/1/2023,XAUUSD,-772662.19,32391.46,-23.853886
2/2/2023,XAUUSD,-1109822.73,31168.91,-35.606723
2/3/2023,XAUUSD,-9477037.81,28142.51,-336.75169
2/6/2023,XAUUSD,444852.82,21234.22,20.949807
2/7/2023,XAUUSD,989143.15,26739.53,36.991793
2/8/2023,XAUUSD,883018.18,24334.63,36.286485
2/9/2023,XAUUSD,160813.88,29346.24,5.47988
2/10/2023,XAUUSD,-115090.62,25671.37,-4.483229
2/13/2023,XAUUSD,1023615.88,24022.76,42.610253
2/14/2023,XAUUSD,1489436.99,35779.76,41.62792
2/15/2023,XAUUSD,-1495992.43,27329.99,-54.738126
2/16/2023,XAUUSD,1211954.77,32999.2,36.726792
2/17/2023,XAUUSD,-970945.74,29699.33,-32.692513
2/20/2023,XAUUSD,11475.98,15642.31,0.73365
2/21/2023,XAUUSD,719963.21,27383.56,26.291804
2/22/2023,XAUUSD,1377975.98,28350.15,48.605598
2/23/2023,XAUUSD,927813.72,30665.14,30.256302
2/24/2023,XAUUSD,-931135.14,29213.8,-31.873126
2/27/2023,XAUUSD,-497962.2,28034.68,-17.762364
2/28/2023,XAUUSD,-173545.25,33936.23,-5.113864
3/1/2023,XAUUSD,-1574741.71,30593.57,-51.47296344
3/2/2023,XAUUSD,264578.32,28046.72,9.43348527
3/3/2023,XAUUSD,-2689475.23,29191.35,-92.1326088
3/5/2023,XAUUSD,-64232.91,360.04,-178.4049272
3/6/2023,XAUUSD,243984.8,25262.47,9.657994646
3/7/2023,XAUUSD,-8938001.87,34948.27,-255.7494797
3/8/2023,XAUUSD,-989683.67,18689.83,-52.95305896
3/9/2023,XAUUSD,-976663.05,21830.31,-44.73885391
3/10/2023,XAUUSD,-3866560.36,27236.13,-141.9643819
3/12/2023,XAUUSD,-3863509.63,2511.24,-1538.486815
3/13/2023,XAUUSD,-3192951.27,27228.28,-117.2659922
3/14/2023,XAUUSD,405194.92,24349.86,16.64054413
3/15/2023,XAUUSD,-3090094.7,32920.9,-93.86422303
3/16/2023,XAUUSD,527852.44,22314.27,23.65537569
3/17/2023,XAUUSD,-10136580.9,27567.45,-367.7010714
3/18/2023,XAUUSD,-250.52,0.06,-4175.333333
3/19/2023,XAUUSD,-350570.41,836.48,-419.101963
3/20/2023,XAUUSD,-2712145.13,27619.55,-98.19657199
3/21/2023,XAUUSD,-967919.38,21720.95,-44.56155831
3/22/2023,XAUUSD,-664584.41,22320.22,-29.77499371
3/23/2023,XAUUSD,-61194.57,22741.94,-2.690824529
3/24/2023,XAUUSD,82438.23,23244.42,3.546581502
3/26/2023,XAUUSD,-121154.02,868.76,-139.4562595
3/27/2023,XAUUSD,-696872.3,20342.02,-34.25777283
3/28/2023,XAUUSD,-669512.93,19642.66,-34.0846367
3/29/2023,XAUUSD,417205.99,18430.61,22.63658067
3/30/2023,XAUUSD,-797987.44,19035.26,-41.92154139
3/31/2023,XAUUSD,3164.37,111.1,28.48217822
