date,symbol_name,vol_avg_spread,volume
2020-01-01,EURUSD,10.927376442036635,10.14982738555468
2020-01-01,GBPUSD,21.477824307666268,16.337087553812314
2020-01-01,USDJPY,10.388783560058947,5.5442688029261529
2020-01-01,XAUUSD,41.097297663781511,13.88704671301981
2020-01-02,EURUSD,10.019926515110706,2590.038547316316
2020-01-02,GBPUSD,17.387541820551409,1861.5599246843985
2020-01-02,USDJPY,9.8339866528676261,249.61415554878465
2020-01-02,XAUUSD,32.4619445341734,915.25544465545772
2020-01-03,EURUSD,10.224665302990839,2410.3408761390319
2020-01-03,GBPUSD,17.710270284786,1470.4042365321068
2020-01-03,USDJPY,10.01381469670565,403.03856303783334
2020-01-03,XAUUSD,33.088408963802131,1733.0684634718148
2020-01-05,EURUSD,14.292592130607584,33.545872059683589
2020-01-05,GBPUSD,51.180412749146257,37.15086261129737
2020-01-05,USDJPY,12.175769789586758,29.167310414142374
2020-01-05,XAUUSD,77.9035541709823,213.29369602401377
2020-01-06,EURUSD,10.035828223231613,2102.9594391323685
2020-01-06,GBPUSD,17.788343611644329,1572.335466295624
2020-01-06,USDJPY,9.7316050334562565,302.86527413964478
2020-01-06,XAUUSD,32.906758996033425,1719.3394887656343
2020-01-07,EURUSD,10.081729123311161,2738.9242278154566
2020-01-07,GBPUSD,17.553710360557655,1605.3854233375268
2020-01-07,USDJPY,10.444787561522562,321.66889597248115
2020-01-07,XAUUSD,34.780390213501526,1378.1023217317877
2020-01-08,EURUSD,9.96204143213818,3035.79948969534
2020-01-08,GBPUSD,17.954195744788404,1306.8475416915
2020-01-08,USDJPY,10.260067237974592,524.52092963971222
2020-01-08,XAUUSD,34.535260820140621,2475.2194782967749
2020-01-09,EURUSD,9.913607215780555,2548.5191426452093
2020-01-09,GBPUSD,17.537229548751878,1268.5911187612942
2020-01-09,USDJPY,9.8587342410994054,354.27808267905027
2020-01-09,XAUUSD,34.1049209391356,1108.6091512562123
2020-01-10,EURUSD,10.162289411061741,2464.169652994332
2020-01-10,GBPUSD,16.999725392631593,1181.6925250223214
2020-01-10,USDJPY,10.397002264243545,309.03628843535245
2020-01-10,XAUUSD,33.947082301611211,1139.5416277203924
2020-01-12,EURUSD,17.597557230860108,26.357029495779816
2020-01-12,GBPUSD,44.077106962447388,40.042517885418363
2020-01-12,USDJPY,13.968617042193211,22.946746058485125
2020-01-12,XAUUSD,62.522095430385448,31.371359140696633
2020-01-13,EURUSD,9.7944447417578786,2661.9842597200486
2020-01-13,GBPUSD,17.21561731502252,1536.9619358723087
2020-01-13,USDJPY,9.8264275752334083,440.39020200517717
2020-01-13,XAUUSD,33.453926636786939,865.24849354882861
2020-01-14,EURUSD,10.010943887546164,2459.0987797604967
2020-01-14,GBPUSD,16.750616424884686,1399.4812639852471
2020-01-14,USDJPY,9.90331504537064,348.90575810501042
2020-01-14,XAUUSD,33.842909167504267,997.6533235047815
2020-01-15,EURUSD,9.8555898673838236,3126.3420868666708
2020-01-15,GBPUSD,18.039029241613235,1286.8723012301102
2020-01-15,USDJPY,10.015459274911983,208.20522234768819
2020-01-15,XAUUSD,33.383262222925659,904.97940886327535
2020-01-16,EURUSD,10.010548889388755,3097.9607317315986
2020-01-16,GBPUSD,16.863761052774116,1481.7874825526999
2020-01-16,USDJPY,10.187987911242676,238.48064621050287
2020-01-16,XAUUSD,33.662043712215343,818.99533719110912
2020-01-17,EURUSD,9.9490404671957791,2196.2097643392772
2020-01-17,GBPUSD,18.255956678848531,1517.4132387613467
2020-01-17,USDJPY,9.873244728469551,221.51462053604081
2020-01-17,XAUUSD,32.519978041905183,822.315440208008
2020-01-19,EURUSD,14.858166705535364,35.079380568984575
2020-01-19,GBPUSD,41.984410011792633,25.406857213755945
2020-01-19,USDJPY,16.436559561715548,12.201965367450843
2020-01-19,XAUUSD,43.387069440710349,22.991773524366128
2020-01-20,EURUSD,10.057674649419099,1939.46162499469
2020-01-20,GBPUSD,18.841142700260445,1264.3821202221986
2020-01-20,USDJPY,10.135939700555243,115.02273707918424
2020-01-20,XAUUSD,33.278818340538677,458.00727443239361
2020-01-21,EURUSD,10.219172307056958,2988.7950742035796
2020-01-21,GBPUSD,18.788743532277127,1924.3257315343569
2020-01-21,USDJPY,10.568559570493131,463.09604966712135
2020-01-21,XAUUSD,33.502045033292745,1657.3118341475285
2020-01-22,EURUSD,10.120818560651561,3646.4256763334197
2020-01-22,GBPUSD,18.259182815023049,1769.6755287600486
2020-01-22,USDJPY,10.389271679830449,274.54626440888808
2020-01-22,XAUUSD,34.799132758438788,887.98238560691311
2020-01-23,EURUSD,10.5907389205916,3560.451551465474
2020-01-23,GBPUSD,18.363708737351256,1158.808687011611
2020-01-23,USDJPY,10.363852512694201,389.44461226194875
2020-01-23,XAUUSD,33.151151513837092,1283.3073248159831
2020-01-24,EURUSD,10.167530950399597,3253.3001029910665
2020-01-24,GBPUSD,18.727019921753502,1466.2945114595186
2020-01-24,USDJPY,10.396118940667705,239.2023354932567
2020-01-24,XAUUSD,32.951479264227665,1490.6425384135812
2020-01-26,EURUSD,16.551847558374082,49.008120031094322
2020-01-26,GBPUSD,53.788007280324813,26.597958620466542
2020-01-26,USDJPY,16.780630385779272,58.805381759703081
2020-01-26,XAUUSD,86.206399446671114,163.09970272580475
2020-01-27,EURUSD,9.94325801585131,2821.2006604974968
2020-01-27,GBPUSD,17.427370521928264,1451.0041925356641
2020-01-27,USDJPY,10.228322631435198,294.33162497692354
2020-01-27,XAUUSD,33.938108131439662,1438.2045221751453
