date,open,high,low,close,trend
2016.05.04,1.45324,1.45711,1.44608,1.4492,1
2016.05.05,1.44917,1.45282,1.44431,1.44826,1
2016.05.06,1.44825,1.45482,1.44142,1.44234,0
2016.05.09,1.44144,1.44793,1.43745,1.44061,0
2016.05.10,1.44055,1.44775,1.43888,1.44394,0
2016.05.11,1.44389,1.44876,1.43944,1.44459,0
2016.05.12,1.44439,1.45296,1.44058,1.44477,0
2016.05.13,1.4447,1.4452,1.43398,1.43503,0
2016.05.16,1.43477,1.44141,1.43321,1.43978,0
2016.05.17,1.4398,1.45236,1.43939,1.44601,0
2016.05.18,1.44583,1.46342,1.44029,1.45966,0
2016.05.19,1.45961,1.46628,1.45609,1.46082,0
2016.05.20,1.46081,1.46126,1.44848,1.44953,0
2016.05.23,1.45025,1.45481,1.44417,1.4483,0
2016.05.24,1.4484,1.46416,1.4471,1.4632,0
2016.05.25,1.46295,1.4729,1.46005,1.4695,1
2016.05.26,1.46936,1.47388,1.46398,1.46676,1
2016.05.27,1.46677,1.46885,1.46041,1.46126,1
2016.05.30,1.46015,1.46409,1.45871,1.464,1
2016.05.31,1.46371,1.47241,1.44645,1.44806,1
2016.06.01,1.44803,1.45071,1.43853,1.44135,1
2016.06.02,1.44138,1.44722,1.44,1.44202,1
2016.06.03,1.44203,1.45819,1.43982,1.45114,1
2016.06.06,1.44665,1.44819,1.43515,1.44386,1
2016.06.07,1.44357,1.4657,1.44328,1.4542,1
2016.06.08,1.45428,1.46,1.44995,1.45012,1
2016.06.09,1.4503,1.45268,1.44463,1.44536,1
2016.06.10,1.44536,1.4473,1.41794,1.42498,1
2016.06.13,1.42677,1.43276,1.41144,1.4259,1
2016.06.14,1.4266,1.4266,1.40899,1.41084,1
2016.06.15,1.41094,1.42176,1.40838,1.4203,1
2016.06.16,1.41998,1.42531,1.40116,1.42024,1
2016.06.17,1.42025,1.4387,1.41924,1.43497,1
2016.06.20,1.44583,1.47181,1.4433,1.46802,1
2016.06.21,1.4676,1.47828,1.46148,1.46496,1
2016.06.22,1.4649,1.47735,1.46409,1.47074,1
2016.06.23,1.47074,1.49464,1.46982,1.48683,1
2016.06.24,1.48923,1.50164,1.32268,1.36597,1
2016.06.27,1.3426,1.34821,1.31195,1.32204,1
2016.06.28,1.32203,1.34189,1.31958,1.33417,1
2016.06.29,1.33421,1.35326,1.32859,1.3422,1
2016.06.30,1.3426,1.34954,1.32053,1.33076,1
2016.07.01,1.33073,1.33493,1.32433,1.32694,1
2016.07.04,1.32462,1.33398,1.32393,1.328,1
2016.07.05,1.32787,1.32851,1.29998,1.30217,1
2016.07.06,1.30217,1.3026,1.2795,1.2928,1
2016.07.07,1.29278,1.30464,1.28745,1.29047,0
2016.07.08,1.29053,1.30182,1.28799,1.29497,0
2016.07.11,1.29497,1.30175,1.28498,1.29949,0
2016.07.12,1.29812,1.32944,1.29728,1.32462,0
2016.07.13,1.3244,1.33378,1.31331,1.31438,0
2016.07.14,1.31443,1.34751,1.31045,1.334,0
2016.07.15,1.334,1.34797,1.3131,1.31727,0
2016.07.18,1.3193,1.33145,1.31868,1.3254,0
2016.07.19,1.32533,1.32739,1.30735,1.31057,0
2016.07.20,1.31057,1.32265,1.30643,1.32013,0
2016.07.21,1.31998,1.3274,1.3155,1.32312,0
2016.07.22,1.32325,1.32899,1.30779,1.31085,0
2016.07.25,1.31447,1.31641,1.30939,1.31351,0
2016.07.26,1.31345,1.31763,1.30566,1.3128,0
