date,open,high,low,close,trend
2015.09.24,1130.29,1156.68,1130.27,1153.78,0
2015.09.25,1150.75,1151.21,1140.71,1145.56,0
2015.09.28,1145.26,1148.21,1128.02,1131.96,0
2015.09.29,1132,1134.72,1124.36,1126.91,0
2015.09.30,1127.22,1128.12,1111.6,1114.69,0
2015.10.01,1115.15,1119.16,1111.05,1113.14,0
2015.10.02,1113.57,1141.24,1104.6,1138.76,0
2015.10.05,1137.64,1141.91,1130.12,1135.38,0
2015.10.06,1135.35,1151.18,1134.96,1147.02,0
2015.10.07,1146.63,1153.57,1141.74,1145.14,0
2015.10.08,1145.99,1151.23,1136.49,1138.63,0
2015.10.09,1138.93,1159.57,1138.61,1156.52,0
2015.10.12,1155.55,1168.91,1154.77,1163.48,0
2015.10.13,1163.5,1168.64,1151.77,1168.43,0
2015.10.14,1168.53,1189.78,1163.2,1183.81,0
2015.10.15,1184.71,1191.5,1174.03,1182.86,0
2015.10.16,1182.14,1184.51,1174.26,1177.14,0
2015.10.19,1176.12,1178.21,1168.54,1170.64,0
2015.10.20,1171.08,1180.62,1167.33,1175.74,0
2015.10.21,1175.68,1179.22,1163.67,1166.88,0
2015.10.22,1166.95,1171.77,1162.5,1165.39,0
2015.10.23,1165.62,1179.37,1158.88,1164.35,0
2015.10.26,1163.66,1169.65,1162.11,1163.01,0
2015.10.27,1162.73,1168.7,1160.62,1166.52,0
2015.10.28,1166.65,1182.86,1152.24,1155.58,1
2015.10.29,1155.35,1162.67,1144.63,1145.72,1
2015.10.30,1147.58,1150.08,1139.23,1141.81,1
2015.11.02,1141.95,1142.88,1132.73,1133.45,1
2015.11.03,1133.58,1138.42,1114.35,1117.36,1
2015.11.04,1117.87,1122.83,1106.35,1107.52,1
2015.11.05,1107.77,1111.47,1102.95,1103.48,1
2015.11.06,1104.44,1110.42,1085.44,1087.7,1
2015.11.09,1089.82,1095.65,1088.32,1091.95,1
2015.11.10,1091.86,1094.68,1085,1089.36,1
2015.11.11,1089.88,1093.57,1084.15,1086.05,1
2015.11.12,1085.82,1089.63,1074.06,1084.82,1
2015.11.13,1085,1088.64,1079.57,1081.93,1
2015.11.16,1089.56,1098.15,1081.33,1082.47,1
2015.11.17,1083.66,1084.93,1065.41,1069.99,1
2015.11.18,1071.15,1075.39,1064.67,1070.5,1
2015.11.19,1071,1087.36,1069.39,1081.95,1
2015.11.20,1081.68,1088.03,1075.82,1077.93,1
2015.11.23,1076.74,1077.02,1066.66,1068.68,1
2015.11.24,1068.97,1081.12,1068.92,1075.35,0
2015.11.25,1075.49,1080.81,1067.76,1071.03,0
2015.11.26,1071.19,1074.78,1069.65,1071.6,0
2015.11.27,1071.76,1073.77,1052.67,1056.96,0
2015.11.30,1058.41,1069.67,1053.12,1064.03,0
2015.12.01,1064.97,1074.67,1063.2,1069.22,0
2015.12.02,1068.93,1071.46,1050.52,1053.4,0
2015.12.03,1054.07,1065.47,1046.23,1061.99,0
2015.12.04,1063.5,1088.78,1058.12,1086.77,0
2015.12.07,1085.62,1086.6,1066.07,1070.92,0
2015.12.08,1070.42,1079.09,1067.56,1074.42,0
2015.12.09,1075,1085.39,1069.17,1072.4,0
2015.12.10,1071.96,1076.46,1069.3,1070.97,0
2015.12.11,1071.45,1079.54,1062.38,1074.56,0
2015.12.14,1073.56,1077.5,1058.66,1059.91,0
2015.12.15,1060.63,1068.61,1058.83,1060.79,0
2015.12.16,1061.14,1078.24,1060.84,1071.73,0
2015.12.17,1072.63,1072.84,1047.58,1051.23,0
2015.12.18,1052.07,1071.53,1050.82,1065.86,0
2015.12.21,1065.76,1081.66,1063.77,1078.27,0
2015.12.22,1078.21,1080.65,1071.73,1072.36,0
2015.12.23,1073,1075.42,1068.16,1070.01,0
2015.12.24,1070.16,1076.91,1070.06,1076.05,0
2015.12.28,1075.6,1076.79,1066.36,1068.93,0
2015.12.29,1068.72,1075.32,1067.35,1068.75,0
2015.12.30,1068.83,1072.22,1059.3,1061.21,0
2015.12.31,1061.27,1063.44,1058.14,1060.95,0
2016.01.04,1065.8,1083.53,1061.74,1074.4,0
2016.01.05,1073.2,1081.97,1072.54,1077.23,0
2016.01.06,1077.48,1095.15,1074.84,1093.47,1
2016.01.07,1093.82,1110.13,1091.31,1108.62,1
2016.01.08,1109,1113.06,1091.9,1103.82,1
2016.01.11,1104.03,1108.48,1093.51,1093.91,1
2016.01.12,1094.53,1099.08,1083.41,1086.6,1
2016.01.13,1087.27,1095.5,1079.72,1093.04,1
2016.01.14,1093.28,1095.3,1071.36,1077.98,1
2016.01.15,1078.87,1097.31,1076.18,1088.67,1
2016.01.18,1090.22,1093.25,1087.45,1089.19,1
2016.01.19,1088.91,1094.45,1082.54,1087.07,1
2016.01.20,1087.73,1109.57,1087.49,1100.69,1
2016.01.21,1100.81,1104.5,1092.39,1100.82,1
2016.01.22,1101.3,1102.76,1094.02,1097.7,1
2016.01.25,1097.68,1108.95,1097.18,1107.73,1
2016.01.26,1108.23,1122.9,1106.88,1119.87,1
2016.01.27,1119.9,1128.07,1114.83,1124.6,1
2016.01.28,1125.12,1125.82,1111.43,1114.65,1
2016.01.29,1114.82,1118.5,1108.23,1117.98,1
2016.02.01,1117.04,1129.74,1115.33,1128.26,1
2016.02.02,1128.34,1130.95,1122.29,1128.77,1
2016.02.03,1128.81,1145.48,1124.32,1142.25,1
2016.02.04,1141.71,1157.31,1139.53,1155.27,1
2016.02.05,1155.31,1174.5,1145.12,1173.18,1
2016.02.08,1170.74,1200.88,1164.13,1188.85,1
2016.02.09,1190.47,1198.95,1185.66,1188.84,1
2016.02.10,1189.12,1197.71,1181.45,1197.09,1
2016.02.11,1196.2,1263.39,1195.9,1246.52,1
2016.02.12,1246.97,1248.22,1232.37,1238.14,1
2016.02.15,1232.8,1234.77,1201.94,1208.91,1
2016.02.16,1208.9,1216.86,1190.9,1199.56,1
2016.02.17,1201.42,1213.72,1195.6,1208.14,1
2016.02.18,1208.93,1239.98,1200.67,1230.82,1
2016.02.19,1230.4,1234.49,1219.88,1227.39,1
2016.02.22,1225.46,1226.18,1201.8,1208.66,1
2016.02.23,1209.13,1228.28,1207.1,1226.92,0
2016.02.24,1225.47,1253.15,1221.77,1228.78,0
2016.02.25,1228.11,1243.26,1221.03,1232.86,0
2016.02.26,1231.8,1240.27,1211.45,1223.29,0
2016.02.29,1219.76,1241.12,1215.55,1238.43,0
2016.03.01,1238.12,1248.45,1227.02,1232.03,0
2016.03.02,1230.89,1244.02,1224.67,1239.69,0
2016.03.03,1239.57,1268.3,1237.29,1264,0
2016.03.04,1263.11,1279.71,1250.15,1258.69,0
2016.03.07,1260.64,1273.11,1256.64,1267.08,0
2016.03.08,1266.26,1278,1260.17,1261.37,0
2016.03.09,1260.72,1264.82,1242.89,1252.95,0
2016.03.10,1252.47,1273.3,1236.85,1272,0
2016.03.11,1270.18,1282.69,1248.13,1249.03,0
2016.03.14,1250.78,1261.04,1229.2,1234.92,0
2016.03.15,1235.4,1238.05,1225.58,1232.35,0
2016.03.16,1232.6,1263.9,1226.55,1262.27,0
2016.03.17,1259.87,1270.89,1254.4,1257.72,0
2016.03.18,1258.47,1266.79,1247.7,1255.27,0
2016.03.21,1255.52,1255.52,1240.51,1243.39,0
2016.03.22,1243.64,1260.23,1242.31,1248.01,0
2016.03.23,1247.57,1249.37,1215.2,1219.79,0
2016.03.24,1222.81,1223.64,1212.27,1216.82,0
2016.03.28,1215.13,1223.11,1207.78,1221.36,0
2016.03.29,1220.81,1242.9,1215.23,1241.95,0
2016.03.30,1240.99,1244.05,1223.16,1224.67,0
2016.03.31,1226.09,1240.31,1223.62,1232.45,0
2016.04.01,1231.87,1235.2,1208.88,1222.15,0
2016.04.04,1220.44,1222.58,1214.56,1215.29,0
2016.04.05,1215.11,1236.7,1214.74,1230.97,0
2016.04.06,1231.45,1232.15,1216.64,1222.16,0
2016.04.07,1222.81,1243.24,1222.65,1240.14,0
2016.04.08,1239.42,1242.69,1229.42,1239.56,0
2016.04.11,1240.52,1258.69,1240.37,1257.62,0
2016.04.12,1258.51,1262.57,1251.12,1255.26,0
2016.04.13,1255.52,1256.63,1239.75,1242.48,0
2016.04.14,1241.53,1244,1223.78,1227.59,0
2016.04.15,1227.47,1235.89,1225.17,1233.44,0
2016.04.18,1236.7,1241.61,1229.92,1232.28,0
2016.04.19,1232.28,1256.55,1227.56,1250.03,0
2016.04.20,1249.3,1257.92,1242.3,1243.91,0
2016.04.21,1242.97,1270.26,1242.61,1247.8,0
2016.04.22,1247.33,1252.51,1227.28,1232.01,0
2016.04.25,1232.38,1242.25,1230,1237.7,0
2016.04.26,1237.93,1244.89,1231.19,1243.09,0
2016.04.27,1244.09,1252.6,1239.17,1245.7,0
2016.04.28,1245.38,1269.71,1237.63,1265.54,0
2016.04.29,1265.64,1296.65,1265.04,1293.63,0
2016.05.02,1293.04,1303.72,1287.42,1291.39,0
2016.05.03,1291.44,1301.7,1282.16,1286.43,0
2016.05.04,1285.43,1289.69,1271.71,1279.38,0
2016.05.05,1279.5,1286.41,1268.8,1277.53,0
2016.05.06,1277.26,1295.53,1274.39,1288.18,0
2016.05.09,1284.87,1287.45,1261.24,1263.63,0
2016.05.10,1263.91,1269.57,1256.73,1265.35,0
2016.05.11,1265.88,1279.07,1264.72,1277.03,0
2016.05.12,1277.62,1280.86,1261.59,1263.33,0
2016.05.13,1263.76,1276.24,1262.76,1273.04,0
2016.05.16,1271.47,1288.69,1270.59,1273.7,0
2016.05.17,1273.88,1282.22,1268.79,1278.6,0
2016.05.18,1279.21,1281.89,1255.03,1258.16,1
2016.05.19,1258.06,1261.19,1243.76,1254.32,1
2016.05.20,1255.29,1260.23,1248.78,1251.94,1
2016.05.23,1250.65,1256,1243.1,1248.82,1
2016.05.24,1248.75,1252.15,1226.4,1226.97,1
2016.05.25,1227.05,1230.13,1217.78,1224.01,1
2016.05.26,1223.3,1234.22,1218.25,1219.56,1
2016.05.27,1220.96,1223.53,1206.66,1212.68,1
2016.05.30,1213.13,1213.35,1199.52,1204.76,1
2016.05.31,1205.8,1218.16,1205.63,1215.16,1
2016.06.01,1215.62,1220.36,1205.9,1212.71,1
2016.06.02,1213.14,1217.64,1209.81,1210.73,1
2016.06.03,1210.95,1244.7,1206.91,1244.19,1
2016.06.06,1242.8,1248.61,1239.92,1245,1
2016.06.07,1245.29,1246.53,1234.74,1243.59,1
2016.06.08,1244.65,1264.35,1242.99,1262.45,1
2016.06.09,1262,1271.65,1256.76,1268.89,1
2016.06.10,1269.15,1278.12,1264.53,1273.8,1
2016.06.13,1277.15,1287.11,1272.37,1283.45,1
2016.06.14,1283.17,1289.76,1276.02,1285.36,1
2016.06.15,1285.04,1296.8,1278.3,1291.03,1
2016.06.16,1292.9,1315.57,1277.93,1278.5,1
2016.06.17,1278.55,1299.41,1276.5,1298.42,1
2016.06.20,1286.68,1292.16,1278.02,1289.27,1
2016.06.21,1288.46,1294.18,1264.46,1268.27,1
2016.06.22,1268.93,1270.61,1261.12,1265.96,1
2016.06.23,1263.38,1272.01,1254.28,1255.81,1
2016.06.24,1252.6,1358.35,1250.14,1314.38,1
2016.06.27,1322.7,1335.33,1317.57,1322.85,0
2016.06.28,1324.4,1326.08,1305.41,1311.65,0
2016.06.29,1311.5,1327.77,1310.96,1317.46,0
2016.06.30,1317.52,1324.18,1312.73,1321.41,0
2016.07.01,1322.49,1344.52,1320.44,1342.36,0
2016.07.04,1340.27,1357.36,1335.77,1350.69,0
2016.07.05,1347.36,1357.52,1337.97,1356,0
2016.07.06,1356.35,1375.01,1355.95,1363.71,0
2016.07.07,1362.99,1370.74,1350.75,1360.48,0
2016.07.08,1358.88,1370.3,1334.61,1365.14,0
2016.07.11,1368,1375.05,1350.73,1355.14,0
2016.07.12,1354.71,1357.66,1330.27,1333.03,0
2016.07.13,1334.37,1345.28,1327.44,1342.45,0
2016.07.14,1343.21,1347.02,1319.97,1334.7,0
2016.07.15,1336.62,1338.68,1322.46,1337.24,0
2016.07.18,1332.21,1335.42,1323.1,1328.16,0
2016.07.19,1328.3,1335.05,1325.45,1331.63,0
2016.07.20,1331.56,1338.04,1312.5,1315.61,0
2016.07.21,1316.09,1333.89,1310.75,1330.74,0
2016.07.22,1330.82,1333.75,1319.63,1321.96,0
2016.07.25,1322.01,1323.72,1312.25,1315.66,0
2016.07.26,1315.32,1324.43,1313.8,1320.06,0
2016.07.27,1319.03,1342.28,1315.64,1339.35,0
2016.07.28,1339.32,1345.56,1332.39,1335.04,0
2016.07.29,1335.85,1354.92,1328.48,1350.98,0
2016.08.01,1349.59,1354.8,1346.22,1352.48,0
2016.08.02,1353.16,1367.24,1347.02,1363.22,0
2016.08.03,1363.02,1366.35,1354.06,1357.78,0
2016.08.04,1357.71,1364.95,1349.05,1361.33,0
2016.08.05,1360.09,1364.61,1334.57,1337,0
2016.08.08,1334.49,1338.14,1329.95,1334.98,0
2016.08.09,1334.8,1342.45,1330.42,1339.98,0
2016.08.10,1340.51,1357.17,1340.01,1345.89,0
2016.08.11,1346.86,1353.32,1335.66,1338.18,0
2016.08.12,1338.57,1356.02,1333.21,1335.11,0
2016.08.15,1337.67,1343.74,1335.66,1339.09,0
2016.08.16,1339.59,1357.91,1339.34,1346.23,0
2016.08.17,1345.72,1351.63,1335.41,1348.63,0
2016.08.18,1348.44,1356.01,1345.98,1351.94,0
2016.08.19,1352.56,1352.78,1337.68,1340.51,0
2016.08.22,1338.1,1340.08,1331.7,1338.58,0
2016.08.23,1338.84,1344.7,1335.08,1337.81,0
2016.08.24,1337.37,1340.07,1323.44,1323.44,0
2016.08.25,1324.22,1326.96,1318,1321.51,0
2016.08.26,1321.6,1342.21,1318.34,1320.06,0
2016.08.29,1320.49,1325.06,1314.83,1322.92,0
2016.08.30,1323.56,1325.4,1309.2,1310.65,0
2016.08.31,1310.74,1316.04,1304.16,1308.6,0
2016.09.01,1309.35,1315.04,1302.33,1313.57,0
2016.09.02,1313.78,1329.8,1306.34,1324.86,0
2016.09.05,1324.12,1328.56,1321.67,1326.79,0
2016.09.06,1325.91,1352.43,1324.8,1349.45,0
2016.09.07,1348.78,1352.55,1342.59,1344.84,0
2016.09.08,1344.66,1349.32,1335.24,1337.67,0
2016.09.09,1337.72,1339.47,1327.22,1327.22,0
2016.09.12,1327.35,1330.18,1320.32,1327.54,0
2016.09.13,1327.39,1331.9,1315.6,1318.38,0
2016.09.14,1318.28,1325.92,1313.3,1322.34,0
2016.09.15,1322.15,1328.14,1309.24,1313.98,0
2016.09.16,1314.03,1318,1306.07,1309.77,0
2016.09.19,1310.45,1318.43,1309.36,1313.07,0
2016.09.20,1313.12,1317.82,1311.94,1314.56,0
2016.09.21,1314.69,1336.66,1307.77,1336.38,0
2016.09.22,1334.41,1343.57,1331.1,1336.7,0
2016.09.23,1337.35,1340.57,1333.76,1338.44,0
2016.09.26,1336.66,1341.97,1332.73,1337.64,0
2016.09.27,1338.15,1339.46,1324.53,1325.85,0
2016.09.28,1326.75,1327.48,1317.98,1321.57,0
2016.09.29,1322.12,1325.73,1315.98,1320.23,0
2016.09.30,1320.59,1328,1313.12,1315.55,0
2016.10.03,1317.97,1319.56,1309.31,1311.49,1
2016.10.04,1311.87,1312.98,1266.88,1267.88,1
2016.10.05,1268.52,1277.05,1262.04,1266.41,1
2016.10.06,1267.4,1269.32,1249.82,1254.34,1
2016.10.07,1254.64,1265.38,1241.29,1256.4,1
2016.10.10,1256.78,1264.9,1256.56,1259.38,1
2016.10.11,1258.66,1262.11,1252.25,1252.3,1
2016.10.12,1252.45,1258.82,1249.68,1255.02,1
2016.10.13,1255.51,1262.33,1253,1257.53,1
2016.10.14,1258.22,1259.58,1246.07,1250.34,1
2016.10.17,1251.54,1257.1,1250.05,1255.45,1
2016.10.18,1255.08,1264.68,1254.97,1262.08,1
2016.10.19,1262.28,1273.32,1260.18,1268.92,1
2016.10.20,1269.4,1274.44,1264.69,1265.55,1
2016.10.21,1265.64,1267.9,1261.05,1266.12,1
2016.10.24,1266.27,1271.87,1260.16,1264.12,1
2016.10.25,1264.98,1276.57,1262,1273.69,1
2016.10.26,1273.09,1276.44,1264.62,1266.67,1
2016.10.27,1266.68,1272.67,1265.04,1265.37,1
2016.10.28,1268.07,1284.14,1261.4,1275.77,1
2016.10.31,1277.48,1279.44,1271.12,1277.18,1
2016.11.01,1276.61,1291.83,1275.47,1287.97,1
2016.11.02,1288.01,1307.99,1287.26,1296.44,1
2016.11.03,1296.78,1306.6,1285.54,1302.32,1
2016.11.04,1302.12,1307.19,1294.66,1304.56,1
2016.11.07,1293.24,1295.69,1278.09,1281.53,1
2016.11.08,1281.69,1290.66,1272.76,1275.16,1
2016.11.09,1275.19,1337.26,1267.6,1277.2,1
2016.11.10,1277.84,1292.19,1252.19,1258.62,1
2016.11.11,1258.89,1265.29,1219.03,1227.13,1
2016.11.14,1227.98,1231.09,1211.41,1220.78,1
2016.11.15,1221.57,1231.46,1218.79,1228.35,1
2016.11.16,1227.61,1232.99,1221.4,1224.6,1
2016.11.17,1224.63,1231.37,1210.99,1215.95,1
2016.11.18,1215.46,1217.65,1202.72,1207.51,1
2016.11.21,1207.18,1217.53,1205.46,1213.88,1
2016.11.22,1213.3,1220.96,1206.03,1212.05,1
2016.11.23,1212.85,1214.9,1181.61,1186.21,1
2016.11.24,1186.82,1190.78,1180.25,1184.1,1
2016.11.25,1181.57,1193.11,1170.71,1183.77,1
2016.11.28,1183.55,1197.5,1182.5,1192.94,1
2016.11.29,1193.8,1195.02,1180.99,1187.75,1
2016.11.30,1188.31,1194.85,1170.27,1172.98,1
2016.12.01,1173.43,1176.62,1160.59,1171.32,0
2016.12.02,1172.69,1178.01,1166.6,1176.89,0
2016.12.05,1175.86,1187.89,1157.06,1169.94,0
2016.12.06,1170.53,1175.3,1166.65,1169.41,0
2016.12.07,1169.4,1180.21,1165.4,1173.6,0
2016.12.08,1174.34,1178.64,1169.12,1170.31,0
2016.12.09,1170.38,1172,1156.19,1159.88,0
2016.12.12,1158.33,1165.72,1151.16,1162.03,0
2016.12.13,1162.54,1164.94,1154.5,1157.88,0
2016.12.14,1157.53,1165.69,1138.88,1143.07,1
2016.12.15,1141.78,1144.42,1122.55,1127.86,1
2016.12.16,1128.68,1141.29,1126.55,1134.12,1
2016.12.19,1133.73,1142.34,1132.46,1137.92,1
2016.12.20,1137.78,1139.63,1125.72,1131.95,1
2016.12.21,1132.29,1137.09,1129.27,1131.05,1
2016.12.22,1131.34,1134.09,1127.71,1127.93,1
2016.12.23,1128.09,1135.78,1128.09,1133.45,1
2016.12.27,1133.97,1150.57,1131.62,1138.33,1
2016.12.28,1138.46,1144.4,1136.46,1141.35,1
2016.12.29,1142.1,1159.48,1141.7,1157.47,1
2016.12.30,1157.69,1163.14,1149.52,1152.13,1
2017.01.03,1150.81,1164.36,1146,1158.34,1
2017.01.04,1158.47,1167.89,1156.06,1162.88,1
2017.01.05,1163.76,1184.97,1162.97,1179.83,1
2017.01.06,1179.56,1182.82,1170.78,1172.01,1
2017.01.09,1172.78,1186.1,1171.72,1180.7,1
2017.01.10,1182.07,1190.56,1180.14,1187.16,1
2017.01.11,1187.45,1198.18,1177.11,1191.33,1
2017.01.12,1191.17,1206.9,1191.07,1195.1,1
2017.01.13,1194.02,1200.91,1187.77,1196.93,1
2017.01.16,1199.64,1208.5,1197.98,1202.87,1
2017.01.17,1202.77,1218.78,1202.57,1216.6,1
2017.01.18,1217,1217.4,1202.27,1203.74,1
2017.01.19,1203.93,1206.42,1195.74,1204.38,1
2017.01.20,1204.45,1214.9,1198.51,1208.51,1
2017.01.23,1209.55,1219.44,1209.17,1217.68,1
2017.01.24,1219.5,1219.5,1206.48,1208.61,1
2017.01.25,1209.39,1209.69,1193.17,1200.31,0
2017.01.26,1200.73,1202.51,1184.31,1188.31,0
2017.01.27,1189.08,1191.57,1180.46,1190.98,0
2017.01.30,1192.87,1199.34,1188.11,1195.21,0
2017.01.31,1195.42,1215.27,1193.68,1210.22,0
2017.02.01,1210.53,1213.14,1198.05,1209.43,0
