date,symbol_name,vol_avg_spread,volume
2021-01-03,AUDCAD,40.595346730439275,0.78708321819307647
2021-01-03,AUDCHF,54.107854577228544,0.52767922347194363
2021-01-03,AUDJPY,25.892938051541492,2.9400618570624606
2021-01-03,AUDNZD,29.230030357978396,1.0755841472696335
2021-01-03,AUDUSD,19.015840046988664,23.165246037240461
2021-01-03,AUDUSD.fix,40.0,0.615
2021-01-03,AUS200,22.722226540770382,0.73208870286439132
2021-01-03,BCHUSD,50.515752315729472,0.44372795624842293
2021-01-03,BTCUSD,68.89516597064906,20.582737552415697
2021-01-03,CADCHF,66.4276781248085,0.47276275887368974
2021-01-03,CADJPY,22.923302592742516,2.8071039204983337
2021-01-03,CHFJPY,24.209875177862603,1.6437775681220474
2021-01-03,ETHUSD,62.252440723326622,5.3699046835817539
2021-01-03,EURAUD,34.030196790525245,5.0547399751376743
2021-01-03,EURCAD,28.265966789298275,1.5630287450526406
2021-01-03,EURCHF,46.435398666647878,1.0063879904243289
2021-01-03,EURGBP,55.495169421669878,3.4283356045477928
2021-01-03,EURGBP.fix,36.000000000000007,2.38
2021-01-03,EURJPY,16.346123041486447,13.099191145530854
2021-01-03,EURJPY.fix,30.0,0.005
2021-01-03,EURNZD,64.790540986932754,1.3890280603253895
2021-01-03,EURUSD,13.858689837208935,232.06861090803463
2021-01-03,EURUSD.fix,20.000000000000007,5.4299999999999988
2021-01-03,GBPAUD,61.853864111722444,1.2552055182810629
2021-01-03,GBPCAD,55.681073311604464,1.4271659457715486
2021-01-03,GBPCHF,89.147989251897826,1.3026155038607226
2021-01-03,GBPJPY,38.453483547241241,20.119858746036815
2021-01-03,GBPJPY.fix,61.000000000000007,0.015
2021-01-03,GBPNZD,76.776665444636052,0.77229279177927213
2021-01-03,GBPUSD,27.222857623590777,143.01641479442205
2021-01-03,GBPUSD.fix,30.0,1.815
2021-01-03,LTCUSD,132.08206764796981,0.31962940342123652
2021-01-03,NAS100,37.466491980394665,1.3516835801050813
2021-01-03,NZDCAD,44.764013557463549,0.31629315084156512
2021-01-03,NZDCHF,102.34081664329062,0.22641983585315884
2021-01-03,NZDJPY,17.707072131344596,2.5875356425342955
2021-01-03,NZDUSD,19.077820302980339,8.7474391827476659
2021-01-03,NZDUSD.fix,40.0,0.005
2021-01-03,US30,110.93045490249972,1.0753163740580465
2021-01-03,USDCAD,24.26755679806579,9.3384234034192986
2021-01-03,USDCAD.fix,28.999999999999996,0.53
2021-01-03,USDCHF,48.175163248482725,4.3471735259148208
2021-01-03,USDJPY,14.964550389810263,14.735505448712622
2021-01-03,USDJPY.fix,23.0,0.61
2021-01-03,XAGUSD,136.93370926921693,4.2237093590345953
2021-01-03,XAUUSD,112.85484311983807,169.84249823236166
2021-01-03,XAUUSD.fix,80.000000000000014,0.155
2021-01-03,XRPUSD,276.98088756227634,1.3080487356636732
2021-01-03,XTIUSD,171.65873144814614,0.24874061238121525
2021-01-04,AUDCAD,17.23634839434062,135.81599496118727
2021-01-04,AUDCHF,23.517093379020942,26.455281327425492
2021-01-04,AUDJPY,13.885705705263003,97.523719981871622
2021-01-04,AUDNZD,12.774700569805978,57.073387972125914
2021-01-04,AUDUSD,11.646911167230048,969.34337714935612
2021-01-04,AUDUSD.fix,40.000000000000007,3.225
2021-01-04,AUS200,22.403395449744597,1.8365407556893818
2021-01-04,BCHUSD,50.94628448980032,2.2944547878129962
2021-01-04,BTCUSD,70.3517208988745,195.15599457598583
2021-01-04,CADCHF,25.289788136564034,66.73353451450717
2021-01-04,CADJPY,11.516054251291598,158.16240118216251
2021-01-04,CHFJPY,14.140099220013708,92.674130564193277
2021-01-04,ETHUSD,64.23826642471856,68.856519950131911
2021-01-04,EURAUD,16.086880655001142,251.44995000126508
2021-01-04,EURCAD,11.914867707693247,113.82711332276688
2021-01-04,EURCHF,21.1804016970313,73.846462587040065
2021-01-04,EURGBP,26.357346439995958,439.97846004269695
2021-01-04,EURGBP.fix,35.999999999999986,1.7300000000000002
2021-01-04,EURJPY,8.88859436853982,524.37862815459482
2021-01-04,EURJPY.fix,29.999999999999993,0.65000000000000013
2021-01-04,EURNZD,31.755728288581768,82.27639684082105
2021-01-04,EURUSD,8.4914514290177436,8967.11212760617
2021-01-04,EURUSD.fix,20.00000000000005,22.649999999999959
2021-01-04,GBPAUD,29.398118910608915,98.008236820576784
2021-01-04,GBPCAD,30.031110917757768,61.349932605935948
2021-01-04,GBPCHF,37.098798736859258,133.15214695354209
2021-01-04,GBPJPY,15.003620592948248,982.27943414268077
2021-01-04,GBPJPY.fix,61.000000000000043,1.2599999999999996
2021-01-04,GBPNZD,36.509776423242414,68.524688223437238
2021-01-04,GBPUSD,12.416316487455012,7411.3340075104652
2021-01-04,GBPUSD.fix,29.999999999999996,17.219999999999995
2021-01-04,GER30,0.0,3.5493508820082269
2021-01-04,LTCUSD,111.07511494251975,14.651885472243462
2021-01-04,NAS100,30.682667773147262,63.104287677010781
2021-01-04,NZDCAD,18.209196396480703,34.242992512549151
2021-01-04,NZDCHF,23.79257769026778,31.230739614407149
2021-01-04,NZDJPY,12.63571108574938,70.60762291391687
2021-01-04,NZDUSD,13.794088855394733,384.57855050174987
2021-01-04,NZDUSD.fix,40.000000000000007,0.86
2021-01-04,US30,88.446289348615437,57.704036438993612
2021-01-04,USDCAD,9.0009722095651234,1053.7975119248854
2021-01-04,USDCAD.fix,29.0,14.484999999999998
2021-01-04,USDCHF,16.884943750490244,343.34060148124786
2021-01-04,USDCHF.fix,42.999999999999993,0.47000000000000008
