date,open,high,low,close,trend
2015.09.16,1.12673,1.13204,1.12139,1.12888,0
2015.09.17,1.12888,1.14409,1.12844,1.14286,0
2015.09.18,1.1433,1.146,1.1269,1.12946,0
2015.09.21,1.12821,1.13298,1.11809,1.11891,0
2015.09.22,1.11889,1.12073,1.11131,1.1119,0
2015.09.23,1.1119,1.12132,1.11049,1.11848,0
2015.09.24,1.11857,1.12957,1.11641,1.12292,0
2015.09.25,1.12292,1.12318,1.1116,1.11914,0
2015.09.28,1.11816,1.12475,1.1146,1.12437,0
2015.09.29,1.12442,1.12814,1.11936,1.1247,0
2015.09.30,1.12471,1.12612,1.1157,1.11755,0
2015.10.01,1.11752,1.12088,1.11349,1.1194,0
2015.10.02,1.11938,1.13185,1.11502,1.12058,0
2015.10.05,1.12186,1.12891,1.11732,1.1186,0
2015.10.06,1.11859,1.12791,1.11717,1.12704,0
2015.10.07,1.12704,1.1284,1.12112,1.12367,0
2015.10.08,1.12367,1.13274,1.12342,1.12747,0
2015.10.09,1.12754,1.13872,1.12667,1.13729,0
2015.10.12,1.13575,1.13967,1.1354,1.13578,0
2015.10.13,1.13578,1.1411,1.1344,1.13783,0
2015.10.14,1.13784,1.14888,1.13765,1.14728,1
2015.10.15,1.14729,1.14949,1.13628,1.13773,1
2015.10.16,1.13774,1.13949,1.13339,1.13473,1
2015.10.19,1.13555,1.13789,1.13054,1.13248,1
2015.10.20,1.1326,1.13869,1.13225,1.13458,1
2015.10.21,1.13453,1.13771,1.1334,1.13384,1
2015.10.22,1.13381,1.13508,1.10998,1.11079,1
2015.10.23,1.11077,1.11396,1.09963,1.10156,1
2015.10.26,1.10064,1.1068,1.10036,1.10527,1
2015.10.27,1.10527,1.10782,1.103,1.10463,1
2015.10.28,1.10459,1.10955,1.08965,1.09266,1
2015.10.29,1.09268,1.0986,1.09015,1.09858,1
2015.10.30,1.09858,1.10723,1.09654,1.10008,1
2015.11.02,1.1034,1.10527,1.10003,1.10124,1
2015.11.03,1.10092,1.10301,1.09357,1.09587,1
2015.11.04,1.09609,1.09676,1.08437,1.08641,1
2015.11.05,1.08641,1.08968,1.08333,1.0883,1
2015.11.06,1.08829,1.08934,1.07035,1.07365,1
2015.11.09,1.07253,1.079,1.07199,1.07508,1
2015.11.10,1.07516,1.07639,1.0674,1.07233,1
2015.11.11,1.07214,1.07735,1.07055,1.07391,1
2015.11.12,1.07402,1.08298,1.06909,1.08129,1
2015.11.13,1.08122,1.08166,1.07138,1.07671,0
2015.11.16,1.07396,1.07577,1.06744,1.06859,0
2015.11.17,1.0686,1.06905,1.06305,1.06404,0
2015.11.18,1.06412,1.06921,1.06171,1.06586,0
2015.11.19,1.06588,1.07626,1.06547,1.07327,0
2015.11.20,1.07327,1.07371,1.06402,1.06456,0
2015.11.23,1.06383,1.06567,1.05921,1.06357,0
2015.11.24,1.06365,1.06729,1.06193,1.06423,0
2015.11.25,1.06424,1.0689,1.05656,1.06239,0
2015.11.26,1.06234,1.0627,1.05998,1.06081,0
2015.11.27,1.06082,1.06377,1.05682,1.05889,0
2015.11.30,1.05855,1.05947,1.05576,1.05628,1
2015.12.01,1.0563,1.06368,1.05624,1.0631,1
2015.12.02,1.0631,1.06359,1.05504,1.06127,1
2015.12.03,1.06124,1.09807,1.05186,1.09379,1
2015.12.04,1.09382,1.09558,1.08358,1.08752,1
2015.12.07,1.08667,1.0887,1.07957,1.08361,1
2015.12.08,1.08312,1.09021,1.08299,1.08912,1
2015.12.09,1.08912,1.10424,1.08788,1.10244,1
2015.12.10,1.10218,1.10246,1.09248,1.09396,1
2015.12.11,1.09399,1.10305,1.09262,1.09844,1
2015.12.14,1.09842,1.10485,1.0945,1.09913,1
2015.12.15,1.09915,1.10594,1.09043,1.09278,1
2015.12.16,1.09277,1.10108,1.0887,1.09097,1
2015.12.17,1.09099,1.09124,1.08023,1.08246,1
2015.12.18,1.08242,1.08741,1.08046,1.08652,1
2015.12.21,1.08507,1.09387,1.08467,1.09135,1
2015.12.22,1.09139,1.09838,1.0902,1.09563,0
2015.12.23,1.09538,1.09557,1.08698,1.09089,0
2015.12.24,1.0909,1.09672,1.09031,1.09579,0
2015.12.28,1.09675,1.09921,1.09517,1.09657,0
2015.12.29,1.09643,1.09915,1.08987,1.09189,0
2015.12.30,1.0919,1.09435,1.09018,1.09318,0
2015.12.31,1.09301,1.09368,1.08525,1.08539,0
2016.01.04,1.08668,1.0946,1.07806,1.08286,0
2016.01.05,1.08275,1.08384,1.07104,1.07472,0
2016.01.06,1.07438,1.07991,1.07074,1.0781,0
2016.01.07,1.07799,1.09397,1.07707,1.09312,0
2016.01.08,1.09313,1.09323,1.0803,1.09254,0
2016.01.11,1.09153,1.09689,1.08473,1.08558,0
2016.01.12,1.08585,1.08999,1.08191,1.08574,0
2016.01.13,1.08573,1.08878,1.08045,1.08768,0
2016.01.14,1.08765,1.09429,1.08343,1.08624,0
2016.01.15,1.08623,1.09841,1.08542,1.09094,0
2016.01.18,1.09217,1.09273,1.08686,1.08898,0
2016.01.19,1.08878,1.09387,1.08588,1.09067,0
2016.01.20,1.09074,1.09757,1.0877,1.08885,0
2016.01.21,1.08857,1.09209,1.07772,1.0873,0
2016.01.22,1.08734,1.0876,1.07889,1.07962,0
2016.01.25,1.07909,1.08566,1.07875,1.08496,0
2016.01.26,1.08479,1.08741,1.08185,1.08679,0
2016.01.27,1.08692,1.09159,1.08503,1.08924,0
2016.01.28,1.08925,1.09673,1.08695,1.09393,0
2016.01.29,1.09393,1.09485,1.08098,1.0829,0
2016.02.01,1.08295,1.09125,1.08144,1.08867,0
2016.02.02,1.08878,1.09396,1.08823,1.09169,0
2016.02.03,1.09173,1.1145,1.09033,1.11027,1
2016.02.04,1.11041,1.12385,1.10692,1.12055,1
2016.02.05,1.12068,1.12458,1.11087,1.11521,1
2016.02.08,1.11447,1.12154,1.10861,1.11922,1
2016.02.09,1.11898,1.13376,1.11618,1.12929,1
2016.02.10,1.12922,1.1311,1.11598,1.12881,1
2016.02.11,1.12895,1.13763,1.12734,1.13203,1
2016.02.12,1.13216,1.13333,1.12136,1.12507,1
2016.02.15,1.1232,1.12488,1.11276,1.11543,1
2016.02.16,1.11544,1.11926,1.11235,1.11408,1
2016.02.17,1.11423,1.11787,1.11056,1.11272,1
2016.02.18,1.11254,1.11492,1.10704,1.1105,1
2016.02.19,1.11061,1.11388,1.10661,1.11292,0
2016.02.22,1.11089,1.11238,1.10029,1.10269,0
2016.02.23,1.10293,1.10524,1.09896,1.10168,0
2016.02.24,1.10183,1.10456,1.09568,1.10102,0
2016.02.25,1.10133,1.10494,1.09862,1.10177,0
2016.02.26,1.10161,1.1068,1.09111,1.09247,0
2016.02.29,1.09125,1.0962,1.08589,1.08723,0
2016.03.01,1.08722,1.08931,1.08337,1.08656,0
2016.03.02,1.08653,1.08804,1.08252,1.08677,0
2016.03.03,1.08677,1.09722,1.08531,1.09553,0
2016.03.04,1.09565,1.10429,1.09025,1.10004,0
2016.03.07,1.09875,1.10255,1.09397,1.10118,0
2016.03.08,1.10131,1.10575,1.09931,1.10097,0
2016.03.09,1.10107,1.10345,1.09457,1.09939,0
2016.03.10,1.09977,1.12175,1.08214,1.1177,0
2016.03.11,1.11776,1.12092,1.10799,1.11468,0
2016.03.14,1.11434,1.11757,1.10772,1.11008,0
2016.03.15,1.11009,1.11246,1.10714,1.11052,0
2016.03.16,1.11052,1.12419,1.10574,1.12115,0
2016.03.17,1.1212,1.1342,1.12044,1.13136,0
2016.03.18,1.13137,1.13363,1.12557,1.12666,0
2016.03.21,1.12674,1.12842,1.1234,1.12379,0
2016.03.22,1.12379,1.12593,1.11877,1.12145,0
2016.03.23,1.12142,1.12229,1.1159,1.11796,0
2016.03.24,1.11796,1.11874,1.11435,1.1178,0
2016.03.25,1.1178,1.11792,1.11522,1.11602,0
2016.03.28,1.11604,1.12194,1.11524,1.1194,0
2016.03.29,1.1194,1.13028,1.11686,1.12862,0
2016.03.30,1.12892,1.13652,1.12826,1.13362,0
2016.03.31,1.13363,1.14116,1.13099,1.13761,0
2016.04.01,1.1378,1.14377,1.13342,1.13902,0
2016.04.04,1.14005,1.14123,1.1357,1.13868,0
2016.04.05,1.13848,1.14048,1.13356,1.13806,0
2016.04.06,1.13815,1.14314,1.13262,1.13976,0
2016.04.07,1.13977,1.14537,1.13371,1.1376,0
2016.04.08,1.13748,1.14188,1.13486,1.13927,0
2016.04.11,1.14139,1.1447,1.13717,1.14032,0
2016.04.12,1.14028,1.14646,1.13451,1.13826,0
2016.04.13,1.13821,1.13908,1.12685,1.12714,0
2016.04.14,1.12712,1.12945,1.12338,1.12667,0
2016.04.15,1.12669,1.13167,1.12453,1.12771,0
2016.04.18,1.12982,1.13316,1.12733,1.13101,0
2016.04.19,1.13091,1.13842,1.13033,1.13566,0
2016.04.20,1.13572,1.13876,1.12898,1.12952,0
2016.04.21,1.12956,1.13977,1.12693,1.12862,0
2016.04.22,1.12858,1.13081,1.12166,1.12184,1
2016.04.25,1.12155,1.12779,1.12148,1.12647,1
2016.04.26,1.12655,1.13391,1.12558,1.12952,1
2016.04.27,1.12946,1.1361,1.12716,1.1316,1
2016.04.28,1.13199,1.13675,1.12954,1.13479,1
2016.04.29,1.13471,1.14587,1.13471,1.1445,1
2016.05.02,1.14575,1.15354,1.14477,1.15308,1
2016.05.03,1.15281,1.16158,1.1495,1.14957,1
2016.05.04,1.14949,1.15292,1.14658,1.14854,1
2016.05.05,1.1483,1.14932,1.13854,1.14035,1
2016.05.06,1.14034,1.14795,1.13859,1.13987,1
2016.05.09,1.13927,1.14193,1.13747,1.13822,1
2016.05.10,1.13822,1.14095,1.13582,1.13691,1
2016.05.11,1.1369,1.14459,1.13682,1.14245,1
2016.05.12,1.14247,1.14288,1.13698,1.13744,1
2016.05.13,1.13745,1.13792,1.12826,1.13025,1
2016.05.16,1.13093,1.1342,1.1301,1.13177,1
2016.05.17,1.13192,1.1348,1.13012,1.13115,1
2016.05.18,1.13114,1.13158,1.12136,1.12145,1
2016.05.19,1.12142,1.12297,1.11795,1.12012,1
2016.05.20,1.12013,1.12368,1.11959,1.12217,1
2016.05.23,1.12066,1.12424,1.11871,1.1219,1
2016.05.24,1.1219,1.12265,1.1132,1.11395,1
2016.05.25,1.11393,1.11665,1.11286,1.11541,0
2016.05.26,1.11536,1.12162,1.11491,1.11926,0
2016.05.27,1.11924,1.12004,1.11096,1.11096,0
2016.05.30,1.11116,1.11442,1.10974,1.11362,0
2016.05.31,1.11354,1.1173,1.11217,1.11299,0
2016.06.01,1.11304,1.11935,1.11136,1.11868,0
2016.06.02,1.11871,1.12195,1.11448,1.115,0
2016.06.03,1.11498,1.13729,1.11361,1.13613,0
2016.06.06,1.13508,1.13921,1.13254,1.1353,0
2016.06.07,1.13518,1.138,1.13382,1.13551,0
2016.06.08,1.13549,1.14102,1.13537,1.13883,0
2016.06.09,1.13901,1.14151,1.13051,1.1313,0
2016.06.10,1.13135,1.1321,1.12448,1.12488,0
2016.06.13,1.12462,1.13027,1.12317,1.12889,0
2016.06.14,1.12886,1.12979,1.11884,1.12031,0
2016.06.15,1.12032,1.12978,1.11892,1.12585,0
2016.06.16,1.12586,1.12945,1.11303,1.12241,0
2016.06.17,1.12245,1.12959,1.12217,1.12722,0
2016.06.20,1.13315,1.13821,1.13013,1.13133,0
2016.06.21,1.13133,1.13491,1.12411,1.12415,0
2016.06.22,1.124,1.13373,1.12358,1.12946,0
2016.06.23,1.12946,1.14208,1.12946,1.13864,0
2016.06.24,1.13847,1.14257,1.09107,1.10827,0
2016.06.27,1.10102,1.10832,1.09703,1.10226,0
2016.06.28,1.10205,1.11112,1.10098,1.10633,0
2016.06.29,1.10643,1.11297,1.10487,1.11228,0
2016.06.30,1.11227,1.11539,1.10232,1.11061,0
2016.07.01,1.1106,1.1169,1.10714,1.11377,0
2016.07.04,1.11297,1.11589,1.10973,1.1153,0
2016.07.05,1.11515,1.11864,1.10618,1.10754,0
2016.07.06,1.10755,1.11111,1.10284,1.10999,0
2016.07.07,1.10999,1.11068,1.10518,1.1061,0
2016.07.08,1.10622,1.11197,1.1001,1.10477,0
2016.07.11,1.10497,1.10743,1.10157,1.10574,0
2016.07.12,1.10572,1.11255,1.10516,1.10601,0
2016.07.13,1.10602,1.11193,1.10416,1.1088,0
2016.07.14,1.10887,1.11644,1.1088,1.1116,0
2016.07.15,1.1118,1.11486,1.1021,1.10287,0
2016.07.18,1.10469,1.10838,1.1037,1.1075,0
2016.07.19,1.10749,1.10799,1.09991,1.102,0
2016.07.20,1.10199,1.10303,1.09811,1.10122,0
2016.07.21,1.10127,1.10593,1.09787,1.10241,0
2016.07.22,1.10241,1.10406,1.09548,1.09762,0
2016.07.25,1.09699,1.09982,1.09516,1.09933,0
2016.07.26,1.09932,1.10294,1.09777,1.09859,0
2016.07.27,1.09862,1.10646,1.09586,1.10577,0
2016.07.28,1.10576,1.11193,1.10506,1.10746,0
2016.07.29,1.10745,1.1197,1.1072,1.11671,0
2016.08.01,1.11718,1.11832,1.11547,1.11595,0
2016.08.02,1.11598,1.12333,1.11567,1.12215,0
2016.08.03,1.12216,1.12258,1.114,1.11485,0
2016.08.04,1.11487,1.11559,1.11136,1.1127,0
2016.08.05,1.11274,1.1161,1.10454,1.10858,0
2016.08.08,1.10772,1.11047,1.10717,1.1087,0
2016.08.09,1.10878,1.11221,1.10702,1.11156,0
2016.08.10,1.11128,1.11897,1.1112,1.11757,0
2016.08.11,1.11752,1.1191,1.1135,1.11365,0
2016.08.12,1.11368,1.12209,1.11306,1.11572,0
2016.08.15,1.11667,1.12032,1.11529,1.11817,0
2016.08.16,1.11821,1.1322,1.1177,1.12767,0
2016.08.17,1.12771,1.13155,1.124,1.12844,0
2016.08.18,1.12881,1.13658,1.12842,1.1352,0
2016.08.19,1.13519,1.13591,1.13036,1.13235,0
2016.08.22,1.13068,1.13302,1.12706,1.13189,0
2016.08.23,1.13186,1.1355,1.13032,1.13041,0
2016.08.24,1.13043,1.13111,1.12449,1.12628,0
2016.08.25,1.12629,1.12971,1.12586,1.12787,0
2016.08.26,1.12789,1.134,1.11799,1.11925,0
2016.08.29,1.11877,1.12075,1.11577,1.1188,0
2016.08.30,1.11881,1.11919,1.11317,1.11419,0
2016.08.31,1.1142,1.11652,1.11225,1.11564,0
2016.09.01,1.11564,1.12048,1.11271,1.1196,0
2016.09.02,1.1196,1.12518,1.11498,1.11517,0
2016.09.05,1.11556,1.1182,1.11388,1.11461,0
2016.09.06,1.11459,1.12628,1.11399,1.12536,0
2016.09.07,1.12543,1.1271,1.12283,1.12384,0
2016.09.08,1.12384,1.13265,1.12338,1.12583,0
2016.09.09,1.12587,1.12846,1.11981,1.123,0
2016.09.12,1.12347,1.1268,1.12099,1.12338,0
2016.09.13,1.12338,1.12599,1.12034,1.1218,0
2016.09.14,1.12182,1.12737,1.12114,1.12471,0
2016.09.15,1.12467,1.12825,1.12187,1.12432,0
2016.09.16,1.12433,1.12496,1.11492,1.11517,0
2016.09.19,1.11528,1.11974,1.11501,1.11731,0
2016.09.20,1.1173,1.12129,1.11491,1.11502,0
2016.09.21,1.11507,1.11958,1.11224,1.11855,0
2016.09.22,1.11857,1.12569,1.11844,1.12073,0
2016.09.23,1.12076,1.12401,1.11935,1.1227,0
2016.09.26,1.12279,1.12785,1.1221,1.1253,0
2016.09.27,1.12534,1.12584,1.11906,1.12105,0
2016.09.28,1.12085,1.12365,1.11814,1.12168,0
2016.09.29,1.12168,1.12496,1.11964,1.12211,0
2016.09.30,1.12217,1.12504,1.11527,1.12344,0
2016.10.03,1.12248,1.1243,1.12048,1.12087,0
2016.10.04,1.12096,1.12384,1.11375,1.12005,0
2016.10.05,1.12012,1.12329,1.11892,1.12035,0
2016.10.06,1.12036,1.12121,1.11395,1.11468,0
2016.10.07,1.11466,1.12043,1.11039,1.11962,0
2016.10.10,1.11791,1.12018,1.11306,1.11371,0
2016.10.11,1.11371,1.1142,1.10486,1.10531,1
2016.10.12,1.1053,1.10674,1.10041,1.10052,1
2016.10.13,1.10056,1.10571,1.09849,1.10557,1
2016.10.14,1.10537,1.10572,1.09699,1.09707,1
2016.10.17,1.09683,1.10075,1.09633,1.09981,1
2016.10.18,1.09983,1.10259,1.09697,1.09791,1
2016.10.19,1.09788,1.10042,1.09545,1.09728,1
2016.10.20,1.09728,1.10389,1.09154,1.09288,1
2016.10.21,1.09286,1.09291,1.08589,1.08827,1
2016.10.24,1.08817,1.08992,1.08591,1.08809,1
2016.10.25,1.08802,1.09044,1.08506,1.08868,1
2016.10.26,1.08867,1.0946,1.08739,1.09076,1
2016.10.27,1.09076,1.09417,1.08818,1.08931,1
2016.10.28,1.08947,1.09911,1.08925,1.09812,0
2016.10.31,1.09859,1.09887,1.09355,1.09761,0
2016.11.01,1.09762,1.10688,1.09597,1.10562,0
2016.11.02,1.10564,1.11226,1.1049,1.10947,0
2016.11.03,1.10956,1.11255,1.10592,1.11055,0
2016.11.04,1.11054,1.11407,1.10793,1.11358,1
2016.11.07,1.10617,1.11097,1.10268,1.10395,1
2016.11.08,1.10396,1.10666,1.10083,1.10231,1
2016.11.09,1.10251,1.12988,1.09064,1.09086,1
2016.11.10,1.09071,1.09531,1.08644,1.08902,1
2016.11.11,1.08902,1.09229,1.083,1.08536,1
2016.11.14,1.08298,1.08392,1.07087,1.07362,1
2016.11.15,1.0736,1.08159,1.07136,1.072,1
2016.11.16,1.07185,1.07591,1.06658,1.06899,1
2016.11.17,1.06902,1.07452,1.06194,1.06246,1
2016.11.18,1.06218,1.06425,1.05686,1.05836,1
2016.11.21,1.05916,1.06488,1.05773,1.06262,1
2016.11.22,1.06268,1.06575,1.05829,1.06244,1
2016.11.23,1.06226,1.06432,1.05257,1.05516,1
2016.11.24,1.05494,1.0585,1.05174,1.05471,1
2016.11.25,1.05467,1.0627,1.05379,1.05905,0
2016.11.28,1.06096,1.0685,1.05631,1.06126,0
2016.11.29,1.06122,1.06539,1.05645,1.06485,0
2016.11.30,1.06484,1.06662,1.05522,1.05871,0
2016.12.01,1.0587,1.06683,1.05841,1.06592,0
2016.12.02,1.06593,1.06895,1.06245,1.06606,0
2016.12.05,1.06246,1.07957,1.0505,1.0763,0
2016.12.06,1.07633,1.0785,1.06978,1.07161,0
2016.12.07,1.07161,1.07678,1.07094,1.07518,0
2016.12.08,1.07518,1.0873,1.05973,1.0612,0
2016.12.09,1.06118,1.06293,1.05302,1.05538,0
2016.12.12,1.05326,1.06514,1.05248,1.06338,0
2016.12.13,1.06338,1.06667,1.06034,1.06233,0
2016.12.14,1.06249,1.06694,1.04958,1.05331,0
2016.12.15,1.05335,1.05385,1.0366,1.04121,0
2016.12.16,1.04121,1.04738,1.04002,1.04513,0
2016.12.19,1.04378,1.04789,1.03918,1.04016,0
2016.12.20,1.04013,1.04177,1.03519,1.03861,0
2016.12.21,1.03857,1.04508,1.0382,1.04231,0
2016.12.22,1.04235,1.04988,1.04226,1.04349,0
2016.12.23,1.04347,1.04687,1.04262,1.04488,0
2016.12.26,1.0445,1.0467,1.04376,1.04512,0
2016.12.27,1.0451,1.0463,1.04316,1.04569,0
2016.12.28,1.0454,1.04793,1.03719,1.04086,0
2016.12.29,1.04107,1.04936,1.04048,1.04881,0
2016.12.30,1.04847,1.06501,1.04831,1.05172,0
2017.01.02,1.05165,1.05286,1.04504,1.04527,0
2017.01.03,1.04529,1.04897,1.03398,1.04046,0
2017.01.04,1.04049,1.04991,1.03897,1.04862,0
2017.01.05,1.04852,1.06148,1.04804,1.06048,0
2017.01.06,1.06045,1.06218,1.05245,1.05315,0
2017.01.09,1.05289,1.05823,1.05104,1.05714,0
2017.01.10,1.05729,1.06265,1.05505,1.05533,0
2017.01.11,1.05544,1.06225,1.04531,1.05813,0
2017.01.12,1.05815,1.06843,1.05714,1.06113,0
2017.01.13,1.06118,1.06724,1.05957,1.06397,0
2017.01.16,1.06042,1.0635,1.05787,1.05953,0
2017.01.17,1.0595,1.07188,1.0595,1.07121,0
2017.01.18,1.07118,1.07138,1.06282,1.06286,0
2017.01.19,1.06283,1.06763,1.05886,1.06624,0
2017.01.20,1.06616,1.07092,1.06248,1.06982,0
2017.01.23,1.07022,1.07687,1.06927,1.07624,0
2017.01.24,1.07629,1.07743,1.07201,1.07297,0
2017.01.25,1.073,1.07694,1.0711,1.07459,0
2017.01.26,1.07466,1.0765,1.06572,1.06814,0
2017.01.27,1.06821,1.07246,1.06579,1.06913,0
2017.01.30,1.07151,1.07397,1.06199,1.06912,0
2017.01.31,1.0691,1.08119,1.06842,1.07961,0
2017.02.01,1.07976,1.0807,1.07298,1.07673,0
2017.02.02,1.07688,1.08284,1.07557,1.07576,0
2017.02.03,1.07576,1.07973,1.07109,1.07847,0
2017.02.06,1.0785,1.07909,1.07052,1.07488,0
2017.02.07,1.07488,1.075,1.06558,1.06829,0
2017.02.08,1.06833,1.07136,1.06403,1.06977,0
2017.02.09,1.06974,1.07093,1.06498,1.06509,0
2017.02.10,1.06568,1.06674,1.06073,1.06386,0
2017.02.13,1.06274,1.06581,1.05918,1.05925,0
2017.02.14,1.05948,1.06331,1.05606,1.05725,0
2017.02.15,1.05743,1.06088,1.05209,1.05982,0
2017.02.16,1.05988,1.06789,1.05904,1.06742,0
2017.02.17,1.0672,1.06763,1.06045,1.06081,0
2017.02.20,1.06062,1.06326,1.06028,1.06088,0
2017.02.21,1.06084,1.06142,1.05255,1.05294,0
2017.02.22,1.05348,1.05738,1.04933,1.05569,0
2017.02.23,1.05531,1.05948,1.05372,1.05808,0
