day,symbol_name,profit,volume,PnL/Lot,Coef
8/24/2021,USDJPY,-15026,1222.02,-12.295927,-0.00076
8/25/2021,USDJPY,-5790,1231.15,-4.70293,-0.00107
8/26/2021,USDJPY,7860,1293,6.0786,-0.00041
8/27/2021,USDJPY,37325,1560.38,23.920736,0.001077
8/30/2021,USDJPY,4335,944.94,4.587996,0.000837
8/31/2021,USDJPY,27300,1735.72,15.728453,-0.0002
9/1/2021,USDJPY,17540,2246.54,7.807773,0.000308
9/2/2021,USDJPY,3119,802.73,3.885827,2.81E-07
9/3/2021,USDJPY,313,1172.54,0.267291,-2.91E-05
9/6/2021,USDJPY,10188,756.4,13.468521,0.001132
9/7/2021,USDJPY,-45445,1564.21,-29.052926,-0.00033
9/8/2021,USDJPY,16339,1940.15,8.421272,-0.00015
9/9/2021,USDJPY,34587,1748.35,19.78281,0.001548
9/10/2021,USDJPY,18050,1105.55,16.3269,0.000133
9/13/2021,USDJPY,10925,1147.12,9.523936,0.000289
9/14/2021,USDJPY,79063,1932.59,40.91035,0.001282
9/15/2021,USDJPY,-39485,2783.82,-14.183919,0.000759
9/16/2021,USDJPY,44808,1746.38,25.657733,-0.0006
9/17/2021,USDJPY,-17781,1335.3,-13.316064,-0.00223
9/20/2021,USDJPY,-10087,1354.91,-7.444748,-1.20E-03
9/21/2021,USDJPY,-3121,1191.59,-2.61944,5.21E-05
9/22/2021,USDJPY,17093,1508.9,11.328139,-0.00054
9/23/2021,USDJPY,-106042,1767.16,-60.006762,-0.00095
9/24/2021,USDJPY,-174245,2902.56,-60.03132,1.58E-05
9/27/2021,USDJPY,-577950,5411.48,-106.800727,-0.00018
9/28/2021,USDJPY,-1233449,6955.08,-177.345104,0.000118
9/29/2021,USDJPY,-791074,5196.78,-152.223872,0.000425
9/30/2021,USDJPY,12566,4361.18,2.881378,0.000294
10/1/2021,USDJPY,24380,2831.29,8.611066,2.72E-04
10/4/2021,USDJPY,36092,2954.22,12.217007,0.000215
10/5/2021,USDJPY,-40786,1748.21,-23.330337,-0.00011
10/6/2021,USDJPY,-12832,2254.99,-5.69035,-0.00076
10/7/2021,USDJPY,-3223,1466.51,-2.197844,-0.00107
10/8/2021,USDJPY,-153110,2941.72,-52.047709,-0.00041
10/11/2021,USDJPY,-1553169,4837.78,-321.050007,1.08E-03
10/12/2021,USDJPY,-632456,4381.55,-144.345348,0.000837
10/13/2021,USDJPY,-49135,3095.57,-15.872775,-0.0002
10/14/2021,USDJPY,-145199,2364.63,-61.404334,0.000308
10/15/2021,USDJPY,-787729,3378.04,-233.191256,2.81E-07
10/18/2021,USDJPY,-21,2303.86,-0.009305,-2.91E-05
10/19/2021,USDJPY,-165767,2675.55,-61.956246,0.001132
10/20/2021,USDJPY,-184546,2478.15,-74.469315,-0.00033
10/21/2021,USDJPY,-19005,2799.49,-6.788726,-1.50E-04
10/22/2021,USDJPY,12368,2313.52,5.345906,0.001548
10/25/2021,USDJPY,-3394,1912.85,-1.774491,0.000133
10/26/2021,USDJPY,-79027,1845.26,-42.826822,0.000289
10/27/2021,USDJPY,56156,2586.47,21.711278,0.001282
10/28/2021,USDJPY,35560,2242.44,15.857611,0.000759
10/29/2021,USDJPY,-20448,2135.88,-9.573464,-0.0006
11/1/2021,USDJPY,13605,2945.84,4.618325,-1.20E-03
11/2/2021,USDJPY,62380,2603.02,23.96432,5.21E-05
11/3/2021,USDJPY,-5685,2107.48,-2.697537,-5.40E-04
11/4/2021,USDJPY,66924,2620.03,25.543307,-0.00095
11/5/2021,USDJPY,37189,2461.59,15.107684,1.58E-05
11/8/2021,USDJPY,59838,2088.36,28.653054,-0.00018
11/9/2021,USDJPY,-14679,2501.31,-5.868593,0.000118
11/10/2021,USDJPY,-213090,3105.51,-68.616634,0.000425
11/11/2021,USDJPY,-55669,1766.41,-31.515217,0.000294
11/12/2021,USDJPY,-22566,2057.84,-10.965738,2.72E-04
11/15/2021,USDJPY,-60349,1474.73,-40.922289,0.000215
11/16/2021,USDJPY,-260463,2545.92,-102.306047,-0.00011
11/17/2021,USDJPY,-16579,2254.27,-7.354272,-0.00076
11/18/2021,USDJPY,19273,1746.15,11.037583,-0.00107
11/19/2021,USDJPY,51414,2087.84,24.625675,-0.00041
11/22/2021,USDJPY,-86737,2049.46,-42.321821,0.001077
11/23/2021,USDJPY,-54735,2754.97,-19.867762,0.000837
11/24/2021,USDJPY,-140541,2950.19,-47.637903,-0.0002
11/25/2021,USDJPY,3838,1183.53,3.242824,0.000308
11/26/2021,USDJPY,1263,3833.29,0.329371,2.81E-07
11/29/2021,USDJPY,5265,2633.82,1.998973,-2.91E-05
11/30/2021,USDJPY,27061,3325.73,8.136877,0.001132
12/1/2021,USDJPY,13078,1956.98,6.6827,-0.00033
12/2/2021,USDJPY,67055,2414.16,27.775612,-0.00015
12/3/2021,USDJPY,-3302,1794.85,-1.839477,0.001548
12/6/2021,USDJPY,5712,1575.91,3.624328,0.000133
12/7/2021,USDJPY,-28933,2259.02,-12.807775,0.000289
12/8/2021,USDJPY,13364,2415.7,5.531974,0.001282
12/9/2021,USDJPY,36250,1710.82,21.188655,0.000759
12/10/2021,USDJPY,21807,1970.85,11.065002,-0.0006
12/13/2021,USDJPY,17054,1618.95,10.534005,-0.00223
12/14/2021,USDJPY,19138,1565.1,12.228249,-1.20E-03
12/15/2021,USDJPY,-107198,2096.8,-51.124381,5.21E-05
12/16/2021,USDJPY,56961,1960.7,29.051138,-0.00054
12/17/2021,USDJPY,43050,2158.41,19.945442,-0.00095
12/20/2021,USDJPY,19914,1738.4,11.455373,1.58E-05
12/21/2021,USDJPY,-23792,1861.83,-12.778854,-0.00018
12/22/2021,USDJPY,-14065,2386.62,-5.893077,0.000118
12/23/2021,USDJPY,-50849,1534.79,-33.130636,0.000425
12/24/2021,USDJPY,-9610,642.71,-14.952667,2.94E-04
12/27/2021,USDJPY,-190148,1901.6,-99.993528,2.72E-04
12/28/2021,USDJPY,-4165,1626.23,-2.561006,0.000215
12/29/2021,USDJPY,-39701,2346.9,-16.916204,-0.00011
12/30/2021,USDJPY,-78749,1774.46,-44.379395,-0.00076
12/31/2021,USDJPY,-14230,956.9,-14.871268,-0.00107
1/3/2022,USDJPY,-82793,3479.76,-23.792631,-0.00041
1/4/2022,USDJPY,-966330,5185.87,-186.339,0.001077
1/5/2022,USDJPY,56590,3675.19,15.397763,0.000837
1/6/2022,USDJPY,47982,2580,18.597603,-2.00E-04
1/7/2022,USDJPY,22348,2369.57,9.431419,0.000308
1/10/2022,USDJPY,80254,4651.5,17.253268,2.81E-07
1/11/2022,USDJPY,-148286,3310.9,-44.78721,-2.91E-05
1/12/2022,USDJPY,40878,3584.19,11.405075,0.001132
1/13/2022,USDJPY,-76423,3063.97,-24.94237,-0.00033
1/14/2022,USDJPY,29320,2985.31,9.821552,-0.00015
1/17/2022,USDJPY,-36164,1470.41,-24.594481,0.001548
1/18/2022,USDJPY,-15197,2945.32,-5.159874,0.000133
1/19/2022,USDJPY,6310,2482.99,2.541307,0.000289
1/20/2022,USDJPY,14901,2277.96,6.541262,0.001282
1/21/2022,USDJPY,11774,1772.9,6.641158,0.000759
1/24/2022,USDJPY,-169,2203.52,-0.076567,-0.0006
1/25/2022,USDJPY,11907,1870.48,6.365511,-0.00223
1/26/2022,USDJPY,-26830,1975.71,-13.579925,-1.20E-03
1/27/2022,USDJPY,-95416,2550.76,-37.406751,5.21E-05
1/28/2022,USDJPY,-39410,2386.08,-16.516755,-0.00054
1/31/2022,USDJPY,6712,3000.81,2.236879,-0.00095
2/1/2022,USDJPY,111692,3304.42,33.800702,1.58E-05
2/2/2022,USDJPY,-10137,2706.54,-3.745377,-0.00018
2/3/2022,USDJPY,-26215,2061.54,-12.716155,0.000118
2/4/2022,USDJPY,-13840,2183.31,-6.338893,0.000425
2/7/2022,USDJPY,19136,2118.07,9.034778,2.94E-04
2/8/2022,USDJPY,-31748,2631.51,-12.064522,2.72E-04
2/9/2022,USDJPY,17890,2005.4,8.92114,0.000215
2/10/2022,USDJPY,-86323,3614.56,-23.88208,-0.00011
2/11/2022,USDJPY,124213,2822.63,44.006179,-0.00076
2/14/2022,USDJPY,16319,2601.27,6.273532,-0.00107
2/15/2022,USDJPY,-4695,2455.81,-1.911691,-0.00041
2/16/2022,USDJPY,34636,1933.75,17.911371,0.001077
2/17/2022,USDJPY,5456,2574.73,2.118935,0.000837
2/18/2022,USDJPY,13936,1587.28,8.780066,-0.0002
2/21/2022,USDJPY,-45373,1490.26,-30.446488,0.000308
2/22/2022,USDJPY,27790,2238.23,12.415937,2.81E-07
2/23/2022,USDJPY,7317,1417.65,5.161439,-2.91E-05
2/24/2022,USDJPY,-99166,3046.83,-32.547213,0.001132
2/25/2022,USDJPY,15096,1819.4,8.297019,-0.00033
2/28/2022,USDJPY,75054,2518.77,29.797777,-0.00015
3/1/2022,USDJPY,29759,1967.68,15.123906,0.001548
3/2/2022,USDJPY,62055,2622.83,23.659537,0.000133
3/3/2022,USDJPY,79373,3161.06,25.109573,0.000289
3/4/2022,USDJPY,-221015,2193.49,-100.759548,0.001282
3/7/2022,USDJPY,-40975,1977.09,-20.725033,0.000759
3/8/2022,USDJPY,-33323,2050.04,-16.254618,-0.0006
3/9/2022,USDJPY,-12471,2802.1,-4.450429,-0.00223
3/10/2022,USDJPY,-71092,3326.33,-21.372356,-1.20E-03
3/11/2022,USDJPY,-497001,4078.64,-121.85465,5.21E-05
3/14/2022,USDJPY,-271595,4146.33,-65.502398,-0.00095
3/15/2022,USDJPY,-12478,5296.2,-2.356068,1.58E-05
3/16/2022,USDJPY,-422375,4537.05,-93.094736,-0.00018
3/17/2022,USDJPY,-2070,2807.01,-0.737515,0.000118
3/18/2022,USDJPY,-297787,2827.4,-105.321801,0.000425
3/21/2022,USDJPY,-137066,2604.35,-52.629567,2.72E-04
3/22/2022,USDJPY,-1235708,6138.06,-201.319056,0.000215
3/23/2022,USDJPY,-2180,3288.27,-0.663008,-0.00011
3/24/2022,USDJPY,-713348,4320.59,-165.104284,-0.00076
3/25/2022,USDJPY,-20948,4812.44,-4.352866,-0.00107
3/28/2022,USDJPY,-1136200,7975.33,-142.464275,-0.00041
3/29/2022,USDJPY,-30890,4733.38,-6.526013,0.001077
3/30/2022,USDJPY,34207,4380.33,7.809139,0.000837
3/31/2022,USDJPY,21031,5595.48,3.758502,-0.0002
4/1/2022,USDJPY,-3926,5241.4,-0.748973,0.000308
4/4/2022,USDJPY,-45443,3541.46,-12.831721,2.81E-07
4/5/2022,USDJPY,-185226,4178.06,-44.333049,-2.91E-05
4/6/2022,USDJPY,-58943,4513.93,-13.057961,0.001132
4/7/2022,USDJPY,-45816,3241.34,-14.134923,-0.00033
4/8/2022,USDJPY,-219028,4063.02,-53.907587,-0.00015
4/11/2022,USDJPY,-611584,6053.78,-101.025204,0.001548
4/12/2022,USDJPY,65178,5340.89,12.203589,0.000133
4/13/2022,USDJPY,-430298,5734.3,-75.039281,0.000289
4/14/2022,USDJPY,-121174,3685.85,-32.875586,0.001282
4/15/2022,USDJPY,-150350,990.32,-151.819756,0.000759
4/18/2022,USDJPY,-319246,3264.35,-97.797632,-0.0006
4/19/2022,USDJPY,-1291892,9172.27,-140.847549,-0.00223
4/20/2022,USDJPY,308518,9016.85,34.215687,-1.20E-03
4/21/2022,USDJPY,-27745,5637.74,-4.921376,5.21E-05
4/22/2022,USDJPY,-44742,5182.26,-8.633647,-0.00054
4/25/2022,USDJPY,-17888,4727.82,-3.783622,-0.00095
4/26/2022,USDJPY,-23153,5473.17,-4.230352,1.58E-05
4/27/2022,USDJPY,-325539,5098.72,-63.847293,-0.00018
4/28/2022,USDJPY,-764178,9008.9,-84.824766,0.000118
4/29/2022,USDJPY,59085,6999.66,8.441174,0.000425
5/2/2022,USDJPY,-51904,3835.86,-13.531339,0.000294
5/3/2022,USDJPY,-11398,2790.76,-4.084095,2.72E-04
5/4/2022,USDJPY,-139174,4657.2,-29.883592,0.000215
5/5/2022,USDJPY,-199198,4429.27,-44.973063,-0.00011
5/6/2022,USDJPY,-50172,3140.42,-15.976322,-0.00076
5/9/2022,USDJPY,-14657,4594.25,-3.190267,-0.00107
5/10/2022,USDJPY,-21855,3359.18,-6.506147,-0.00041
5/11/2022,USDJPY,51184,4540.42,11.272857,0.001077
5/12/2022,USDJPY,-167790,3909.43,-42.919285,0.000837
5/13/2022,USDJPY,-46088,3098.19,-14.87584,-0.0002
5/16/2022,USDJPY,2614,3021.2,0.865378,0.000308
5/17/2022,USDJPY,-75717,4176.71,-18.128388,2.81E-07
5/18/2022,USDJPY,24272,3267.67,7.427901,-2.91E-05
5/19/2022,USDJPY,45105,3729.28,12.094831,0.001132
5/20/2022,USDJPY,113,2916.82,0.038699,-0.00033
5/23/2022,USDJPY,18124,3354.47,5.403031,-0.00015
5/24/2022,USDJPY,-30741,3848.05,-7.98879,0.001548
5/25/2022,USDJPY,-11453,3228.17,-3.547855,0.000133
5/26/2022,USDJPY,47749,3640.64,13.11558,0.000289
5/27/2022,USDJPY,49030,3140.09,15.614307,0.001282
5/30/2022,USDJPY,-61047,3023.26,-20.192385,0.000759
5/31/2022,USDJPY,-19067,5266.52,-3.620336,-0.0006
6/1/2022,USDJPY,-249310,5771.45,-43.197178,-0.00223
6/2/2022,USDJPY,-11046,4059.11,-2.721338,-1.20E-03
6/3/2022,USDJPY,-132094,3140.89,-42.056114,5.21E-05
6/6/2022,USDJPY,-413119,6528.11,-63.283104,-0.00054
6/7/2022,USDJPY,-226102,7956.13,-28.418574,-0.00095
6/8/2022,USDJPY,-440252,10030.98,-43.88922,1.58E-05
6/9/2022,USDJPY,18873,9324.22,2.024082,-0.00018
6/10/2022,USDJPY,-24882,7279.72,-3.418021,0.000118
6/13/2022,USDJPY,-142403,8840.18,-16.108638,0.000425
6/14/2022,USDJPY,-224880,6267.05,-35.882987,0.000294
6/15/2022,USDJPY,-30417,5696.21,-5.339833,2.72E-04
6/16/2022,USDJPY,17106,6107.43,2.800812,0.000215
6/17/2022,USDJPY,-193586,6256.96,-30.939305,-0.00011
6/20/2022,USDJPY,4432,5632.55,0.786839,-0.00076
6/21/2022,USDJPY,-640264,9081.02,-70.505763,-0.00107
6/22/2022,USDJPY,-54898,6971.23,-7.874925,-0.00041
6/23/2022,USDJPY,67846,7328.21,9.258219,0.001077
6/24/2022,USDJPY,-25412,6353.09,-3.999973,0.000837
6/27/2022,USDJPY,-23189,6332.56,-3.661833,-0.0002
6/28/2022,USDJPY,-133118,8491.34,-15.676862,0.000308
6/29/2022,USDJPY,-212625,8648.32,-24.585736,2.81E-07
6/30/2022,USDJPY,24408,6921.83,3.526219,-2.91E-05
7/1/2022,USDJPY,58691,7345.88,7.989715,0.001132
7/4/2022,USDJPY,-82743,4543.34,-18.211841,-0.00033
7/5/2022,USDJPY,-120394,6691.67,-17.991603,-0.00015
7/6/2022,USDJPY,-199517,5913.19,-33.741025,0.001548
7/7/2022,USDJPY,-18323,4550.11,-4.026845,0.000133
7/8/2022,USDJPY,129378,7272.83,17.789203,0.000289
7/11/2022,USDJPY,-243653,10585.52,-23.017593,0.001282
7/12/2022,USDJPY,21851,7880.61,2.772784,0.000759
7/13/2022,USDJPY,-13360,6891.14,-1.938788,-0.0006
7/14/2022,USDJPY,-706252,10255.7,-68.864314,-0.00223
7/15/2022,USDJPY,12166,4860.95,2.502844,-1.20E-03
7/18/2022,USDJPY,14279,5314.59,2.68671,5.21E-05
7/19/2022,USDJPY,-93305,6528.07,-14.292949,-0.00054
7/20/2022,USDJPY,-15218,6345.5,-2.398309,-0.00095
7/21/2022,USDJPY,98357,9216.14,10.672233,1.58E-05
7/22/2022,USDJPY,-72197,7568.54,-9.539126,-0.00018
7/25/2022,USDJPY,64233,7471.82,8.596676,0.000118
7/26/2022,USDJPY,-20308,5698.31,-3.563798,0.000425
7/27/2022,USDJPY,-274486,8739.61,-31.407124,0.000294
7/28/2022,USDJPY,-37898,9933.14,-3.815265,2.72E-04
7/29/2022,USDJPY,-481668,11803.57,-40.806995,0.000215
8/1/2022,USDJPY,-23906,9708.74,-2.462346,-0.00011
8/2/2022,USDJPY,-362569,9647.92,-37.580047,-0.00076
8/3/2022,USDJPY,37622,8763.93,4.292809,-0.00107
8/4/2022,USDJPY,-23631,8763.71,-2.696495,-0.00041
8/5/2022,USDJPY,-61080,10219.88,-5.976553,1.08E-03
8/8/2022,USDJPY,-2652,5986.37,-0.443002,0.000837
8/9/2022,USDJPY,-5558,3627,-1.532461,-0.0002
8/10/2022,USDJPY,87634,6282.11,13.949752,0.000308
8/11/2022,USDJPY,92917,5221.54,17.794954,2.81E-07
8/12/2022,USDJPY,-173251,4038.63,-42.898373,-2.91E-05
8/15/2022,USDJPY,-16355,3872.04,-4.223866,0.001132
8/16/2022,USDJPY,-123760,4807.4,-25.743658,-0.00033
8/17/2022,USDJPY,2857,7193.62,0.39714,-0.00015
8/18/2022,USDJPY,10536,7744.52,1.36048,0.001548
8/19/2022,USDJPY,-392786,9291.29,-42.274648,0.000133
8/22/2022,USDJPY,-165239,11317.61,-14.600124,0.000289
8/23/2022,USDJPY,68167,12200.99,5.58701,0.001282
8/24/2022,USDJPY,-10645,12036.28,-0.884396,0.000759
8/25/2022,USDJPY,46968,12724.76,3.69106,-0.0006
8/26/2022,USDJPY,-51339,10643.5,-4.823481,-0.00223
8/29/2022,USDJPY,-118517,10829.61,-10.943772,-1.20E-03
8/30/2022,USDJPY,7163,9750.92,0.734591,5.21E-05
8/31/2022,USDJPY,-114879,11523.31,-9.969261,-0.00054
9/1/2022,USDJPY,-502194,10508.39,-47.789849,-0.00095
9/2/2022,USDJPY,-244803,9859.14,-24.830054,1.58E-05
9/5/2022,USDJPY,-37090,3415.47,-10.859359,-0.00018
9/6/2022,USDJPY,-2230731,9410.53,-237.046292,0.000118
9/7/2022,USDJPY,-903023,7853.7,-114.980535,0.000425
9/8/2022,USDJPY,3622,5606.58,0.646065,0.000294
9/9/2022,USDJPY,161701,8138.53,19.868613,2.72E-04
9/12/2022,USDJPY,-7137,5459.4,-1.307285,0.000215
9/13/2022,USDJPY,-67880,6609.5,-10.270039,-0.00011
9/14/2022,USDJPY,62605,5534.23,11.312355,-0.00076
9/15/2022,USDJPY,-363936,3786.99,-96.101657,-0.00107
9/16/2022,USDJPY,-77156,3492.92,-22.089311,-0.00041
9/19/2022,USDJPY,-5516,3323.43,-1.659705,0.001077
9/20/2022,USDJPY,-10841,3718.79,-2.915298,0.000837
9/21/2022,USDJPY,-68622,6364.89,-10.781268,-0.0002
9/22/2022,USDJPY,-1022104,10251.23,-99.705501,0.000308
9/23/2022,USDJPY,-165426,3820.97,-43.294173,2.81E-07
9/26/2022,USDJPY,-475813,3142.52,-151.411224,-2.91E-05
9/27/2022,USDJPY,-18315,3565.71,-5.136362,0.001132
9/28/2022,USDJPY,50421,4272.41,11.801582,-0.00033
9/29/2022,USDJPY,-20478,5555.2,-3.686203,-0.00015
9/30/2022,USDJPY,-8437,3687.33,-2.288074,1.55E-03
10/3/2022,USDJPY,-87419,5320.2,-16.431599,0.000133
10/4/2022,USDJPY,-60837,4228.77,-14.386527,0.000289
10/5/2022,USDJPY,-40790,5822.09,-7.00616,0.001282
10/6/2022,USDJPY,-64705,4623.7,-13.994196,0.000759
10/7/2022,USDJPY,-34176,5378.9,-6.353626,-0.0006
10/10/2022,USDJPY,-100114,6681.48,-14.983746,-0.00223
10/11/2022,USDJPY,-46880,7678.15,-6.105617,-1.20E-03
10/12/2022,USDJPY,-324935,10654.79,-30.496625,5.21E-05
10/13/2022,USDJPY,-231632,6547.3,-35.378202,-0.00054
10/14/2022,USDJPY,-523711,5741.95,-91.207907,-0.00095
10/17/2022,USDJPY,-137256,5053.94,-27.158239,1.58E-05
10/18/2022,USDJPY,-57296,6884.52,-8.32237,-0.00018
10/19/2022,USDJPY,-300981,4447.1,-67.680385,0.000118
10/20/2022,USDJPY,-104211,2900.62,-35.927228,0.000425
10/21/2022,USDJPY,-598639,9394.3,-63.723605,0.000294
10/24/2022,USDJPY,24448,2488.35,9.824916,2.72E-04
10/25/2022,USDJPY,19547,2387.9,8.185794,0.000215
10/26/2022,USDJPY,-8574,3088.34,-2.77623,-0.00011
10/27/2022,USDJPY,-40766,3935.89,-10.357607,-0.00076
10/28/2022,USDJPY,-63318,3112.72,-20.341815,-0.00107
10/31/2022,USDJPY,-50546,4376.12,-11.550485,0.001077
11/1/2022,USDJPY,53437,5675.11,9.416009,0.000837
11/2/2022,USDJPY,-31887,5703.6,-5.590622,-0.0002
11/3/2022,USDJPY,-133702,8820.74,-15.157647,0.000308
11/4/2022,USDJPY,-10358,9068.41,-1.14221,2.81E-07
11/7/2022,USDJPY,-73481,16633.53,-4.417633,-2.91E-05
11/8/2022,USDJPY,-65123,7809.78,-8.338643,0.001132
11/9/2022,USDJPY,-27794,4690,-5.926122,-0.00033
11/10/2022,USDJPY,-251406,7044.18,-35.689901,-0.00015
11/11/2022,USDJPY,-251556,5716.93,-44.002012,0.001548
11/14/2022,USDJPY,-20575,11087.31,-1.8557,0.000133
11/15/2022,USDJPY,-136119,9308.28,-14.623466,0.000289
11/16/2022,USDJPY,-32854,11592.53,-2.834062,0.001282
11/17/2022,USDJPY,-47418,8433.12,-5.622795,0.000759
11/18/2022,USDJPY,7463,5508.24,1.354875,-0.0006
11/21/2022,USDJPY,-32557,7706.46,-4.224698,-0.00223
11/22/2022,USDJPY,-1030,5546.12,-0.18567,-1.20E-03
11/23/2022,USDJPY,-159581,9052.13,-17.629072,5.21E-05
11/24/2022,USDJPY,-72186,6595.42,-10.9448,-0.00054
11/25/2022,USDJPY,-40616,9611.52,-4.225739,-0.00095
11/28/2022,USDJPY,-107378,10653.11,-10.079536,1.58E-05
11/29/2022,USDJPY,-33418,6973.39,-4.792186,-0.00018
11/30/2022,USDJPY,-536,6634.55,-0.08081,0.000118
12/1/2022,USDJPY,-325219,6707.78,-48.483877,0.000425
12/2/2022,USDJPY,-167377,7475.12,-22.391163,0.000294
12/5/2022,USDJPY,-81586,6164.08,-13.235691,2.72E-04
12/6/2022,USDJPY,-61247,5482.42,-11.171496,0.000215
12/7/2022,USDJPY,31484,6069.39,5.187281,-0.00011
12/8/2022,USDJPY,4346,6653.37,0.653228,-0.00076
12/9/2022,USDJPY,1459,4861.42,0.30017,-0.00107
12/12/2022,USDJPY,-93683,5887.55,-15.912097,-0.00041
12/13/2022,USDJPY,166291,7896.09,21.059883,0.001077
12/14/2022,USDJPY,-25560,5948.33,-4.296948,0.000837
12/15/2022,USDJPY,-146184,7139.48,-20.475384,-0.0002
12/16/2022,USDJPY,35028,8121.44,4.312998,0.000308
12/19/2022,USDJPY,32347,6173.37,5.239785,2.81E-07
12/20/2022,USDJPY,-659232,10578.12,-62.320355,-2.91E-05
12/21/2022,USDJPY,5720,6263.78,0.913227,1.13E-03
12/22/2022,USDJPY,-28723,8151.4,-3.523651,-0.00033
12/23/2022,USDJPY,-3016,7058.86,-0.42725,-1.50E-04
12/26/2022,USDJPY,-18774,1230.31,-15.259587,0.001548
12/27/2022,USDJPY,1421,5031.3,0.28252,0.000133
12/28/2022,USDJPY,-149141,7474.25,-19.953927,0.000289
12/29/2022,USDJPY,24824,6793.67,3.654032,0.001282
12/30/2022,USDJPY,-127762,8108.28,-15.757014,0.000759
1/2/2023,USDJPY,-24508,1206.97,-20.305626,-6.00E-04
1/3/2023,USDJPY,-331216,8770.95,-37.762814,-0.00223
1/4/2023,USDJPY,-60327,7367.07,-8.188685,-1.20E-03
1/5/2023,USDJPY,-188961,7561.96,-24.988417,5.21E-05
1/6/2023,USDJPY,-97385,7639.98,-12.746732,-0.00054
1/9/2023,USDJPY,-8599,6163.21,-1.39527,-0.00095
1/10/2023,USDJPY,1835,5371.36,0.341636,1.58E-05
1/11/2023,USDJPY,-21543,5493.52,-3.921482,-0.00018
1/12/2023,USDJPY,-428035,10687.98,-40.048253,0.000118
1/13/2023,USDJPY,-244581,7418.37,-32.969681,0.000425
1/16/2023,USDJPY,-46546,6196.25,-7.512021,2.94E-04
1/17/2023,USDJPY,-29428,6176.71,-4.764388,2.72E-04
1/18/2023,USDJPY,84935,11787.68,7.205374,0.000215
1/19/2023,USDJPY,-2215,5758.15,-0.384738,-0.00011
1/20/2023,USDJPY,26587,6999.13,3.798633,-0.00076
1/23/2023,USDJPY,-33499,6011.63,-5.57234,-0.00107
1/24/2023,USDJPY,-1325,5675.49,-0.233379,-0.00041
1/25/2023,USDJPY,16339,5486.78,2.977794,0.001077
1/26/2023,USDJPY,64440,7832.77,8.227036,8.37E-04
1/27/2023,USDJPY,6834,10472.89,0.65258,-0.0002
1/30/2023,USDJPY,27283,7730.61,3.529265,0.000308
1/31/2023,USDJPY,93289,7564.3,12.332817,2.81E-07
2/1/2023,USDJPY,-45932,8863.68,-5.182033,-2.91E-05
2/2/2023,USDJPY,45794,5729.63,7.992434,0.001132
2/3/2023,USDJPY,61980,6321.5,9.804651,-0.00033
2/6/2023,USDJPY,-161249,6974.64,-23.119288,-0.00015
2/7/2023,USDJPY,35919,7248.43,4.955437,0.001548
2/8/2023,USDJPY,2787,4817.7,0.57844,0.000133
2/9/2023,USDJPY,-82805,7263.56,-11.400051,0.000289
2/10/2023,USDJPY,91704,5807.15,15.791512,0.001282
2/13/2023,USDJPY,-110885,6447.97,-17.196861,0.000759
2/14/2023,USDJPY,17829,6441.71,2.767745,-0.0006
2/15/2023,USDJPY,-209836,6299.39,-33.310541,-0.00223
2/16/2023,USDJPY,2401,5502.75,0.436399,-1.20E-03
2/17/2023,USDJPY,-278596,5182.75,-53.754392,5.21E-05
2/20/2023,USDJPY,-2691,2857.28,-0.941974,-0.00054
2/21/2023,USDJPY,-61124,4835.63,-12.640336,-0.00095
2/22/2023,USDJPY,16713,3796.14,4.402621,1.58E-05
2/23/2023,USDJPY,40722,4347.73,9.366268,-0.00018
2/24/2023,USDJPY,-539882,6010.21,-89.827515,0.000118
2/27/2023,USDJPY,19102,4412.83,4.328811,0.000425
2/28/2023,USDJPY,-107726,5909.05,-18.230689,0.000294
3/1/2023,USDJPY,70983.89,5294.88,13.40613763,
3/2/2023,USDJPY,-46500.39,7387.38,-6.294571282,
3/3/2023,USDJPY,32377.91,4840.3,6.689236204,
3/5/2023,USDJPY,-1910.07,67.32,-28.37299465,
3/6/2023,USDJPY,-1112.99,5154.8,-0.215913324,
3/7/2023,USDJPY,-324789.38,5593.79,-58.06249073,
3/8/2023,USDJPY,-98636.31,5482.07,-17.99253019,
3/9/2023,USDJPY,36108.63,5380.02,6.711616314,
3/10/2023,USDJPY,-22106.37,7271.64,-3.040080367,
3/12/2023,USDJPY,-426925.2,361.09,-1182.32352,
3/13/2023,USDJPY,-101635.1,6716.74,-15.13161147,
3/14/2023,USDJPY,19609.29,5382.04,3.643467904,
3/15/2023,USDJPY,-73148.26,6827.17,-10.71428718,
3/16/2023,USDJPY,19824.25,4720.53,4.199581403,
3/17/2023,USDJPY,60817.94,4569.69,13.30898595,
3/19/2023,USDJPY,-6222.59,127.44,-48.82760515,
3/20/2023,USDJPY,-245664.02,5983.2,-41.05896844,
3/21/2023,USDJPY,-19678.4,4529.92,-4.344094377,
3/22/2023,USDJPY,-1679.32,5202.18,-0.322810822,
3/23/2023,USDJPY,4837.05,5132.36,0.942461168,
3/24/2023,USDJPY,-7545.21,5565.34,-1.355750053,
3/26/2023,USDJPY,831.7,167.51,4.965076712,
3/27/2023,USDJPY,-46403.08,4351.78,-10.66301146,
3/28/2023,USDJPY,72704.06,5724.62,12.70024211,
3/29/2023,USDJPY,30262.65,9208.23,3.286478509,
3/30/2023,USDJPY,-24492.39,6268.26,-3.907366638,
