day,symbol_name,profit,volume,PnL/Lot,Coef
10/16/2020,XAUUSD,"78 450,41","4058,85",19.328235,"0,001542"
10/19/2020,XAUUSD,"55 573,92","5402,11",10.287448,"0,001037"
10/20/2020,XAUUSD,"323 403,61","6698,61",48.279212,"-7,64E-05"
10/21/2020,XAUUSD,"-456 013,28","6875,38",-66.325539,"-0,00123"
10/22/2020,XAUUSD,"-80 257,14","6439,08",-12.46407,"0,000842"
10/23/2020,XAUUSD,"208 123,37","5955,41",34.946942,"0,00118"
10/26/2020,XAUUSD,"378 894,04","6876,76",55.097755,"4,10E-05"
10/27/2020,XAUUSD,"379 556,20","8121,14",46.736813,"-0,00178"
10/28/2020,XAUUSD,"-1 327 262,39","10058,92",-131.948797,"-0,00429"
10/29/2020,XAUUSD,"-694 435,19","5853,84",-118.629001,"-0,00046"
10/30/2020,XAUUSD,"-7 578,41","6459,77",-1.17317,"0,000389"
11/02/2020,XAUUSD,"-25 636,87","5979,01",-4.287811,"-0,00231"
11/03/2020,XAUUSD,"-510 763,53","7012,58",-72.835323,"-0,0006"
