date,open,high,low,close,CI,trend,in_progress
2020-01-02 06:00:00,108.705,108.742,108.697,108.74,,0.0,0.0
2020-01-02 07:00:00,108.74,108.755,108.73,108.74,,0.0,0.0
2020-01-02 08:00:00,108.74,108.747,108.712,108.712,,0.0,0.0
2020-01-02 09:00:00,108.709,108.798,108.692,108.784,,0.0,0.0
2020-01-02 10:00:00,108.784,108.815,108.764,108.778,,0.0,0.0
2020-01-02 11:00:00,108.778,108.842,108.773,108.837,,0.0,0.0
2020-01-02 12:00:00,108.837,108.864,108.79,108.806,,0.0,0.0
2020-01-02 13:00:00,108.805,108.811,108.768,108.771,,0.0,0.0
2020-01-02 14:00:00,108.771,108.805,108.754,108.785,,0.0,0.0
2020-01-02 15:00:00,108.786,108.787,108.655,108.691,,0.0,0.0
2020-01-02 16:00:00,108.691,108.748,108.635,108.672,,0.0,0.0
2020-01-02 17:00:00,108.672,108.679,108.21,108.27,,0.0,0.0
2020-01-02 18:00:00,108.27,108.441,108.258,108.431,,0.0,0.0
2020-01-02 19:00:00,108.432,108.551,108.429,108.525,,0.0,0.0
2020-01-02 20:00:00,108.525,108.557,108.496,108.52,,0.0,0.0
2020-01-02 21:00:00,108.52,108.569,108.509,108.545,,0.0,0.0
2020-01-02 22:00:00,108.545,108.558,108.49,108.554,,0.0,0.0
2020-01-02 23:00:00,108.554,108.566,108.525,108.566,,0.0,0.0
2020-01-03 00:00:00,108.555,108.566,108.494,108.532,,0.0,0.0
2020-01-03 01:00:00,108.542,108.627,108.532,108.542,,0.0,0.0
2020-01-03 02:00:00,108.542,108.561,108.39,108.404,,0.0,0.0
2020-01-03 03:00:00,108.404,108.44,108.163,108.201,,0.0,0.0
2020-01-03 04:00:00,108.201,108.24,107.998,108.059,,0.0,0.0
2020-01-03 05:00:00,108.059,108.183,108.004,108.18,,0.0,0.0
2020-01-03 06:00:00,108.18,108.23,108.124,108.131,,0.0,0.0
2020-01-03 07:00:00,108.131,108.162,108.078,108.121,,0.0,0.0
2020-01-03 08:00:00,108.121,108.151,108.077,108.139,,0.0,0.0
2020-01-03 09:00:00,108.139,108.14,107.914,107.946,34.106546023480504,0.0,0.0
2020-01-03 10:00:00,107.944,108.071,107.928,107.991,34.57280563923749,0.0,0.0
2020-01-03 11:00:00,107.991,108.067,107.919,108.066,35.11312824024163,0.0,0.0
2020-01-03 12:00:00,108.066,108.128,108.014,108.049,35.66511271457996,0.0,0.0
2020-01-03 13:00:00,108.049,108.114,107.995,108.026,36.417367717160474,0.0,0.0
