date,open,high,low,close,CI,trend,in_progress
2016-07-01,103.17,103.37,102.43,102.55,34.355900362647176,1.0,0.0
2016-07-04,102.59,102.8,102.41,102.51,35.303742718048596,1.0,0.0
2016-07-05,102.55,102.58,101.45,101.7,36.22978862575285,1.0,0.0
2016-07-06,101.7,101.74,100.19,101.29,36.81290159101006,1.0,0.0
2016-07-07,101.3,101.4,100.59,100.77,37.455767467396136,1.0,0.0
2016-07-08,100.77,101.27,99.98,100.57,38.08790844054913,1.0,0.0
2016-07-11,100.59,102.89,100.53,102.77,38.85450398050158,1.0,0.0
2016-07-12,102.77,104.98,102.44,104.67,39.9161480944546,1.0,0.0
2016-07-13,104.68,104.88,103.9,104.48,40.86622788221151,0.0,0.0
2016-07-14,104.48,105.93,103.96,105.34,50.55514835005255,0.0,0.0
2016-07-15,105.34,106.31,104.61,104.8,47.71849623782625,0.0,0.0
2016-07-18,105.33,106.26,105.27,106.15,47.185601904579286,0.0,0.0
2016-07-19,106.14,106.53,105.63,106.09,45.38796033429713,0.0,0.0
2016-07-20,106.1,107.02,105.83,106.82,42.1457283231431,0.0,0.0
2016-07-21,106.82,107.49,105.42,105.81,39.356528240389046,1.0,0.0
2016-07-22,105.82,106.4,105.56,106.01,39.12237550133947,1.0,0.0
2016-07-25,106.11,106.72,105.73,105.8,38.84800230827159,1.0,0.0
2016-07-26,105.8,105.88,103.99,104.62,38.73795364308809,1.0,0.0
2016-07-27,104.61,106.53,104.61,105.38,38.76387621510576,1.0,0.0
2016-07-28,105.38,105.5,104.47,105.24,41.60951747265457,0.0,0.0
2016-07-29,105.27,105.61,101.97,102.01,50.409874286697914,0.0,0.0
2016-08-01,102.23,102.68,101.95,102.39,49.791433124768126,0.0,0.0
2016-08-02,102.38,102.83,100.67,100.89,41.73860591185392,0.0,0.0
2016-08-03,100.89,101.57,100.75,101.24,42.175322876665994,0.0,0.0
2016-08-04,101.23,101.66,100.85,101.2,42.41060294471783,0.0,0.0
2016-08-05,101.18,102.06,100.87,101.79,42.586431683933355,0.0,0.0
2016-08-08,101.96,102.65,101.84,102.43,42.73833070321699,0.0,0.0
2016-08-09,102.45,102.53,101.79,101.85,42.79994632952131,0.0,0.0
2016-08-10,101.85,101.96,100.96,101.25,47.118236893204326,0.0,0.0
2016-08-11,101.26,102.05,101.02,101.93,46.86192684934354,0.0,0.0
2016-08-12,101.91,102.27,100.82,101.26,47.891349097677136,0.0,0.0
2016-08-15,101.12,101.45,100.86,101.25,47.495157976684496,0.0,0.0
2016-08-16,101.25,101.29,99.52,100.29,45.46768028417698,0.0,0.0
2016-08-17,100.3,101.16,100.03,100.27,44.93923638851303,0.0,0.0
2016-08-18,100.23,100.5,99.63,99.87,66.94449240388792,0.0,0.0
2016-08-19,99.87,100.45,99.86,100.17,66.05373236619772,0.0,0.0
2016-08-22,100.77,100.93,100.21,100.3,66.88028192694239,0.0,0.0
2016-08-23,100.3,100.39,99.93,100.22,65.66339979687041,0.0,0.0
2016-08-24,100.22,100.61,100.09,100.44,64.5008294966404,0.0,0.0
2016-08-25,100.44,100.61,100.3,100.52,63.20208685471052,0.0,0.0
2016-08-26,100.51,101.94,100.05,101.78,63.51897912912114,0.0,0.0
2016-08-29,101.93,102.39,101.83,101.9,64.17788647443118,0.0,0.0
2016-08-30,101.9,103.13,101.75,102.94,54.562457107636305,1.0,0.5
2016-08-31,102.93,103.53,102.85,103.42,49.535974609827875,1.0,0.5
2016-09-01,103.41,104.0,103.06,103.23,44.07938896841905,1.0,0.5
2016-09-02,103.23,104.31,102.79,103.87,40.67724578575778,1.0,0.5
2016-09-05,104.08,104.13,103.14,103.4,40.54564040932648,1.0,0.5
2016-09-06,103.4,103.81,101.93,102.01,39.63823702501985,1.0,0.0
2016-09-07,102.0,102.12,101.2,101.73,41.20080004372974,0.0,0.0
2016-09-08,101.72,102.6,101.41,102.48,41.604240566342774,0.0,0.0
2016-09-09,102.48,103.06,101.96,102.65,41.76467074775823,0.0,0.0
2016-09-12,102.59,102.67,101.56,101.83,43.18292165145037,0.0,0.0
2016-09-13,101.83,102.75,101.42,102.54,43.76587637401283,0.0,0.0
2016-09-14,102.53,103.35,102.24,102.4,44.66978902752524,0.0,0.0
2016-09-15,102.4,102.75,101.9,102.07,57.07797864229574,0.0,0.0
2016-09-16,102.07,102.46,101.72,102.25,57.606850935133714,0.0,0.0
2016-09-19,102.14,102.42,101.58,101.91,57.95537558878506,0.0,0.0
2016-09-20,101.91,102.06,101.53,101.69,58.33807268333548,0.0,0.0
2016-09-21,101.69,102.78,100.29,100.3,49.370311369166785,0.0,0.0
2016-09-22,100.33,100.93,100.1,100.74,49.72720831352831,0.0,0.0
2016-09-23,100.74,101.24,100.67,101.01,53.3722136420027,0.0,0.0
2016-09-26,101.06,101.08,100.24,100.33,58.575113475621286,0.0,0.0
2016-09-27,100.32,100.99,100.08,100.42,58.5179615687846,0.0,0.0
2016-09-28,100.42,100.82,100.26,100.68,58.47553489600348,0.0,0.0
2016-09-29,100.67,101.84,100.63,101.02,58.39231147163144,0.0,0.0
2016-09-30,100.98,101.78,100.74,101.28,58.180775920637544,0.0,0.0
2016-10-03,101.19,101.66,101.17,101.63,57.67111072533873,0.0,0.0
2016-10-04,101.64,102.96,101.55,102.89,61.87512263313473,0.0,0.0
2016-10-05,102.89,103.67,102.67,103.49,53.12829793743766,0.0,0.5
2016-10-06,103.49,104.16,103.35,103.93,47.867921208755625,0.0,0.5
2016-10-07,103.93,104.02,102.86,102.9,47.613868311375924,0.0,0.5
2016-10-10,103.24,103.79,102.81,103.6,47.47198831921764,0.0,0.5
2016-10-11,103.59,104.07,103.17,103.48,46.727457875642195,0.0,0.5
2016-10-12,103.47,104.47,103.27,104.18,43.40152488229336,0.0,0.5
2016-10-13,104.2,104.63,103.33,103.68,41.71413327716318,0.0,0.5
2016-10-14,103.69,104.48,103.6,104.19,41.59524288573487,0.0,0.5
2016-10-17,104.35,104.37,103.79,103.88,42.941710697770226,0.0,0.5
