date,open,high,low,close,CI,trend,in_progress
2022-04-29 04:00:00,1.24845,1.24965,1.24835,1.24836,,0.0,0.0
2022-04-29 05:00:00,1.24836,1.2487,1.24658,1.24725,,0.0,0.0
2022-04-29 06:00:00,1.24726,1.24884,1.24723,1.24825,,0.0,0.0
2022-04-29 07:00:00,1.24816,1.24961,1.24765,1.24936,,0.0,0.0
2022-04-29 08:00:00,1.24934,1.25203,1.24932,1.25181,,0.0,0.0
2022-04-29 09:00:00,1.2518,1.25361,1.25135,1.25354,,0.0,0.0
2022-04-29 10:00:00,1.25355,1.25703,1.25238,1.25593,,0.0,0.0
2022-04-29 11:00:00,1.25592,1.25748,1.25492,1.25526,,0.0,0.0
2022-04-29 12:00:00,1.25529,1.25714,1.25503,1.25606,,0.0,0.0
2022-04-29 13:00:00,1.25606,1.25799,1.25535,1.25686,,0.0,0.0
2022-04-29 14:00:00,1.25685,1.25855,1.25408,1.25555,,0.0,0.0
2022-04-29 15:00:00,1.25555,1.25659,1.25322,1.25454,,0.0,0.0
2022-04-29 16:00:00,1.25449,1.25589,1.25365,1.25534,,0.0,0.0
2022-04-29 17:00:00,1.25535,1.25703,1.25298,1.25548,,0.0,0.0
2022-04-29 18:00:00,1.25544,1.25732,1.25488,1.25644,,0.0,0.0
2022-04-29 19:00:00,1.25643,1.25781,1.25565,1.25776,,0.0,0.0
2022-04-29 20:00:00,1.2578,1.26142,1.25771,1.2605,,0.0,0.0
2022-04-29 21:00:00,1.26048,1.26073,1.25915,1.25982,,0.0,0.0
2022-04-29 22:00:00,1.25982,1.25982,1.25711,1.25759,,0.0,0.0
2022-04-29 23:00:00,1.25756,1.25829,1.25683,1.25724,,0.0,0.0
2022-05-02 00:00:00,1.2581,1.25818,1.25736,1.25736,,0.0,0.0
2022-05-02 01:00:00,1.25742,1.25873,1.25734,1.25787,,0.0,0.0
2022-05-02 02:00:00,1.25789,1.25846,1.25691,1.25699,,0.0,0.0
2022-05-02 03:00:00,1.25699,1.25967,1.25669,1.25687,,0.0,0.0
2022-05-02 04:00:00,1.25687,1.2576,1.25553,1.2559,,0.0,0.0
2022-05-02 05:00:00,1.2559,1.25655,1.25512,1.25583,,0.0,0.0
2022-05-02 06:00:00,1.25587,1.25639,1.25536,1.25584,,0.0,0.0
2022-05-02 07:00:00,1.25583,1.25584,1.25459,1.25515,62.8963273735067,0.0,0.0
2022-05-02 08:00:00,1.25515,1.25538,1.25393,1.25424,58.371291727566316,0.0,0.5
2022-05-02 09:00:00,1.25425,1.25641,1.25419,1.25601,57.31442780610608,0.0,0.5
2022-05-02 10:00:00,1.25599,1.25804,1.25576,1.25735,59.599022800796206,0.0,0.5
2022-05-02 11:00:00,1.25734,1.25872,1.25696,1.25728,63.66134298816875,0.0,0.0
2022-05-02 12:00:00,1.25729,1.25802,1.25642,1.25739,63.1061663890648,0.0,0.0
2022-05-02 13:00:00,1.25739,1.25768,1.25634,1.25684,61.57206856152484,0.0,0.0
2022-05-02 14:00:00,1.25688,1.25708,1.25555,1.25609,60.38745401653381,0.0,0.0
2022-05-02 15:00:00,1.25608,1.2567,1.25342,1.25364,56.24070632515615,1.0,0.5
2022-05-02 16:00:00,1.25363,1.25491,1.25342,1.25366,55.34676729226343,1.0,0.5
2022-05-02 17:00:00,1.25376,1.25469,1.25055,1.2519,44.36468968106966,1.0,0.5
2022-05-02 18:00:00,1.25191,1.25213,1.2503,1.25208,42.59900346883767,1.0,0.5
2022-05-02 19:00:00,1.2521,1.25239,1.2493,1.24973,38.092933750113616,1.0,0.0
2022-05-02 20:00:00,1.24976,1.25,1.24805,1.24826,33.3410102862063,1.0,0.0
2022-05-02 21:00:00,1.24833,1.2488,1.24724,1.24725,30.864001878787253,1.0,0.0
2022-05-02 22:00:00,1.24725,1.24922,1.24724,1.24897,31.31445135012701,1.0,0.0
2022-05-02 23:00:00,1.24893,1.24946,1.24842,1.24901,31.632953771218304,1.0,0.0
2022-05-03 00:00:00,1.24907,1.24907,1.24786,1.2486,31.985310366652307,1.0,0.0
2022-05-03 01:00:00,1.24872,1.24996,1.24853,1.24956,34.66711451605332,1.0,0.0
2022-05-03 02:00:00,1.2496,1.24993,1.24915,1.24993,36.20594540980221,1.0,0.0
2022-05-03 03:00:00,1.2499,1.25209,1.24968,1.25193,38.88792705481919,1.0,0.0
2022-05-03 04:00:00,1.25192,1.25231,1.25091,1.25199,40.744175509418994,0.0,0.0
2022-05-03 05:00:00,1.25198,1.25275,1.25149,1.25211,48.672778189808284,0.0,0.0
2022-05-03 06:00:00,1.25211,1.2532,1.25169,1.25309,49.763819926746415,0.0,0.0
2022-05-03 07:00:00,1.2531,1.2541,1.25111,1.25123,52.652019682716116,0.0,0.0
2022-05-03 08:00:00,1.25124,1.25224,1.25065,1.25151,52.412347024671234,0.0,0.0
2022-05-03 09:00:00,1.2515,1.2529,1.25052,1.25122,51.93441776482304,0.0,0.0
