date,open,high,low,close,CI,trend,in_progress
2009-12-21 00:00:00,1.6116,1.6159,1.6116,1.6159,,0.0,0.0
2009-12-21 04:00:00,1.6159,1.6161,1.6117,1.613,,0.0,0.0
2009-12-21 08:00:00,1.6129,1.6156,1.6088,1.6125,,0.0,0.0
2009-12-21 12:00:00,1.6124,1.6132,1.6075,1.6085,,0.0,0.0
2009-12-21 16:00:00,1.6085,1.6088,1.6052,1.6059,,0.0,0.0
2009-12-21 20:00:00,1.6058,1.6059,1.6027,1.6048,,0.0,0.0
2009-12-22 00:00:00,1.6043,1.6073,1.6035,1.6055,,0.0,0.0
2009-12-22 04:00:00,1.6055,1.6066,1.6048,1.605,,0.0,0.0
2009-12-22 08:00:00,1.6049,1.6096,1.5994,1.601,,0.0,0.0
2009-12-22 12:00:00,1.601,1.6034,1.5975,1.5988,,0.0,0.0
2009-12-22 16:00:00,1.5989,1.5991,1.592,1.5978,,0.0,0.0
2009-12-22 20:00:00,1.5977,1.5978,1.5942,1.596,,0.0,0.0
2009-12-23 00:00:00,1.596,1.5975,1.5948,1.5948,,0.0,0.0
2009-12-23 04:00:00,1.5947,1.5963,1.5936,1.5946,,0.0,0.0
2009-12-23 08:00:00,1.5946,1.5973,1.5922,1.5941,,0.0,0.0
2009-12-23 12:00:00,1.594,1.5971,1.5929,1.5936,,0.0,0.0
2009-12-23 16:00:00,1.5937,1.599,1.5928,1.5959,,0.0,0.0
2009-12-23 20:00:00,1.596,1.5965,1.5943,1.5959,,0.0,0.0
2009-12-24 00:00:00,1.5958,1.599,1.5952,1.599,,0.0,0.0
2009-12-24 04:00:00,1.5989,1.6001,1.5976,1.5999,,0.0,0.0
2009-12-24 08:00:00,1.6,1.6019,1.5965,1.5998,,0.0,0.0
2009-12-24 12:00:00,1.5997,1.6014,1.5941,1.5943,,0.0,0.0
2009-12-24 16:00:00,1.5943,1.5954,1.5926,1.5945,,0.0,0.0
2009-12-28 00:00:00,1.5944,1.5962,1.593,1.5961,,0.0,0.0
2009-12-28 04:00:00,1.5962,1.5967,1.5949,1.5962,,0.0,0.0
2009-12-28 08:00:00,1.5961,1.599,1.5942,1.597,,0.0,0.0
2009-12-28 12:00:00,1.597,1.5998,1.5966,1.5973,,0.0,0.0
