date,open,high,low,close,CI,trend,in_progress
2022-04-29 04:00:00,1.05155,1.05293,1.05145,1.05185,,0.0,0.0
2022-04-29 05:00:00,1.05187,1.05228,1.05049,1.05102,,0.0,0.0
2022-04-29 06:00:00,1.05102,1.05191,1.05065,1.05129,,0.0,0.0
2022-04-29 07:00:00,1.05129,1.05206,1.05084,1.05164,,0.0,0.0
2022-04-29 08:00:00,1.05163,1.05415,1.05163,1.05368,,0.0,0.0
2022-04-29 09:00:00,1.05367,1.05485,1.05307,1.05435,,0.0,0.0
2022-04-29 10:00:00,1.05437,1.05783,1.05357,1.05615,,0.0,0.0
2022-04-29 11:00:00,1.05614,1.05925,1.05577,1.05684,,0.0,0.0
2022-04-29 12:00:00,1.05686,1.058,1.05653,1.05777,,0.0,0.0
2022-04-29 13:00:00,1.05777,1.05778,1.05611,1.05643,,0.0,0.0
2022-04-29 14:00:00,1.05643,1.05787,1.05396,1.05442,,0.0,0.0
2022-04-29 15:00:00,1.05443,1.0547,1.05095,1.0531,,0.0,0.0
2022-04-29 16:00:00,1.05308,1.05409,1.0522,1.05335,,0.0,0.0
2022-04-29 17:00:00,1.05335,1.05592,1.05182,1.05464,,0.0,0.0
2022-04-29 18:00:00,1.05465,1.05539,1.05324,1.05399,,0.0,0.0
2022-04-29 19:00:00,1.05397,1.05493,1.05322,1.05489,,0.0,0.0
2022-04-29 20:00:00,1.05488,1.05783,1.05482,1.05722,,0.0,0.0
2022-04-29 21:00:00,1.05723,1.05743,1.05634,1.05697,,0.0,0.0
2022-04-29 22:00:00,1.05693,1.05695,1.05451,1.05485,,0.0,0.0
2022-04-29 23:00:00,1.05484,1.05517,1.05409,1.05432,,0.0,0.0
2022-05-02 00:00:00,1.05506,1.05535,1.05428,1.05446,,0.0,0.0
2022-05-02 01:00:00,1.05452,1.05513,1.05365,1.05425,,0.0,0.0
2022-05-02 02:00:00,1.05426,1.0549,1.05342,1.05347,,0.0,0.0
2022-05-02 03:00:00,1.05346,1.05527,1.05262,1.05289,,0.0,0.0
2022-05-02 04:00:00,1.05299,1.05332,1.05211,1.05242,,0.0,0.0
2022-05-02 05:00:00,1.05242,1.05274,1.05177,1.05208,,0.0,0.0
2022-05-02 06:00:00,1.05208,1.0527,1.0517,1.05239,,0.0,0.0
2022-05-02 07:00:00,1.0524,1.05241,1.05167,1.05184,62.28871344792265,0.0,0.0
2022-05-02 08:00:00,1.05183,1.05209,1.051,1.05125,57.15028378358603,0.0,0.5
2022-05-02 09:00:00,1.05124,1.05514,1.051,1.05481,56.11007553025473,0.0,0.5
2022-05-02 10:00:00,1.05481,1.05682,1.05315,1.05324,57.22611185359255,0.0,0.5
2022-05-02 11:00:00,1.05322,1.05359,1.05252,1.05284,58.96837951195912,0.0,0.5
2022-05-02 12:00:00,1.05284,1.05326,1.05185,1.05265,58.47055648979537,0.0,0.5
2022-05-02 13:00:00,1.05267,1.05289,1.05195,1.0526,57.144592062263946,0.0,0.5
2022-05-02 14:00:00,1.05259,1.05275,1.05136,1.05162,56.14333309705921,0.0,0.5
2022-05-02 15:00:00,1.05161,1.05325,1.05079,1.05103,54.093979115696875,0.0,0.5
2022-05-02 16:00:00,1.05103,1.05275,1.05023,1.05227,50.12215953629416,0.0,0.5
2022-05-02 17:00:00,1.05244,1.05413,1.05146,1.05221,49.39863281306065,0.0,0.5
2022-05-02 18:00:00,1.05223,1.05236,1.05037,1.05211,49.05469970317268,0.0,0.5
2022-05-02 19:00:00,1.05208,1.05259,1.0502,1.05086,49.00954959555252,0.0,0.5
2022-05-02 20:00:00,1.05087,1.05101,1.04925,1.04927,44.238816549551636,0.0,0.5
2022-05-02 21:00:00,1.0493,1.04992,1.04899,1.04916,43.65695287427732,0.0,0.5
2022-05-02 22:00:00,1.04916,1.0511,1.04911,1.05036,44.55172739898072,0.0,0.5
2022-05-02 23:00:00,1.05034,1.05078,1.05011,1.05039,44.80581445729639,0.0,0.5
2022-05-03 00:00:00,1.05046,1.05046,1.05005,1.05018,60.59258663550155,0.0,0.0
2022-05-03 01:00:00,1.05021,1.05132,1.05021,1.05094,60.43904240603684,0.0,0.0
2022-05-03 02:00:00,1.05096,1.05106,1.05057,1.05094,60.2988172801166,0.0,0.0
2022-05-03 03:00:00,1.05093,1.05256,1.05082,1.05248,60.25911754769033,0.0,0.0
2022-05-03 04:00:00,1.05248,1.05262,1.05145,1.05218,60.161300352159635,0.0,0.0
2022-05-03 05:00:00,1.05219,1.05255,1.05096,1.05132,59.863070233521455,0.0,0.5
2022-05-03 06:00:00,1.05132,1.0519,1.05073,1.0518,59.300235057425425,0.0,0.5
2022-05-03 07:00:00,1.05181,1.05237,1.05016,1.05016,71.85494515901266,0.0,0.0
2022-05-03 08:00:00,1.05018,1.05103,1.04976,1.05073,71.04832208792878,0.0,0.0
2022-05-03 09:00:00,1.05069,1.05121,1.0496,1.04975,69.96619076733278,0.0,0.0
2022-05-03 10:00:00,1.04974,1.05276,1.04941,1.05185,67.51874535841031,0.0,0.0
2022-05-03 11:00:00,1.05186,1.05254,1.04998,1.04998,67.88155899696937,0.0,0.0
2022-05-03 12:00:00,1.04997,1.05136,1.04919,1.05133,67.74706007039637,0.0,0.0
2022-05-03 13:00:00,1.05133,1.05228,1.05017,1.05037,67.38124343722318,0.0,0.0
2022-05-03 14:00:00,1.05039,1.05415,1.04988,1.05376,55.461193118818635,1.0,0.5
2022-05-03 15:00:00,1.05376,1.05774,1.05371,1.05669,35.71020292417515,1.0,0.0
2022-05-03 16:00:00,1.05666,1.05718,1.05484,1.05555,36.90502269987174,1.0,0.0
2022-05-03 17:00:00,1.05556,1.05643,1.05347,1.0538,38.11197636470066,1.0,0.0
2022-05-03 18:00:00,1.05379,1.05473,1.05311,1.05316,39.35681170109312,1.0,0.0
2022-05-03 19:00:00,1.05315,1.05318,1.05112,1.05153,40.70720579581874,0.0,0.0
2022-05-03 20:00:00,1.05154,1.05401,1.05142,1.05288,42.29938522008238,0.0,0.0
2022-05-03 21:00:00,1.05292,1.053,1.05123,1.05253,43.82934403508734,0.0,0.0
2022-05-03 22:00:00,1.05253,1.05275,1.05183,1.05247,45.335339451113676,0.0,0.0
2022-05-03 23:00:00,1.05247,1.05263,1.0519,1.05198,46.77455035252025,0.0,0.0
2022-05-04 00:00:00,1.0519,1.05218,1.05185,1.0521,47.749443095634945,0.0,0.0
2022-05-04 01:00:00,1.05208,1.05273,1.05207,1.0524,48.3895357696224,0.0,0.0
2022-05-04 02:00:00,1.05242,1.05259,1.05193,1.05248,52.060415655640305,0.0,0.0
2022-05-04 03:00:00,1.05247,1.05338,1.05197,1.05244,52.352150264386125,0.0,0.0
2022-05-04 04:00:00,1.05245,1.05327,1.05181,1.05288,58.57055240871631,0.0,0.0
2022-05-04 05:00:00,1.05288,1.05301,1.05192,1.05196,61.114636068505376,0.0,0.0
2022-05-04 06:00:00,1.05198,1.05232,1.05138,1.05158,65.00153485549485,0.0,0.0
2022-05-04 07:00:00,1.05159,1.052,1.05145,1.05165,78.12545437865518,0.0,0.0
2022-05-04 08:00:00,1.05164,1.05178,1.05111,1.05124,84.72454783710202,0.0,0.0
2022-05-04 09:00:00,1.05121,1.05234,1.05059,1.05136,76.61432865984715,0.0,0.0
2022-05-04 10:00:00,1.05139,1.05281,1.05073,1.05239,82.15886203854284,0.0,0.0
2022-05-04 11:00:00,1.05237,1.05341,1.05169,1.05214,79.49734961675782,0.0,0.0
2022-05-04 12:00:00,1.05214,1.05336,1.05142,1.05234,77.26970944187453,0.0,0.0
2022-05-04 13:00:00,1.05235,1.0531,1.05206,1.05296,75.06076621858821,0.0,0.0
2022-05-04 14:00:00,1.05297,1.0536,1.05228,1.05303,70.8049897178118,0.0,0.0
2022-05-04 15:00:00,1.05304,1.0555,1.05252,1.05529,51.00005979481323,1.0,0.5
2022-05-04 16:00:00,1.05525,1.05555,1.05317,1.05317,49.78637167399795,1.0,0.5
2022-05-04 17:00:00,1.05319,1.05504,1.05243,1.05458,49.22192896814213,1.0,0.5
2022-05-04 18:00:00,1.0546,1.05639,1.05365,1.05397,43.33376578805788,1.0,0.5
2022-05-04 19:00:00,1.05398,1.05486,1.05338,1.05486,43.86536854245432,1.0,0.5
2022-05-04 20:00:00,1.05485,1.05526,1.05339,1.05437,44.72509531780775,1.0,0.5
2022-05-04 21:00:00,1.05429,1.06263,1.051,1.06156,19.735722870611415,1.0,0.0
2022-05-04 22:00:00,1.06158,1.06215,1.05814,1.06076,22.77653256222648,1.0,0.0
2022-05-04 23:00:00,1.06077,1.06306,1.06046,1.06187,24.821965295352737,1.0,0.0
2022-05-05 00:00:00,1.06189,1.06239,1.06186,1.06233,28.284971897756996,1.0,0.0
2022-05-05 01:00:00,1.06232,1.06241,1.06043,1.06054,30.769895734809143,1.0,0.0
2022-05-05 02:00:00,1.06052,1.06223,1.06032,1.062,33.0033415656339,1.0,0.0
2022-05-05 03:00:00,1.06205,1.06271,1.06036,1.06134,35.201182064184266,1.0,0.0
2022-05-05 04:00:00,1.06133,1.06415,1.06098,1.06252,34.07186571256646,1.0,0.0
2022-05-05 05:00:00,1.06253,1.06298,1.06138,1.06227,35.81104512034983,1.0,0.0
2022-05-05 06:00:00,1.06227,1.06277,1.06147,1.06173,37.2589155069502,1.0,0.0
2022-05-05 07:00:00,1.06173,1.06176,1.06093,1.06119,38.43169061077685,1.0,0.0
2022-05-05 08:00:00,1.06124,1.06187,1.06056,1.0612,39.372430341480666,1.0,0.0
2022-05-05 09:00:00,1.06121,1.06171,1.05935,1.05949,40.32519017214747,0.0,0.0
2022-05-05 10:00:00,1.05949,1.06064,1.05841,1.05975,41.2150647489425,0.0,0.0
2022-05-05 11:00:00,1.05974,1.06003,1.05813,1.06,70.25349110977557,0.0,0.0
2022-05-05 12:00:00,1.05999,1.06027,1.05917,1.05975,69.2272286470389,0.0,0.0
2022-05-05 13:00:00,1.05974,1.06074,1.05865,1.05973,68.07109716172087,0.0,0.0
2022-05-05 14:00:00,1.05975,1.06032,1.0545,1.05473,49.52114499940854,1.0,0.5
2022-05-05 15:00:00,1.05474,1.05735,1.05473,1.05529,48.86877674572621,1.0,0.5
2022-05-05 16:00:00,1.05532,1.05655,1.05418,1.0556,47.00732438361937,1.0,0.5
2022-05-05 17:00:00,1.05561,1.05564,1.0529,1.05326,41.7210790269714,1.0,0.5
2022-05-05 18:00:00,1.05325,1.05325,1.0503,1.05064,36.29576078081162,1.0,0.0
2022-05-05 19:00:00,1.05063,1.05149,1.04923,1.05106,33.067279539652546,1.0,0.0
2022-05-05 20:00:00,1.05102,1.0528,1.05031,1.05037,35.109800364529406,1.0,0.0
2022-05-05 21:00:00,1.05036,1.05206,1.05019,1.05159,34.77943358970585,1.0,0.0
2022-05-05 22:00:00,1.05159,1.05505,1.05159,1.05503,35.236480618606066,1.0,0.0
2022-05-05 23:00:00,1.05497,1.05499,1.05375,1.05388,38.10849365980264,1.0,0.0
2022-05-06 00:00:00,1.05383,1.05416,1.05365,1.05382,37.73333624537982,1.0,0.0
2022-05-06 01:00:00,1.05382,1.05495,1.05371,1.05494,38.14202478476774,1.0,0.0
2022-05-06 02:00:00,1.05494,1.05495,1.05352,1.05391,38.82084352687268,1.0,0.0
2022-05-06 03:00:00,1.05391,1.05503,1.05332,1.05408,40.9070453197239,0.0,0.0
2022-05-06 04:00:00,1.05409,1.05452,1.05154,1.05254,52.71611041982022,0.0,0.0
2022-05-06 05:00:00,1.05255,1.05337,1.05192,1.05283,56.493409450535665,0.0,0.0
2022-05-06 06:00:00,1.05285,1.05392,1.05261,1.05328,61.24287057653296,0.0,0.0
2022-05-06 07:00:00,1.05329,1.05345,1.05256,1.05323,64.42906797218362,0.0,0.0
2022-05-06 08:00:00,1.05323,1.05337,1.0521,1.0522,63.82294232714063,0.0,0.0
2022-05-06 09:00:00,1.05222,1.05252,1.04829,1.04857,57.648356874822724,1.0,0.5
2022-05-06 10:00:00,1.0486,1.05435,1.04825,1.05211,57.130711879128754,1.0,0.5
2022-05-06 11:00:00,1.0521,1.05808,1.05122,1.05571,43.21961521656461,1.0,0.5
2022-05-06 12:00:00,1.05569,1.05754,1.05507,1.05706,42.99541533086284,1.0,0.5
2022-05-06 13:00:00,1.05703,1.05983,1.05683,1.05882,36.81012817071199,1.0,0.0
2022-05-06 14:00:00,1.05881,1.05906,1.05594,1.05653,37.214070312005205,1.0,0.0
2022-05-06 15:00:00,1.05651,1.05959,1.05471,1.05533,37.98439447194046,1.0,0.0
2022-05-06 16:00:00,1.05532,1.05952,1.05532,1.05732,38.94398079014317,1.0,0.0
2022-05-06 17:00:00,1.05732,1.05871,1.05567,1.05813,40.019129238533246,0.0,0.0
2022-05-06 18:00:00,1.05813,1.05947,1.05704,1.05705,41.24527118393408,0.0,0.0
2022-05-06 19:00:00,1.05708,1.058,1.05659,1.05687,42.5190694873396,0.0,0.0
2022-05-06 20:00:00,1.05686,1.05741,1.05498,1.055,43.91168897899715,0.0,0.0
2022-05-06 21:00:00,1.05498,1.05579,1.05433,1.05468,45.42588657263239,0.0,0.0
2022-05-06 22:00:00,1.05468,1.05559,1.05361,1.05473,47.04432458359433,0.0,0.0
2022-05-06 23:00:00,1.05473,1.05477,1.054,1.05438,48.242818608373454,0.0,0.0
2022-05-09 00:00:00,1.0538,1.05403,1.05364,1.05364,60.06062679718972,0.0,0.0
2022-05-09 01:00:00,1.05362,1.05419,1.05349,1.05375,71.52251600541304,0.0,0.0
2022-05-09 02:00:00,1.05372,1.05388,1.05307,1.05321,68.91308046878792,0.0,0.0
2022-05-09 03:00:00,1.0532,1.05351,1.05178,1.0519,63.06673731666656,0.0,0.0
2022-05-09 04:00:00,1.05189,1.05263,1.05133,1.05238,60.270194321705425,0.0,0.0
2022-05-09 05:00:00,1.05234,1.05236,1.05062,1.05064,56.29387063674161,0.0,0.5
2022-05-09 06:00:00,1.05064,1.05124,1.05027,1.05098,53.4246449678986,0.0,0.5
2022-05-09 07:00:00,1.05099,1.05159,1.05054,1.05119,51.48975544038805,0.0,0.5
2022-05-09 08:00:00,1.05118,1.05118,1.05029,1.05072,55.96931183452884,0.0,0.5
2022-05-09 09:00:00,1.05071,1.0514,1.0495,1.05025,52.899358546618565,0.0,0.5
2022-05-09 10:00:00,1.05024,1.05291,1.04975,1.05115,59.214795015882636,0.0,0.5
2022-05-09 11:00:00,1.05113,1.052,1.05011,1.05072,57.89955364116432,0.0,0.5
2022-05-09 12:00:00,1.05071,1.05292,1.05043,1.05277,60.6365495409604,0.0,0.0
2022-05-09 13:00:00,1.05276,1.05497,1.05258,1.05447,56.83320509275547,1.0,0.5
2022-05-09 14:00:00,1.05446,1.05521,1.0532,1.05463,53.428090502828944,1.0,0.5
2022-05-09 15:00:00,1.05462,1.05732,1.05441,1.05619,40.650796997100564,1.0,0.5
2022-05-09 16:00:00,1.0562,1.05631,1.05301,1.0532,40.268854331002714,1.0,0.5
2022-05-09 17:00:00,1.05319,1.05341,1.05168,1.05273,40.03614253798054,1.0,0.5
2022-05-09 18:00:00,1.05274,1.05627,1.05265,1.05565,40.29993418612831,1.0,0.5
2022-05-09 19:00:00,1.05564,1.05922,1.05545,1.05734,32.92419922936048,1.0,0.0
2022-05-09 20:00:00,1.05727,1.05748,1.05523,1.05581,34.282352441092,1.0,0.0
2022-05-09 21:00:00,1.0558,1.05665,1.05502,1.05657,35.87221082448182,1.0,0.0
2022-05-09 22:00:00,1.05658,1.05754,1.05557,1.05576,37.66692086520519,1.0,0.0
2022-05-09 23:00:00,1.05575,1.05618,1.05567,1.05585,40.18218545745059,0.0,0.0
2022-05-10 00:00:00,1.05571,1.05571,1.05538,1.05558,42.79239489824042,0.0,0.0
2022-05-10 01:00:00,1.05556,1.05579,1.05522,1.05562,45.09202598235938,0.0,0.0
2022-05-10 02:00:00,1.05562,1.05687,1.05562,1.05628,51.665792554041786,0.0,0.0
2022-05-10 03:00:00,1.05631,1.05647,1.05527,1.05583,52.1583576674343,0.0,0.0
2022-05-10 04:00:00,1.05583,1.05685,1.05546,1.0562,52.47512530383678,0.0,0.0
2022-05-10 05:00:00,1.05621,1.05794,1.05594,1.05722,52.510158801468755,0.0,0.0
2022-05-10 06:00:00,1.05722,1.05794,1.05691,1.05783,52.11573974284556,0.0,0.0
2022-05-10 07:00:00,1.05784,1.05805,1.05737,1.05755,56.838866934304285,0.0,0.0
2022-05-10 08:00:00,1.05753,1.05851,1.05733,1.05763,72.8455036772486,0.0,0.0
2022-05-10 09:00:00,1.05764,1.05789,1.05593,1.05601,78.5195193835616,0.0,0.0
2022-05-10 10:00:00,1.05598,1.05779,1.05507,1.05567,77.04503254700622,0.0,0.0
2022-05-10 11:00:00,1.05567,1.05753,1.05537,1.0572,76.05234840670464,0.0,0.0
2022-05-10 12:00:00,1.05723,1.05756,1.05367,1.0539,61.60323203887118,0.0,0.0
2022-05-10 13:00:00,1.0539,1.05532,1.05352,1.05528,59.17906162863504,0.0,0.5
