date,open,high,low,close,CI,trend,in_progress
2009-12-21 00:00:00,1.4311,1.4347,1.4311,1.4342,,0.0,0.0
2009-12-21 04:00:00,1.4342,1.4357,1.4327,1.4334,,0.0,0.0
2009-12-21 08:00:00,1.4334,1.4342,1.428,1.4337,,0.0,0.0
2009-12-21 12:00:00,1.4337,1.4371,1.433,1.4333,,0.0,0.0
2009-12-21 16:00:00,1.4332,1.4335,1.4286,1.4294,,0.0,0.0
2009-12-21 20:00:00,1.4294,1.4296,1.4265,1.4274,,0.0,0.0
2009-12-22 00:00:00,1.4273,1.4295,1.4268,1.4293,,0.0,0.0
2009-12-22 04:00:00,1.4294,1.4299,1.4287,1.4293,,0.0,0.0
2009-12-22 08:00:00,1.4293,1.433,1.429,1.4307,,0.0,0.0
2009-12-22 12:00:00,1.4308,1.4315,1.4269,1.4281,,0.0,0.0
2009-12-22 16:00:00,1.4281,1.4285,1.4218,1.427,,0.0,0.0
2009-12-22 20:00:00,1.427,1.4272,1.4237,1.4254,,0.0,0.0
2009-12-23 00:00:00,1.4253,1.4274,1.4248,1.4253,,0.0,0.0
2009-12-23 04:00:00,1.4252,1.426,1.4243,1.4253,,0.0,0.0
2009-12-23 08:00:00,1.4254,1.4267,1.4234,1.4255,,0.0,0.0
2009-12-23 12:00:00,1.4255,1.4301,1.4248,1.4276,,0.0,0.0
2009-12-23 16:00:00,1.4277,1.4365,1.4277,1.4347,,0.0,0.0
2009-12-23 20:00:00,1.4348,1.4354,1.4323,1.4329,,0.0,0.0
2009-12-24 00:00:00,1.4327,1.4355,1.4327,1.4351,,0.0,0.0
2009-12-24 04:00:00,1.4352,1.4358,1.4332,1.4358,,0.0,0.0
2009-12-24 08:00:00,1.4358,1.4416,1.4348,1.4405,,0.0,0.0
2009-12-24 12:00:00,1.4405,1.4416,1.436,1.4365,,0.0,0.0
2009-12-24 16:00:00,1.4364,1.4377,1.4353,1.4353,,0.0,0.0
2009-12-28 00:00:00,1.4371,1.4395,1.4354,1.4394,,0.0,0.0
2009-12-28 04:00:00,1.4394,1.4395,1.4374,1.4388,,0.0,0.0
2009-12-28 08:00:00,1.4388,1.4398,1.4374,1.4393,,0.0,0.0
2009-12-28 12:00:00,1.4393,1.4412,1.4393,1.4393,,0.0,0.0
2009-12-28 16:00:00,1.4394,1.4399,1.4382,1.439,42.253349557955715,0.0,0.0
2009-12-28 20:00:00,1.4389,1.4389,1.4371,1.4371,45.29122910918612,0.0,0.0
2009-12-29 00:00:00,1.4371,1.4378,1.4355,1.4358,52.217068754386226,0.0,0.0
2009-12-29 04:00:00,1.4358,1.4385,1.4353,1.438,66.77154002649993,0.0,0.0
2009-12-29 08:00:00,1.438,1.4435,1.438,1.4416,60.592350163220694,0.0,0.0
2009-12-29 12:00:00,1.4416,1.4456,1.4412,1.4425,55.026885176760246,1.0,0.5
2009-12-29 16:00:00,1.4425,1.4428,1.4331,1.4359,54.778683256789826,1.0,0.5
2009-12-29 20:00:00,1.4359,1.4359,1.4336,1.435,54.394142528458865,1.0,0.5
2009-12-30 00:00:00,1.435,1.4356,1.4306,1.4311,46.835853625840166,1.0,0.5
2009-12-30 04:00:00,1.431,1.4345,1.4307,1.4338,46.33452046851879,1.0,0.5
2009-12-30 08:00:00,1.4339,1.4359,1.4335,1.4356,45.75101488149423,1.0,0.5
2009-12-30 12:00:00,1.4356,1.4358,1.4289,1.4297,41.60194483643031,1.0,0.5
2009-12-30 16:00:00,1.4297,1.4356,1.4272,1.4335,38.23013606307173,1.0,0.0
2009-12-30 20:00:00,1.4336,1.4342,1.4325,1.4335,38.55589825666555,1.0,0.0
2009-12-31 00:00:00,1.4336,1.4371,1.4336,1.4368,38.97892601801714,1.0,0.0
2009-12-31 04:00:00,1.4368,1.4439,1.4363,1.4439,39.764745575307664,1.0,0.0
2009-12-31 08:00:00,1.4438,1.4438,1.4391,1.4404,40.811168311709174,0.0,0.0
2009-12-31 12:00:00,1.4403,1.4419,1.4364,1.4369,42.217662890445574,0.0,0.0
2009-12-31 16:00:00,1.4368,1.4368,1.4306,1.4331,43.49921363040482,0.0,0.0
